"cluster","group","n_cells","resolution","field","within_cluster_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag"
"1","CNP0000460",224,0.6,"dataset",0.0839265642562758,0.0414487447698745,2.02482764489589,FALSE
"2","CNP0000460",12,0.6,"dataset",0.00622729631551635,0.0414487447698745,0.150240890287284,FALSE
"3","CNP0000460",155,0.6,"dataset",0.113886847905952,0.0414487447698745,2.74765492992024,FALSE
"4","CNP0000460",38,0.6,"dataset",0.0303272146847566,0.0414487447698745,0.731679930312361,FALSE
"5","CNP0000460",0,0.6,"dataset",0,0.0414487447698745,0,FALSE
"6","CNP0000460",29,0.6,"dataset",0.0290581162324649,0.0414487447698745,0.701061428851394,FALSE
"7","CNP0000460",54,0.6,"dataset",0.0597345132743363,0.0414487447698745,1.44116579659976,FALSE
"8","CNP0000460",43,0.6,"dataset",0.0953436807095344,0.0414487447698745,2.30027908538334,FALSE
"9","CNP0000460",0,0.6,"dataset",0,0.0414487447698745,0,FALSE
"10","CNP0000460",15,0.6,"dataset",0.0447761194029851,0.0414487447698745,1.08027684919252,FALSE
"11","CNP0000460",9,0.6,"dataset",0.042654028436019,0.0414487447698745,1.02907889425449,FALSE
"12","CNP0000460",8,0.6,"dataset",0.051948051948052,0.0414487447698745,1.25330820598959,FALSE
"13","CNP0000460",7,0.6,"dataset",0.0507246376811594,0.0414487447698745,1.22379188954419,FALSE
"14","CNP0000460",4,0.6,"dataset",0.0336134453781513,0.0414487447698745,0.810964133287384,FALSE
"0","GSE326225",2,0.6,"dataset",0.000602409638554217,0.0219011506276151,0.0275058442726128,FALSE
"1","GSE326225",100,0.6,"dataset",0.0374672161858374,0.0219011506276151,1.7107419068017,FALSE
"2","GSE326225",0,0.6,"dataset",0,0.0219011506276151,0,FALSE
"3","GSE326225",52,0.6,"dataset",0.0382072005878031,0.0219011506276151,1.74452937370459,FALSE
"4","GSE326225",5,0.6,"dataset",0.00399042298483639,0.0219011506276151,0.182201522316589,FALSE
"5","GSE326225",37,0.6,"dataset",0.0356111645813282,0.0219011506276151,1.62599514458506,FALSE
"6","GSE326225",27,0.6,"dataset",0.0270541082164329,0.0219011506276151,1.23528250530913,FALSE
"7","GSE326225",52,0.6,"dataset",0.0575221238938053,0.0219011506276151,2.6264430062079,FALSE
"8","GSE326225",0,0.6,"dataset",0,0.0219011506276151,0,FALSE
"9","GSE326225",24,0.6,"dataset",0.0575539568345324,0.0219011506276151,2.62789648877913,FALSE
"10","GSE326225",19,0.6,"dataset",0.0567164179104478,0.0219011506276151,2.58965471151704,FALSE
"11","GSE326225",8,0.6,"dataset",0.037914691943128,0.0219011506276151,1.73117351630473,FALSE
"12","GSE326225",1,0.6,"dataset",0.00649350649350649,0.0219011506276151,0.296491568133359,FALSE
"13","GSE326225",8,0.6,"dataset",0.0579710144927536,0.0219011506276151,2.64693921695868,FALSE
"14","GSE326225",0,0.6,"dataset",0,0.0219011506276151,0,FALSE
"0","HRA003620",195,0.6,"dataset",0.0587349397590361,0.0460251046025105,1.27615005476451,FALSE
"1","HRA003620",17,0.6,"dataset",0.00636942675159236,0.0460251046025105,0.138390272148234,FALSE
"2","HRA003620",165,0.6,"dataset",0.0856253243383498,0.0460251046025105,1.86040477426051,FALSE
"3","HRA003620",6,0.6,"dataset",0.00440852314474651,0.0460251046025105,0.0957851846904014,FALSE
