"cluster","dataset","n_cells","cluster_dataset_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag","audit_threshold"
"0","CNP0000460",40,0.00754716981132075,0.0480075121779447,0.157208100751949,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"1","CNP0000460",193,0.0904404873477038,0.0480075121779447,1.88388198522925,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"2","CNP0000460",0,0,0.0480075121779447,0,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"3","CNP0000460",34,0.0213433772755807,0.0480075121779447,0.444584114179241,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"4","CNP0000460",172,0.116294793779581,0.0480075121779447,2.42242908460914,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"5","CNP0000460",57,0.0454908220271349,0.0480075121779447,0.947577159560332,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"6","CNP0000460",71,0.064721969006381,0.0480075121779447,1.34816336173561,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"7","CNP0000460",41,0.0460674157303371,0.0480075121779447,0.95958764869097,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"8","CNP0000460",137,0.23951048951049,0.0480075121779447,4.98902106451006,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"9","CNP0000460",43,0.0951327433628319,0.0480075121779447,1.98162202219962,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"10","CNP0000460",6,0.0214285714285714,0.0480075121779447,0.446358714634998,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"11","CNP0000460",9,0.0409090909090909,0.0480075121779447,0.852139364303178,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"12","CNP0000460",15,0.142857142857143,0.0480075121779447,2.97572476423332,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"0","GSE326225",19,0.00358490566037736,0.0225952227243383,0.158657681940701,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"1","GSE326225",83,0.0388940955951265,0.0225952227243383,1.72134154505289,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"2","GSE326225",19,0.0114182692307692,0.0225952227243383,0.505339972527473,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"3","GSE326225",14,0.00878844946641557,0.0225952227243383,0.388951663527935,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"4","GSE326225",80,0.0540906017579446,0.0225952227243383,2.39389548923017,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"5","GSE326225",49,0.0391061452513966,0.0225952227243383,1.73072625698324,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"6","GSE326225",52,0.0474020054694622,0.0225952227243383,2.09787732777705,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"7","GSE326225",23,0.0258426966292135,0.0225952227243383,1.14372391653291,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"8","GSE326225",10,0.0174825174825175,0.0225952227243383,0.773726273726274,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"9","GSE326225",0,0,0.0225952227243383,0,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"10","GSE326225",17,0.0607142857142857,0.0225952227243383,2.68704081632653,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"11","GSE326225",10,0.0454545454545455,0.0225952227243383,2.01168831168831,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"12","GSE326225",9,0.0857142857142857,0.0225952227243383,3.7934693877551,TRUE,"enrichment>=3 and n_cells<50; audit only, no gate"
"0","HRA003620",402,0.0758490566037736,0.0480662010681378,1.57801230216325,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"1","HRA003620",11,0.00515463917525773,0.0480662010681378,0.107240411364123,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"2","HRA003620",0,0,0.0480662010681378,0,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"3","HRA003620",9,0.00564971751412429,0.0480662010681378,0.117540337879321,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"4","HRA003620",6,0.00405679513184584,0.0480662010681378,0.084400161479269,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"5","HRA003620",109,0.0869912210694334,0.0480662010681378,1.80982102051535,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"6","HRA003620",57,0.0519598906107566,0.0480662010681378,1.08100680844528,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"7","HRA003620",58,0.0651685393258427,0.0480662010681378,1.35580798726866,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"8","HRA003620",29,0.0506993006993007,0.0480662010681378,1.05478068939607,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"9","HRA003620",106,0.234513274336283,0.0480662010681378,4.87896420197305,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"10","HRA003620",28,0.1,0.0480662010681378,2.08046398046398,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"11","HRA003620",3,0.0136363636363636,0.0480662010681378,0.283699633699634,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"12","HRA003620",1,0.00952380952380952,0.0480662010681378,0.198139426710855,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"0","InhouseData",0,0,0.130993602910969,0,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"1","InhouseData",61,0.0285848172446111,0.130993602910969,0.218215367845398,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"2","InhouseData",1645,0.988581730769231,0.130993602910969,7.54679395635167,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"3","InhouseData",1,0.000627746390458255,0.130993602910969,0.00479219119490063,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"4","InhouseData",67,0.0453008789722786,0.130993602910969,0.345825124018214,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"5","InhouseData",44,0.0351157222665603,0.130993602910969,0.268072039292079,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"6","InhouseData",15,0.0136736554238833,0.130993602910969,0.104384146401231,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"7","InhouseData",118,0.132584269662921,0.130993602910969,1.01214308726994,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"8","InhouseData",93,0.162587412587413,0.130993602910969,1.2411858974359,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"9","InhouseData",110,0.243362831858407,0.130993602910969,1.85782226345672,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"10","InhouseData",53,0.189285714285714,0.130993602910969,1.44499967997952,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"11","InhouseData",14,0.0636363636363636,0.130993602910969,0.485797491039426,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"12","InhouseData",11,0.104761904761905,0.130993602910969,0.799748250554702,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"0","PRJNA662018",4839,0.913018867924528,0.75033746111861,1.21681098870286,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"1","PRJNA662018",1786,0.836925960637301,0.75033746111861,1.11539940894008,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"2","PRJNA662018",0,0,0.75033746111861,0,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"3","PRJNA662018",1535,0.963590709353421,0.75033746111861,1.28420978464395,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"4","PRJNA662018",1154,0.78025693035835,0.75033746111861,1.03987468411231,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"5","PRJNA662018",994,0.793296089385475,0.75033746111861,1.05725241040587,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"6","PRJNA662018",902,0.822242479489517,0.75033746111861,1.09583023918826,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"7","PRJNA662018",650,0.730337078651685,0.75033746111861,0.973344816828007,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"8","PRJNA662018",303,0.52972027972028,0.75033746111861,0.705976053668662,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"9","PRJNA662018",193,0.426991150442478,0.75033746111861,0.569065483956932,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"10","PRJNA662018",176,0.628571428571429,0.75033746111861,0.837718308285379,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"11","PRJNA662018",184,0.836363636363636,0.75033746111861,1.11464998044583,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"12","PRJNA662018",69,0.657142857142857,0.75033746111861,0.875796413207442,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
