"from_resolution","to_resolution","parent_cluster","child_cluster","n_cells","fraction_of_parent"
0.2,0.4,"0","0",5474,0.876541232986389
0.2,0.4,"0","1",8,0.00128102481985588
0.2,0.4,"1","1",2675,0.945229681978799
0.2,0.4,"2","1",1,0.000388048117966628
0.2,0.4,"4","1",1,0.00100502512562814
0.2,0.4,"1","2",25,0.0088339222614841
0.2,0.4,"2","2",1,0.000388048117966628
0.2,0.4,"3","2",1429,0.999300699300699
0.2,0.4,"1","3",10,0.00353356890459364
0.2,0.4,"2","3",1350,0.523864959254948
0.2,0.4,"3","3",1,0.000699300699300699
0.2,0.4,"0","4",14,0.0022417934347478
0.2,0.4,"2","4",1224,0.474970896391153
0.2,0.4,"0","5",747,0.119615692554043
0.2,0.4,"2","5",1,0.000388048117966628
0.2,0.4,"4","5",17,0.0170854271356784
0.2,0.4,"6","5",422,1
0.2,0.4,"4","6",977,0.981909547738693
0.2,0.4,"5","7",451,1
0.2,0.4,"1","8",3,0.00106007067137809
0.2,0.4,"7","8",208,1
0.2,0.4,"8","9",138,1
0.2,0.4,"0","10",2,0.000320256204963971
0.2,0.4,"1","10",117,0.0413427561837456
0.4,0.6,"0","0",3315,0.605590062111801
0.4,0.6,"1","0",3,0.00111731843575419
0.4,0.6,"4","0",2,0.00161550888529887
0.4,0.6,"1","1",2669,0.994040968342644
0.4,0.6,"0","2",1921,0.350931677018634
0.4,0.6,"4","2",5,0.00403877221324717
0.4,0.6,"5","2",1,0.0008424599831508
0.4,0.6,"1","3",3,0.00111731843575419
0.4,0.6,"3","3",1358,0.997795738427627
0.4,0.6,"0","4",221,0.0403726708074534
0.4,0.6,"1","4",6,0.00223463687150838
0.4,0.6,"4","4",1,0.000807754442649435
0.4,0.6,"5","4",1024,0.862679022746419
0.4,0.6,"10","4",1,0.00840336134453781
0.4,0.6,"2","5",1038,0.71340206185567
0.4,0.6,"3","5",1,0.000734753857457752
0.4,0.6,"1","6",4,0.00148975791433892
0.4,0.6,"5","6",17,0.0143218197135636
0.4,0.6,"6","6",977,1
0.4,0.6,"3","7",2,0.0014695077149155
0.4,0.6,"4","7",902,0.72859450726979
0.4,0.6,"7","8",451,1
0.4,0.6,"2","9",417,0.28659793814433
0.4,0.6,"0","10",9,0.00164413591523566
0.4,0.6,"4","10",326,0.263327948303716
0.4,0.6,"8","11",211,1
0.4,0.6,"0","12",8,0.00146145414687614
0.4,0.6,"4","12",1,0.000807754442649435
0.4,0.6,"5","12",145,0.122156697556866
0.4,0.6,"9","13",138,1
0.4,0.6,"4","14",1,0.000807754442649435
0.4,0.6,"10","14",118,0.991596638655462
0.6,0.8,"0","0",31,0.00933734939759036
0.6,0.8,"2","0",1865,0.967825635703165
0.6,0.8,"10","0",1,0.00298507462686567
0.6,0.8,"0","1",1860,0.560240963855422
0.6,0.8,"2","1",3,0.00155682407887909
0.6,0.8,"4","1",1,0.000798084596967279
0.6,0.8,"1","2",1491,0.558636193330835
0.6,0.8,"3","2",1,0.000734753857457752
0.6,0.8,"5","2",1,0.000962463907603465
0.6,0.8,"6","2",2,0.00200400801603206
0.6,0.8,"0","3",1412,0.425301204819277
0.6,0.8,"2","3",51,0.0264660093409445
0.6,0.8,"4","3",3,0.00239425379090184
0.6,0.8,"10","3",4,0.0119402985074627
0.6,0.8,"12","3",8,0.051948051948052
0.6,0.8,"1","4",3,0.00112401648557512
0.6,0.8,"3","4",1359,0.998530492285085
0.6,0.8,"0","5",5,0.00150602409638554
0.6,0.8,"1","5",1161,0.434994379917572
0.6,0.8,"3","5",1,0.000734753857457752
0.6,0.8,"4","5",6,0.00478850758180367
0.6,0.8,"14","5",2,0.0168067226890756
0.6,0.8,"1","6",5,0.00187336080929187
0.6,0.8,"5","6",1038,0.999037536092397
0.6,0.8,"1","7",5,0.00187336080929187
0.6,0.8,"6","7",983,0.98496993987976
0.6,0.8,"2","8",2,0.00103788271925272
0.6,0.8,"4","8",1,0.000798084596967279
0.6,0.8,"7","8",899,0.994469026548673
0.6,0.8,"10","8",1,0.00298507462686567
0.6,0.8,"0","9",9,0.00271084337349398
0.6,0.8,"2","9",5,0.00259470679813181
0.6,0.8,"4","9",821,0.655227454110136
0.6,0.8,"6","9",13,0.0130260521042084
0.6,0.8,"7","9",1,0.00110619469026549
0.6,0.8,"12","9",1,0.00649350649350649
0.6,0.8,"8","10",451,1
0.6,0.8,"1","11",4,0.0014986886474335
0.6,0.8,"4","11",420,0.335195530726257
0.6,0.8,"9","12",417,1
0.6,0.8,"0","13",2,0.000602409638554217
0.6,0.8,"2","13",1,0.000518941359626362
0.6,0.8,"7","13",4,0.00442477876106195
0.6,0.8,"10","13",329,0.982089552238806
0.6,0.8,"0","14",1,0.000301204819277108
0.6,0.8,"11","14",211,1
0.6,0.8,"12","15",145,0.941558441558442
0.6,0.8,"13","16",138,1
0.6,0.8,"4","17",1,0.000798084596967279
0.6,0.8,"14","17",117,0.983193277310924
