"cluster","group","n_cells","resolution","field","within_cluster_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag"
"2","InhouseData",1,0.4,"dataset",0.00131926121372032,0.115840621963071,0.0113885888332064,FALSE
"3","InhouseData",430,0.4,"dataset",0.990783410138249,0.115840621963071,8.5529876596666,FALSE
"4","InhouseData",8,0.4,"dataset",0.0340425531914894,0.115840621963071,0.293874053976867,FALSE
"5","InhouseData",4,0.4,"dataset",0.0178571428571429,0.115840621963071,0.154152684563758,FALSE
"6","InhouseData",0,0.4,"dataset",0,0.115840621963071,0,FALSE
"7","InhouseData",28,0.4,"dataset",0.149732620320856,0.115840621963071,1.29257438179665,FALSE
"8","InhouseData",35,0.4,"dataset",0.380434782608696,0.115840621963071,3.28412241027137,TRUE
"9","InhouseData",2,0.4,"dataset",0.0350877192982456,0.115840621963071,0.302896503002473,FALSE
"10","InhouseData",1,0.4,"dataset",0.0434782608695652,0.115840621963071,0.375328275459586,FALSE
"0","PRJNA662018",1128,0.4,"dataset",0.735812133072407,0.758600583090379,0.969959883335264,FALSE
"1","PRJNA662018",1339,0.4,"dataset",0.966089466089466,0.758600583090379,1.27351532232393,FALSE
"2","PRJNA662018",682,0.4,"dataset",0.899736147757256,0.758600583090379,1.18604726625956,FALSE
"3","PRJNA662018",0,0.4,"dataset",0,0.758600583090379,0,FALSE
"4","PRJNA662018",162,0.4,"dataset",0.68936170212766,0.758600583090379,0.908728146924624,FALSE
"5","PRJNA662018",158,0.4,"dataset",0.705357142857143,0.758600583090379,0.929813604919293,FALSE
"6","PRJNA662018",198,0.4,"dataset",0.916666666666667,0.758600583090379,1.2083653599795,FALSE
"7","PRJNA662018",129,0.4,"dataset",0.689839572192513,0.758600583090379,0.909358083251468,FALSE
"8","PRJNA662018",51,0.4,"dataset",0.554347826086957,0.758600583090379,0.730750593189186,FALSE
"9","PRJNA662018",37,0.4,"dataset",0.649122807017544,0.758600583090379,0.855684561133811,FALSE
"10","PRJNA662018",19,0.4,"dataset",0.826086956521739,0.758600583090379,1.08896166828192,FALSE
"0","CNP0000460",142,0.8,"dataset",0.135755258126195,0.0586977648202138,2.31278411609031,FALSE
"1","CNP0000460",3,0.8,"dataset",0.00328227571115974,0.0586977648202138,0.0559182401785326,FALSE
"2","CNP0000460",10,0.8,"dataset",0.016,0.0586977648202138,0.272582781456954,FALSE
"3","CNP0000460",3,0.8,"dataset",0.00495867768595041,0.0586977648202138,0.0844781347490559,FALSE
"4","CNP0000460",58,0.8,"dataset",0.123404255319149,0.0586977648202138,2.10236719740736,FALSE
"5","CNP0000460",0,0.8,"dataset",0,0.0586977648202138,0,FALSE
"6","CNP0000460",24,0.8,"dataset",0.0836236933797909,0.0586977648202138,1.42464868357293,FALSE
"7","CNP0000460",20,0.8,"dataset",0.0851063829787234,0.0586977648202138,1.44990841200507,FALSE
"8","CNP0000460",34,0.8,"dataset",0.148471615720524,0.0586977648202138,2.52942537378178,FALSE
"9","CNP0000460",6,0.8,"dataset",0.0324324324324324,0.0586977648202138,0.552532665115447,FALSE
"10","CNP0000460",2,0.8,"dataset",0.0217391304347826,0.0586977648202138,0.370357040023035,FALSE
"11","CNP0000460",0,0.8,"dataset",0,0.0586977648202138,0,FALSE
"0","GSE326225",77,0.8,"dataset",0.0736137667304015,0.0493683187560739,1.49111350325951,FALSE
"1","GSE326225",13,0.8,"dataset",0.0142231947483589,0.0493683187560739,0.288103688898844,FALSE
"2","GSE326225",28,0.8,"dataset",0.0448,0.0493683187560739,0.907464566929134,FALSE
"3","GSE326225",0,0.8,"dataset",0,0.0493683187560739,0,FALSE
"4","GSE326225",44,0.8,"dataset",0.0936170212765957,0.0493683187560739,1.89629753727593,FALSE
"5","GSE326225",4,0.8,"dataset",0.00921658986175115,0.0493683187560739,0.186690373380747,FALSE
"6","GSE326225",5,0.8,"dataset",0.0174216027874564,0.0493683187560739,0.352890339927021,FALSE
"7","GSE326225",35,0.8,"dataset",0.148936170212766,0.0493683187560739,3.01683699112079,TRUE
"8","GSE326225",30,0.8,"dataset",0.131004366812227,0.0493683187560739,2.6536120757831,FALSE
"9","GSE326225",13,0.8,"dataset",0.0702702702702703,0.0493683187560739,1.42338795488402,FALSE
"10","GSE326225",4,0.8,"dataset",0.0434782608695652,0.0493683187560739,0.880691543991784,FALSE
"11","GSE326225",1,0.8,"dataset",0.0434782608695652,0.0493683187560739,0.880691543991784,FALSE
