"cluster","group","n_cells","resolution","field","within_cluster_fraction"
"2","GSE326225_BC7",29,0.4,"orig.ident",0.0382585751978892
"3","GSE326225_BC7",4,0.4,"orig.ident",0.00921658986175115
"4","GSE326225_BC7",27,0.4,"orig.ident",0.114893617021277
"5","GSE326225_BC7",16,0.4,"orig.ident",0.0714285714285714
"6","GSE326225_BC7",3,0.4,"orig.ident",0.0138888888888889
"7","GSE326225_BC7",13,0.4,"orig.ident",0.0695187165775401
"8","GSE326225_BC7",4,0.4,"orig.ident",0.0434782608695652
"9","GSE326225_BC7",1,0.4,"orig.ident",0.0175438596491228
"10","GSE326225_BC7",0,0.4,"orig.ident",0
"0","HRA003620_BC-04",3,0.4,"orig.ident",0.00195694716242661
"1","HRA003620_BC-04",1,0.4,"orig.ident",0.000721500721500722
"2","HRA003620_BC-04",0,0.4,"orig.ident",0
"3","HRA003620_BC-04",0,0.4,"orig.ident",0
"4","HRA003620_BC-04",0,0.4,"orig.ident",0
"5","HRA003620_BC-04",0,0.4,"orig.ident",0
"6","HRA003620_BC-04",0,0.4,"orig.ident",0
"7","HRA003620_BC-04",0,0.4,"orig.ident",0
"8","HRA003620_BC-04",0,0.4,"orig.ident",0
"9","HRA003620_BC-04",0,0.4,"orig.ident",0
"10","HRA003620_BC-04",0,0.4,"orig.ident",0
"0","HRA003620_BC-27",0,0.4,"orig.ident",0
"1","HRA003620_BC-27",0,0.4,"orig.ident",0
"2","HRA003620_BC-27",1,0.4,"orig.ident",0.00131926121372032
"3","HRA003620_BC-27",0,0.4,"orig.ident",0
"4","HRA003620_BC-27",0,0.4,"orig.ident",0
"5","HRA003620_BC-27",0,0.4,"orig.ident",0
"6","HRA003620_BC-27",0,0.4,"orig.ident",0
"7","HRA003620_BC-27",2,0.4,"orig.ident",0.0106951871657754
"8","HRA003620_BC-27",0,0.4,"orig.ident",0
"9","HRA003620_BC-27",0,0.4,"orig.ident",0
"10","HRA003620_BC-27",0,0.4,"orig.ident",0
"0","HRA003620_NC-04",0,0.4,"orig.ident",0
"1","HRA003620_NC-04",2,0.4,"orig.ident",0.00144300144300144
"2","HRA003620_NC-04",0,0.4,"orig.ident",0
"3","HRA003620_NC-04",0,0.4,"orig.ident",0
"4","HRA003620_NC-04",0,0.4,"orig.ident",0
"5","HRA003620_NC-04",0,0.4,"orig.ident",0
"6","HRA003620_NC-04",0,0.4,"orig.ident",0
"7","HRA003620_NC-04",0,0.4,"orig.ident",0
"8","HRA003620_NC-04",0,0.4,"orig.ident",0
"9","HRA003620_NC-04",0,0.4,"orig.ident",0
"10","HRA003620_NC-04",0,0.4,"orig.ident",0
"0","HRA003620_NC-05",0,0.4,"orig.ident",0
"1","HRA003620_NC-05",2,0.4,"orig.ident",0.00144300144300144
"2","HRA003620_NC-05",2,0.4,"orig.ident",0.00263852242744063
"3","HRA003620_NC-05",0,0.4,"orig.ident",0
"4","HRA003620_NC-05",0,0.4,"orig.ident",0
"5","HRA003620_NC-05",0,0.4,"orig.ident",0
"6","HRA003620_NC-05",0,0.4,"orig.ident",0
"7","HRA003620_NC-05",0,0.4,"orig.ident",0
"8","HRA003620_NC-05",0,0.4,"orig.ident",0
"9","HRA003620_NC-05",0,0.4,"orig.ident",0
"10","HRA003620_NC-05",0,0.4,"orig.ident",0
"0","HRA003620_NC-11",0,0.4,"orig.ident",0
"1","HRA003620_NC-11",0,0.4,"orig.ident",0
"2","HRA003620_NC-11",1,0.4,"orig.ident",0.00131926121372032
"3","HRA003620_NC-11",0,0.4,"orig.ident",0
"4","HRA003620_NC-11",0,0.4,"orig.ident",0
"5","HRA003620_NC-11",0,0.4,"orig.ident",0
"6","HRA003620_NC-11",0,0.4,"orig.ident",0
"7","HRA003620_NC-11",0,0.4,"orig.ident",0
"8","HRA003620_NC-11",0,0.4,"orig.ident",0
"9","HRA003620_NC-11",0,0.4,"orig.ident",0
"10","HRA003620_NC-11",0,0.4,"orig.ident",0
"0","HRA003620_NC-24",0,0.4,"orig.ident",0
"1","HRA003620_NC-24",1,0.4,"orig.ident",0.000721500721500722
"2","HRA003620_NC-24",2,0.4,"orig.ident",0.00263852242744063
"3","HRA003620_NC-24",0,0.4,"orig.ident",0
"4","HRA003620_NC-24",0,0.4,"orig.ident",0
"5","HRA003620_NC-24",0,0.4,"orig.ident",0
"6","HRA003620_NC-24",0,0.4,"orig.ident",0
"7","HRA003620_NC-24",1,0.4,"orig.ident",0.0053475935828877
"8","HRA003620_NC-24",0,0.4,"orig.ident",0
"9","HRA003620_NC-24",0,0.4,"orig.ident",0
"10","HRA003620_NC-24",1,0.4,"orig.ident",0.0434782608695652
"0","HRA003620_NC-27",0,0.4,"orig.ident",0
"1","HRA003620_NC-27",15,0.4,"orig.ident",0.0108225108225108
"2","HRA003620_NC-27",15,0.4,"orig.ident",0.0197889182058048
"3","HRA003620_NC-27",0,0.4,"orig.ident",0
"4","HRA003620_NC-27",9,0.4,"orig.ident",0.0382978723404255
"5","HRA003620_NC-27",0,0.4,"orig.ident",0
"6","HRA003620_NC-27",0,0.4,"orig.ident",0
"7","HRA003620_NC-27",5,0.4,"orig.ident",0.0267379679144385
"8","HRA003620_NC-27",0,0.4,"orig.ident",0
"9","HRA003620_NC-27",0,0.4,"orig.ident",0
"10","HRA003620_NC-27",1,0.4,"orig.ident",0.0434782608695652
"0","HRA003620_NC-30",0,0.4,"orig.ident",0
"1","HRA003620_NC-30",8,0.4,"orig.ident",0.00577200577200577
"2","HRA003620_NC-30",14,0.4,"orig.ident",0.0184696569920844
"3","HRA003620_NC-30",0,0.4,"orig.ident",0
"4","HRA003620_NC-30",1,0.4,"orig.ident",0.00425531914893617
"5","HRA003620_NC-30",0,0.4,"orig.ident",0
"6","HRA003620_NC-30",0,0.4,"orig.ident",0
"7","HRA003620_NC-30",3,0.4,"orig.ident",0.0160427807486631
"8","HRA003620_NC-30",0,0.4,"orig.ident",0
"9","HRA003620_NC-30",0,0.4,"orig.ident",0
"10","HRA003620_NC-30",0,0.4,"orig.ident",0
"0","PRJNA662018_PRJNA662018_P1N1",20,0.4,"orig.ident",0.0130463144161774
"1","PRJNA662018_PRJNA662018_P1N1",470,0.4,"orig.ident",0.339105339105339
"2","PRJNA662018_PRJNA662018_P1N1",150,0.4,"orig.ident",0.197889182058047
"3","PRJNA662018_PRJNA662018_P1N1",0,0.4,"orig.ident",0
"4","PRJNA662018_PRJNA662018_P1N1",28,0.4,"orig.ident",0.119148936170213
"5","PRJNA662018_PRJNA662018_P1N1",5,0.4,"orig.ident",0.0223214285714286
"6","PRJNA662018_PRJNA662018_P1N1",59,0.4,"orig.ident",0.273148148148148
"7","PRJNA662018_PRJNA662018_P1N1",71,0.4,"orig.ident",0.379679144385027
"8","PRJNA662018_PRJNA662018_P1N1",24,0.4,"orig.ident",0.260869565217391
"9","PRJNA662018_PRJNA662018_P1N1",0,0.4,"orig.ident",0
"10","PRJNA662018_PRJNA662018_P1N1",0,0.4,"orig.ident",0
"0","PRJNA662018_PRJNA662018_P1T1",84,0.4,"orig.ident",0.0547945205479452
"1","PRJNA662018_PRJNA662018_P1T1",64,0.4,"orig.ident",0.0461760461760462
"2","PRJNA662018_PRJNA662018_P1T1",29,0.4,"orig.ident",0.0382585751978892
"3","PRJNA662018_PRJNA662018_P1T1",0,0.4,"orig.ident",0
"4","PRJNA662018_PRJNA662018_P1T1",10,0.4,"orig.ident",0.0425531914893617
"5","PRJNA662018_PRJNA662018_P1T1",3,0.4,"orig.ident",0.0133928571428571
"6","PRJNA662018_PRJNA662018_P1T1",7,0.4,"orig.ident",0.0324074074074074
"7","PRJNA662018_PRJNA662018_P1T1",6,0.4,"orig.ident",0.0320855614973262
"8","PRJNA662018_PRJNA662018_P1T1",0,0.4,"orig.ident",0
"9","PRJNA662018_PRJNA662018_P1T1",2,0.4,"orig.ident",0.0350877192982456
"10","PRJNA662018_PRJNA662018_P1T1",0,0.4,"orig.ident",0
"0","PRJNA662018_PRJNA662018_P2T2",121,0.4,"orig.ident",0.0789302022178734
"1","PRJNA662018_PRJNA662018_P2T2",58,0.4,"orig.ident",0.0418470418470418
"2","PRJNA662018_PRJNA662018_P2T2",80,0.4,"orig.ident",0.105540897097625
"3","PRJNA662018_PRJNA662018_P2T2",0,0.4,"orig.ident",0
"4","PRJNA662018_PRJNA662018_P2T2",4,0.4,"orig.ident",0.0170212765957447
"5","PRJNA662018_PRJNA662018_P2T2",8,0.4,"orig.ident",0.0357142857142857
"6","PRJNA662018_PRJNA662018_P2T2",26,0.4,"orig.ident",0.12037037037037
"7","PRJNA662018_PRJNA662018_P2T2",8,0.4,"orig.ident",0.0427807486631016
"8","PRJNA662018_PRJNA662018_P2T2",2,0.4,"orig.ident",0.0217391304347826
"9","PRJNA662018_PRJNA662018_P2T2",4,0.4,"orig.ident",0.0701754385964912
