"cluster","group","n_cells","resolution","field","within_cluster_fraction"
"1","T4469479",72,0.4,"orig.ident",0.00778041927814999
"2","T4469479",11,0.4,"orig.ident",0.00339715873996294
"3","T4469479",2,0.4,"orig.ident",0.000628930817610063
"4","T4469479",747,0.4,"orig.ident",0.301452784503632
"5","T4469479",62,0.4,"orig.ident",0.0288640595903166
"6","T4469479",0,0.4,"orig.ident",0
"7","T4469479",9,0.4,"orig.ident",0.00907258064516129
"8","T4469479",61,0.4,"orig.ident",0.064755838641189
"9","T4469479",1,0.4,"orig.ident",0.00118906064209275
"10","T4469479",5,0.4,"orig.ident",0.00661375661375661
"11","T4469479",8,0.4,"orig.ident",0.0153846153846154
"12","T4469479",11,0.4,"orig.ident",0.0244444444444444
"13","T4469479",1,0.4,"orig.ident",0.00671140939597315
"0","T4471438",5,0.4,"orig.ident",0.000521104742053153
"1","T4471438",365,0.4,"orig.ident",0.0394424032850659
"2","T4471438",2,0.4,"orig.ident",0.000617665225447807
"3","T4471438",28,0.4,"orig.ident",0.00880503144654088
"4","T4471438",88,0.4,"orig.ident",0.0355125100887813
"5","T4471438",273,0.4,"orig.ident",0.127094972067039
"6","T4471438",4,0.4,"orig.ident",0.00287150035893754
"7","T4471438",9,0.4,"orig.ident",0.00907258064516129
"8","T4471438",23,0.4,"orig.ident",0.024416135881104
"9","T4471438",8,0.4,"orig.ident",0.00951248513674197
"10","T4471438",4,0.4,"orig.ident",0.00529100529100529
"11","T4471438",20,0.4,"orig.ident",0.0384615384615385
"12","T4471438",4,0.4,"orig.ident",0.00888888888888889
"13","T4471438",3,0.4,"orig.ident",0.0201342281879195
"0","T8009218",0,0.4,"orig.ident",0
"1","T8009218",422,0.4,"orig.ident",0.045601901880268
"2","T8009218",2,0.4,"orig.ident",0.000617665225447807
"3","T8009218",101,0.4,"orig.ident",0.0317610062893082
"4","T8009218",56,0.4,"orig.ident",0.0225988700564972
"5","T8009218",200,0.4,"orig.ident",0.0931098696461825
"6","T8009218",5,0.4,"orig.ident",0.00358937544867193
"7","T8009218",11,0.4,"orig.ident",0.0110887096774194
"8","T8009218",20,0.4,"orig.ident",0.0212314225053079
"9","T8009218",24,0.4,"orig.ident",0.0285374554102259
"10","T8009218",4,0.4,"orig.ident",0.00529100529100529
"11","T8009218",15,0.4,"orig.ident",0.0288461538461538
"12","T8009218",3,0.4,"orig.ident",0.00666666666666667
"13","T8009218",1,0.4,"orig.ident",0.00671140939597315
"0","MIBC",1788,0.4,"Type",0.186347055758207
"1","MIBC",5475,0.4,"Type",0.591636049275989
"2","MIBC",729,0.4,"Type",0.225138974675726
"3","MIBC",1068,0.4,"Type",0.335849056603774
"4","MIBC",2272,0.4,"Type",0.916868442292171
"5","MIBC",2148,0.4,"Type",1
"6","MIBC",350,0.4,"Type",0.251256281407035
"7","MIBC",527,0.4,"Type",0.53125
"8","MIBC",721,0.4,"Type",0.765392781316348
"9","MIBC",461,0.4,"Type",0.548156956004756
"10","MIBC",238,0.4,"Type",0.314814814814815
"11","MIBC",409,0.4,"Type",0.786538461538462
"12","MIBC",190,0.4,"Type",0.422222222222222
"13","MIBC",45,0.4,"Type",0.302013422818792
"0","NMIBC",1067,0.4,"Type",0.111203751954143
"1","NMIBC",2104,0.4,"Type",0.227361141128161
"2","NMIBC",587,0.4,"Type",0.181284743668931
"3","NMIBC",699,0.4,"Type",0.219811320754717
"4","NMIBC",83,0.4,"Type",0.0334947538337369
"5","NMIBC",0,0.4,"Type",0
"6","NMIBC",318,0.4,"Type",0.228284278535535
"7","NMIBC",245,0.4,"Type",0.246975806451613
"8","NMIBC",118,0.4,"Type",0.125265392781316
"9","NMIBC",279,0.4,"Type",0.331747919143876
"10","NMIBC",202,0.4,"Type",0.267195767195767
"11","NMIBC",64,0.4,"Type",0.123076923076923
"12","NMIBC",51,0.4,"Type",0.113333333333333
"13","NMIBC",18,0.4,"Type",0.120805369127517
"0","Normal",6740,0.4,"Type",0.70244919228765
"1","Normal",1675,0.4,"Type",0.18100280959585
"2","Normal",1922,0.4,"Type",0.593576281655343
"3","Normal",1413,0.4,"Type",0.444339622641509
"4","Normal",123,0.4,"Type",0.049636803874092
"5","Normal",0,0.4,"Type",0
"6","Normal",725,0.4,"Type",0.52045944005743
"7","Normal",220,0.4,"Type",0.221774193548387
"8","Normal",103,0.4,"Type",0.109341825902335
"9","Normal",101,0.4,"Type",0.120095124851367
"10","Normal",316,0.4,"Type",0.417989417989418
"11","Normal",47,0.4,"Type",0.0903846153846154
"12","Normal",209,0.4,"Type",0.464444444444444
"13","Normal",86,0.4,"Type",0.577181208053691
"0","Normal",6740,0.4,"T_stage",0.70244919228765
"1","Normal",1675,0.4,"T_stage",0.18100280959585
"2","Normal",1922,0.4,"T_stage",0.593576281655343
"3","Normal",1413,0.4,"T_stage",0.444339622641509
"4","Normal",123,0.4,"T_stage",0.049636803874092
"5","Normal",0,0.4,"T_stage",0
"6","Normal",725,0.4,"T_stage",0.52045944005743
"7","Normal",220,0.4,"T_stage",0.221774193548387
"8","Normal",103,0.4,"T_stage",0.109341825902335
"9","Normal",101,0.4,"T_stage",0.120095124851367
"10","Normal",316,0.4,"T_stage",0.417989417989418
"11","Normal",47,0.4,"T_stage",0.0903846153846154
"12","Normal",209,0.4,"T_stage",0.464444444444444
"13","Normal",86,0.4,"T_stage",0.577181208053691
"0","T1",667,0.4,"T_stage",0.0695153725898906
"1","T1",1023,0.4,"T_stage",0.110546790577048
"2","T1",258,0.4,"T_stage",0.0796788140827671
"3","T1",455,0.4,"T_stage",0.143081761006289
"4","T1",6,0.4,"T_stage",0.00242130750605327
"5","T1",0,0.4,"T_stage",0
"6","T1",224,0.4,"T_stage",0.160804020100503
"7","T1",106,0.4,"T_stage",0.106854838709677
"8","T1",34,0.4,"T_stage",0.0360934182590234
"9","T1",157,0.4,"T_stage",0.186682520808561
"10","T1",57,0.4,"T_stage",0.0753968253968254
"11","T1",12,0.4,"T_stage",0.0230769230769231
"12","T1",23,0.4,"T_stage",0.0511111111111111
"13","T1",2,0.4,"T_stage",0.0134228187919463
"0","T2",588,0.4,"T_stage",0.0612819176654508
"1","T2",2226,0.4,"T_stage",0.24054462934947
"2","T2",104,0.4,"T_stage",0.032118591723286
"3","T2",343,0.4,"T_stage",0.107861635220126
"4","T2",1041,0.4,"T_stage",0.420096852300242
"5","T2",1224,0.4,"T_stage",0.569832402234637
"6","T2",88,0.4,"T_stage",0.063173007896626
"7","T2",332,0.4,"T_stage",0.334677419354839
"8","T2",311,0.4,"T_stage",0.330148619957537
"9","T2",120,0.4,"T_stage",0.14268727705113
"10","T2",116,0.4,"T_stage",0.153439153439153
"11","T2",204,0.4,"T_stage",0.392307692307692
"12","T2",105,0.4,"T_stage",0.233333333333333
"13","T2",7,0.4,"T_stage",0.0469798657718121
"0","T3",393,0.4,"T_stage",0.0409588327253778
"1","T3",1316,0.4,"T_stage",0.142208774583964
"2","T3",302,0.4,"T_stage",0.0932674490426189
"3","T3",377,0.4,"T_stage",0.118553459119497
"4","T3",67,0.4,"T_stage",0.0270379338175948
"5","T3",200,0.4,"T_stage",0.0931098696461825
"6","T3",135,0.4,"T_stage",0.0969131371141421
"7","T3",70,0.4,"T_stage",0.0705645161290323
"8","T3",101,0.4,"T_stage",0.107218683651805
"9","T3",119,0.4,"T_stage",0.141498216409037
"10","T3",47,0.4,"T_stage",0.0621693121693122
"11","T3",87,0.4,"T_stage",0.167307692307692
"12","T3",16,0.4,"T_stage",0.0355555555555556
"13","T3",23,0.4,"T_stage",0.154362416107383
"0","T4",673,0.4,"T_stage",0.0701406982803544
"1","T4",1190,0.4,"T_stage",0.128593040847201
"2","T4",225,0.4,"T_stage",0.0694873378628783
"3","T4",156,0.4,"T_stage",0.0490566037735849
"4","T4",1135,0.4,"T_stage",0.458030669895077
"5","T4",687,0.4,"T_stage",0.319832402234637
"6","T4",81,0.4,"T_stage",0.0581478822684853
"7","T4",63,0.4,"T_stage",0.063508064516129
"8","T4",120,0.4,"T_stage",0.127388535031847
"9","T4",107,0.4,"T_stage",0.127229488703924
"10","T4",46,0.4,"T_stage",0.0608465608465608
"11","T4",46,0.4,"T_stage",0.0884615384615385
"12","T4",47,0.4,"T_stage",0.104444444444444
"13","T4",10,0.4,"T_stage",0.0671140939597315
"0","Ta",76,0.4,"T_stage",0.00792079207920792
"1","Ta",138,0.4,"T_stage",0.0149124702831208
"2","Ta",175,0.4,"T_stage",0.0540457072266831
"3","Ta",37,0.4,"T_stage",0.0116352201257862
"4","Ta",7,0.4,"T_stage",0.00282485875706215
"5","Ta",0,0.4,"T_stage",0
"6","Ta",25,0.4,"T_stage",0.0179468772433597
"7","Ta",25,0.4,"T_stage",0.0252016129032258
"8","Ta",14,0.4,"T_stage",0.0148619957537155
"9","Ta",10,0.4,"T_stage",0.0118906064209275
"10","Ta",19,0.4,"T_stage",0.0251322751322751
"11","Ta",9,0.4,"T_stage",0.0173076923076923
"12","Ta",4,0.4,"T_stage",0.00888888888888889
"13","Ta",6,0.4,"T_stage",0.0402684563758389
"0",NA,458,0.4,"T_stage",0.0477331943720688
"1",NA,1686,0.4,"T_stage",0.182191484763346
"2",NA,252,0.4,"T_stage",0.0778258184064237
"3",NA,399,0.4,"T_stage",0.125471698113208
"4",NA,99,0.4,"T_stage",0.0399515738498789
"5",NA,37,0.4,"T_stage",0.0172253258845438
"6",NA,115,0.4,"T_stage",0.0825556353194544
"7",NA,176,0.4,"T_stage",0.17741935483871
"8",NA,259,0.4,"T_stage",0.274946921443737
"9",NA,227,0.4,"T_stage",0.269916765755054
"10",NA,155,0.4,"T_stage",0.205026455026455
"11",NA,115,0.4,"T_stage",0.221153846153846
"12",NA,46,0.4,"T_stage",0.102222222222222
"13",NA,15,0.4,"T_stage",0.100671140939597
"0","N0",1626,0.4,"N_stage",0.169463262115685
"1","N0",2515,0.4,"N_stage",0.271774367840934
"2","N0",789,0.4,"N_stage",0.24366893143916
"3","N0",840,0.4,"N_stage",0.264150943396226
"4","N0",28,0.4,"N_stage",0.0112994350282486
"5","N0",0,0.4,"N_stage",0
"6","N0",449,0.4,"N_stage",0.322325915290739
"7","N0",266,0.4,"N_stage",0.268145161290323
"8","N0",130,0.4,"N_stage",0.138004246284501
"9","N0",341,0.4,"N_stage",0.405469678953627
"10","N0",139,0.4,"N_stage",0.183862433862434
"11","N0",93,0.4,"N_stage",0.178846153846154
"12","N0",51,0.4,"N_stage",0.113333333333333
"13","N0",34,0.4,"N_stage",0.228187919463087
"0","N2",109,0.4,"N_stage",0.0113600833767587
"1","N2",88,0.4,"N_stage",0.0095094013399611
"2","N2",116,0.4,"N_stage",0.0358245830759728
"3","N2",58,0.4,"N_stage",0.0182389937106918
"4","N2",2,0.4,"N_stage",0.000807102502017756
"5","N2",0,0.4,"N_stage",0
"6","N2",26,0.4,"N_stage",0.018664752333094
"7","N2",31,0.4,"N_stage",0.03125
"8","N2",10,0.4,"N_stage",0.0106157112526539
"9","N2",5,0.4,"N_stage",0.00594530321046373
"10","N2",15,0.4,"N_stage",0.0198412698412698
"11","N2",9,0.4,"N_stage",0.0173076923076923
"12","N2",15,0.4,"N_stage",0.0333333333333333
"13","N2",4,0.4,"N_stage",0.0268456375838926
"0","N3",70,0.4,"N_stage",0.00729546638874414
"1","N3",131,0.4,"N_stage",0.0141560406310785
"2","N3",55,0.4,"N_stage",0.0169857936998147
"3","N3",79,0.4,"N_stage",0.0248427672955975
"4","N3",0,0.4,"N_stage",0
"5","N3",0,0.4,"N_stage",0
"6","N3",39,0.4,"N_stage",0.0279971284996411
"7","N3",20,0.4,"N_stage",0.0201612903225806
"8","N3",13,0.4,"N_stage",0.0138004246284501
"9","N3",34,0.4,"N_stage",0.0404280618311534
"10","N3",13,0.4,"N_stage",0.0171957671957672
"11","N3",7,0.4,"N_stage",0.0134615384615385
"12","N3",3,0.4,"N_stage",0.00666666666666667
"13","N3",1,0.4,"N_stage",0.00671140939597315
"0","Normal",6740,0.4,"N_stage",0.70244919228765
"1","Normal",1675,0.4,"N_stage",0.18100280959585
"2","Normal",1922,0.4,"N_stage",0.593576281655343
"3","Normal",1413,0.4,"N_stage",0.444339622641509
"4","Normal",123,0.4,"N_stage",0.049636803874092
"5","Normal",0,0.4,"N_stage",0
"6","Normal",725,0.4,"N_stage",0.52045944005743
"7","Normal",220,0.4,"N_stage",0.221774193548387
"8","Normal",103,0.4,"N_stage",0.109341825902335
"9","Normal",101,0.4,"N_stage",0.120095124851367
"10","Normal",316,0.4,"N_stage",0.417989417989418
"11","Normal",47,0.4,"N_stage",0.0903846153846154
"12","Normal",209,0.4,"N_stage",0.464444444444444
"13","Normal",86,0.4,"N_stage",0.577181208053691
"0",NA,1050,0.4,"N_stage",0.109431995831162
"1",NA,4845,0.4,"N_stage",0.523557380592176
"2",NA,356,0.4,"N_stage",0.10994441012971
"3",NA,790,0.4,"N_stage",0.248427672955975
"4",NA,2325,0.4,"N_stage",0.938256658595642
"5",NA,2148,0.4,"N_stage",1
"6",NA,154,0.4,"N_stage",0.110552763819095
"7",NA,455,0.4,"N_stage",0.45866935483871
"8",NA,686,0.4,"N_stage",0.728237791932059
"9",NA,360,0.4,"N_stage",0.428061831153389
"10",NA,273,0.4,"N_stage",0.361111111111111
"11",NA,364,0.4,"N_stage",0.7
"12",NA,172,0.4,"N_stage",0.382222222222222
"13",NA,24,0.4,"N_stage",0.161073825503356
"0","M0",1696,0.4,"M_stage",0.176758728504429
"1","M0",2646,0.4,"M_stage",0.285930408472012
"2","M0",844,0.4,"M_stage",0.260654725138975
"3","M0",919,0.4,"M_stage",0.288993710691824
"4","M0",28,0.4,"M_stage",0.0112994350282486
"5","M0",0,0.4,"M_stage",0
"6","M0",488,0.4,"M_stage",0.35032304379038
"7","M0",286,0.4,"M_stage",0.288306451612903
"8","M0",143,0.4,"M_stage",0.151804670912951
"9","M0",375,0.4,"M_stage",0.44589774078478
"10","M0",152,0.4,"M_stage",0.201058201058201
"11","M0",100,0.4,"M_stage",0.192307692307692
"12","M0",54,0.4,"M_stage",0.12
"13","M0",35,0.4,"M_stage",0.23489932885906
"0","Normal",6740,0.4,"M_stage",0.70244919228765
"1","Normal",1675,0.4,"M_stage",0.18100280959585
"2","Normal",1922,0.4,"M_stage",0.593576281655343
"3","Normal",1413,0.4,"M_stage",0.444339622641509
"4","Normal",123,0.4,"M_stage",0.049636803874092
"5","Normal",0,0.4,"M_stage",0
"6","Normal",725,0.4,"M_stage",0.52045944005743
"7","Normal",220,0.4,"M_stage",0.221774193548387
"8","Normal",103,0.4,"M_stage",0.109341825902335
"9","Normal",101,0.4,"M_stage",0.120095124851367
"10","Normal",316,0.4,"M_stage",0.417989417989418
"11","Normal",47,0.4,"M_stage",0.0903846153846154
"12","Normal",209,0.4,"M_stage",0.464444444444444
"13","Normal",86,0.4,"M_stage",0.577181208053691
"0",NA,1159,0.4,"M_stage",0.120792079207921
"1",NA,4933,0.4,"M_stage",0.533066781932137
"2",NA,472,0.4,"M_stage",0.145768993205683
"3",NA,848,0.4,"M_stage",0.266666666666667
"4",NA,2327,0.4,"M_stage",0.939063761097659
"5",NA,2148,0.4,"M_stage",1
"6",NA,180,0.4,"M_stage",0.12921751615219
"7",NA,486,0.4,"M_stage",0.48991935483871
"8",NA,696,0.4,"M_stage",0.738853503184713
"9",NA,365,0.4,"M_stage",0.434007134363853
"10",NA,288,0.4,"M_stage",0.380952380952381
"11",NA,373,0.4,"M_stage",0.717307692307692
"12",NA,187,0.4,"M_stage",0.415555555555556
"13",NA,28,0.4,"M_stage",0.187919463087248
"0","CNP0000460",1152,0.8,"dataset",0.226950354609929
"1","CNP0000460",806,0.8,"dataset",0.16911456147713
"2","CNP0000460",741,0.8,"dataset",0.167306389704222
"3","CNP0000460",896,0.8,"dataset",0.244274809160305
"4","CNP0000460",999,0.8,"dataset",0.316139240506329
"5","CNP0000460",285,0.8,"dataset",0.114365971107544
"6","CNP0000460",12,0.8,"dataset",0.00483870967741936
"7","CNP0000460",0,0.8,"dataset",0
"8","CNP0000460",487,0.8,"dataset",0.342475386779184
"9","CNP0000460",25,0.8,"dataset",0.0238777459407832
"10","CNP0000460",225,0.8,"dataset",0.217391304347826
"11","CNP0000460",246,0.8,"dataset",0.247983870967742
"12","CNP0000460",227,0.8,"dataset",0.268321513002364
"13","CNP0000460",133,0.8,"dataset",0.175693527080581
"14","CNP0000460",24,0.8,"dataset",0.0446096654275093
"15","CNP0000460",104,0.8,"dataset",0.231111111111111
"16","CNP0000460",89,0.8,"dataset",0.211904761904762
"17","CNP0000460",27,0.8,"dataset",0.131707317073171
"0","GSE326225",29,0.8,"dataset",0.00571315996847912
"1","GSE326225",173,0.8,"dataset",0.0362987830465799
"2","GSE326225",293,0.8,"dataset",0.0661548882366223
"3","GSE326225",21,0.8,"dataset",0.00572519083969466
"4","GSE326225",81,0.8,"dataset",0.0256329113924051
"5","GSE326225",10,0.8,"dataset",0.00401284109149278
"6","GSE326225",26,0.8,"dataset",0.0104838709677419
"7","GSE326225",37,0.8,"dataset",0.0171853228053878
"8","GSE326225",10,0.8,"dataset",0.0070323488045007
"9","GSE326225",189,0.8,"dataset",0.180515759312321
"10","GSE326225",14,0.8,"dataset",0.0135265700483092
"11","GSE326225",26,0.8,"dataset",0.0262096774193548
"12","GSE326225",49,0.8,"dataset",0.057919621749409
"13","GSE326225",14,0.8,"dataset",0.0184940554821664
"14","GSE326225",65,0.8,"dataset",0.120817843866171
"15","GSE326225",21,0.8,"dataset",0.0466666666666667
"16","GSE326225",37,0.8,"dataset",0.0880952380952381
"17","GSE326225",3,0.8,"dataset",0.0146341463414634
"0","HRA003620",2899,0.8,"dataset",0.571118991331757
"1","HRA003620",1507,0.8,"dataset",0.316198069660092
"2","HRA003620",1058,0.8,"dataset",0.238880108376609
"3","HRA003620",2418,0.8,"dataset",0.659214830970556
"4","HRA003620",1224,0.8,"dataset",0.387341772151899
"5","HRA003620",1874,0.8,"dataset",0.752006420545746
"6","HRA003620",55,0.8,"dataset",0.0221774193548387
"7","HRA003620",0,0.8,"dataset",0
"8","HRA003620",715,0.8,"dataset",0.5028129395218
"9","HRA003620",396,0.8,"dataset",0.378223495702006
"10","HRA003620",696,0.8,"dataset",0.672463768115942
"11","HRA003620",276,0.8,"dataset",0.278225806451613
"12","HRA003620",245,0.8,"dataset",0.289598108747045
"13","HRA003620",309,0.8,"dataset",0.408190224570674
"14","HRA003620",134,0.8,"dataset",0.24907063197026
"15","HRA003620",152,0.8,"dataset",0.337777777777778
"16","HRA003620",78,0.8,"dataset",0.185714285714286
"17","HRA003620",115,0.8,"dataset",0.560975609756098
"0","InhouseData",561,0.8,"dataset",0.110520094562648
"1","InhouseData",1423,0.8,"dataset",0.298573227024759
"2","InhouseData",1712,0.8,"dataset",0.386543237751185
"3","InhouseData",9,0.8,"dataset",0.002453653217012
"4","InhouseData",387,0.8,"dataset",0.12246835443038
"5","InhouseData",31,0.8,"dataset",0.0124398073836276
"6","InhouseData",2225,0.8,"dataset",0.897177419354839
"7","InhouseData",2116,0.8,"dataset",0.982814677194612
"8","InhouseData",42,0.8,"dataset",0.029535864978903
"9","InhouseData",366,0.8,"dataset",0.349570200573066
"10","InhouseData",25,0.8,"dataset",0.0241545893719807
"11","InhouseData",279,0.8,"dataset",0.28125
"12","InhouseData",132,0.8,"dataset",0.156028368794326
"13","InhouseData",118,0.8,"dataset",0.155878467635403
"14","InhouseData",262,0.8,"dataset",0.486988847583643
"15","InhouseData",126,0.8,"dataset",0.28
"16","InhouseData",139,0.8,"dataset",0.330952380952381
"17","InhouseData",10,0.8,"dataset",0.0487804878048781
"0","PRJNA662018",435,0.8,"dataset",0.0856973995271868
"1","PRJNA662018",857,0.8,"dataset",0.179815358791439
"2","PRJNA662018",625,0.8,"dataset",0.141115375931361
"3","PRJNA662018",324,0.8,"dataset",0.0883315158124318
"4","PRJNA662018",469,0.8,"dataset",0.148417721518987
"5","PRJNA662018",292,0.8,"dataset",0.117174959871589
"6","PRJNA662018",162,0.8,"dataset",0.0653225806451613
"7","PRJNA662018",0,0.8,"dataset",0
"8","PRJNA662018",168,0.8,"dataset",0.118143459915612
"9","PRJNA662018",71,0.8,"dataset",0.0678127984718243
"10","PRJNA662018",75,0.8,"dataset",0.072463768115942
"11","PRJNA662018",165,0.8,"dataset",0.16633064516129
"12","PRJNA662018",193,0.8,"dataset",0.228132387706856
"13","PRJNA662018",183,0.8,"dataset",0.241743725231176
"14","PRJNA662018",53,0.8,"dataset",0.0985130111524164
"15","PRJNA662018",47,0.8,"dataset",0.104444444444444
"16","PRJNA662018",77,0.8,"dataset",0.183333333333333
"17","PRJNA662018",50,0.8,"dataset",0.24390243902439
"0","CNP0000460_P01N",121,0.8,"orig.ident",0.0238376674546887
"1","CNP0000460_P01N",93,0.8,"orig.ident",0.0195132186319765
"2","CNP0000460_P01N",42,0.8,"orig.ident",0.00948295326258749
"3","CNP0000460_P01N",98,0.8,"orig.ident",0.0267175572519084
"4","CNP0000460_P01N",70,0.8,"orig.ident",0.0221518987341772
"5","CNP0000460_P01N",41,0.8,"orig.ident",0.0164526484751204
"6","CNP0000460_P01N",1,0.8,"orig.ident",0.000403225806451613
"7","CNP0000460_P01N",0,0.8,"orig.ident",0
"8","CNP0000460_P01N",53,0.8,"orig.ident",0.0372714486638537
"9","CNP0000460_P01N",2,0.8,"orig.ident",0.00191021967526266
"10","CNP0000460_P01N",17,0.8,"orig.ident",0.0164251207729469
"11","CNP0000460_P01N",7,0.8,"orig.ident",0.00705645161290323
"12","CNP0000460_P01N",8,0.8,"orig.ident",0.00945626477541371
"13","CNP0000460_P01N",13,0.8,"orig.ident",0.0171730515191546
"14","CNP0000460_P01N",1,0.8,"orig.ident",0.00185873605947955
"15","CNP0000460_P01N",2,0.8,"orig.ident",0.00444444444444444
"16","CNP0000460_P01N",5,0.8,"orig.ident",0.0119047619047619
"17","CNP0000460_P01N",5,0.8,"orig.ident",0.024390243902439
"0","CNP0000460_P01T",55,0.8,"orig.ident",0.0108353033884949
"1","CNP0000460_P01T",42,0.8,"orig.ident",0.00881242131766681
"2","CNP0000460_P01T",67,0.8,"orig.ident",0.015127568299842
"3","CNP0000460_P01T",65,0.8,"orig.ident",0.0177208287895311
"4","CNP0000460_P01T",23,0.8,"orig.ident",0.00727848101265823
"5","CNP0000460_P01T",9,0.8,"orig.ident",0.0036115569823435
"6","CNP0000460_P01T",0,0.8,"orig.ident",0
"7","CNP0000460_P01T",0,0.8,"orig.ident",0
"8","CNP0000460_P01T",21,0.8,"orig.ident",0.0147679324894515
"9","CNP0000460_P01T",2,0.8,"orig.ident",0.00191021967526266
"10","CNP0000460_P01T",20,0.8,"orig.ident",0.0193236714975845
"11","CNP0000460_P01T",7,0.8,"orig.ident",0.00705645161290323
"12","CNP0000460_P01T",11,0.8,"orig.ident",0.0130023640661939
"13","CNP0000460_P01T",5,0.8,"orig.ident",0.00660501981505945
"14","CNP0000460_P01T",3,0.8,"orig.ident",0.00557620817843866
"15","CNP0000460_P01T",1,0.8,"orig.ident",0.00222222222222222
"16","CNP0000460_P01T",4,0.8,"orig.ident",0.00952380952380952
"17","CNP0000460_P01T",2,0.8,"orig.ident",0.00975609756097561
"0","CNP0000460_P02N",53,0.8,"orig.ident",0.010441292356186
"1","CNP0000460_P02N",15,0.8,"orig.ident",0.00314729332773815
"2","CNP0000460_P02N",12,0.8,"orig.ident",0.00270941521788214
"3","CNP0000460_P02N",32,0.8,"orig.ident",0.00872410032715376
"4","CNP0000460_P02N",28,0.8,"orig.ident",0.00886075949367089
"5","CNP0000460_P02N",17,0.8,"orig.ident",0.00682182985553772
"6","CNP0000460_P02N",0,0.8,"orig.ident",0
"7","CNP0000460_P02N",0,0.8,"orig.ident",0
"8","CNP0000460_P02N",11,0.8,"orig.ident",0.00773558368495077
"9","CNP0000460_P02N",2,0.8,"orig.ident",0.00191021967526266
"10","CNP0000460_P02N",10,0.8,"orig.ident",0.00966183574879227
"11","CNP0000460_P02N",8,0.8,"orig.ident",0.00806451612903226
"12","CNP0000460_P02N",2,0.8,"orig.ident",0.00236406619385343
"13","CNP0000460_P02N",4,0.8,"orig.ident",0.00528401585204756
"14","CNP0000460_P02N",1,0.8,"orig.ident",0.00185873605947955
"15","CNP0000460_P02N",24,0.8,"orig.ident",0.0533333333333333
"16","CNP0000460_P02N",1,0.8,"orig.ident",0.00238095238095238
"17","CNP0000460_P02N",1,0.8,"orig.ident",0.0048780487804878
"0","CNP0000460_P02T",71,0.8,"orig.ident",0.0139873916469661
"1","CNP0000460_P02T",33,0.8,"orig.ident",0.00692404532102392
"2","CNP0000460_P02T",68,0.8,"orig.ident",0.0153533529013321
"3","CNP0000460_P02T",76,0.8,"orig.ident",0.0207197382769902
"4","CNP0000460_P02T",72,0.8,"orig.ident",0.0227848101265823
"5","CNP0000460_P02T",5,0.8,"orig.ident",0.00200642054574639
"6","CNP0000460_P02T",4,0.8,"orig.ident",0.00161290322580645
"7","CNP0000460_P02T",0,0.8,"orig.ident",0
"8","CNP0000460_P02T",33,0.8,"orig.ident",0.0232067510548523
"9","CNP0000460_P02T",2,0.8,"orig.ident",0.00191021967526266
"10","CNP0000460_P02T",32,0.8,"orig.ident",0.0309178743961353
"11","CNP0000460_P02T",78,0.8,"orig.ident",0.0786290322580645
"12","CNP0000460_P02T",14,0.8,"orig.ident",0.016548463356974
"13","CNP0000460_P02T",17,0.8,"orig.ident",0.0224570673712021
"14","CNP0000460_P02T",1,0.8,"orig.ident",0.00185873605947955
"15","CNP0000460_P02T",10,0.8,"orig.ident",0.0222222222222222
"16","CNP0000460_P02T",7,0.8,"orig.ident",0.0166666666666667
"17","CNP0000460_P02T",4,0.8,"orig.ident",0.0195121951219512
"0","CNP0000460_P03N",169,0.8,"orig.ident",0.0332939322301024
"1","CNP0000460_P03N",66,0.8,"orig.ident",0.0138480906420478
"2","CNP0000460_P03N",70,0.8,"orig.ident",0.0158049221043125
"3","CNP0000460_P03N",101,0.8,"orig.ident",0.0275354416575791
"4","CNP0000460_P03N",137,0.8,"orig.ident",0.0433544303797468
"5","CNP0000460_P03N",28,0.8,"orig.ident",0.0112359550561798
"6","CNP0000460_P03N",0,0.8,"orig.ident",0
"7","CNP0000460_P03N",0,0.8,"orig.ident",0
"8","CNP0000460_P03N",56,0.8,"orig.ident",0.0393811533052039
"9","CNP0000460_P03N",0,0.8,"orig.ident",0
"10","CNP0000460_P03N",34,0.8,"orig.ident",0.0328502415458937
"11","CNP0000460_P03N",12,0.8,"orig.ident",0.0120967741935484
"12","CNP0000460_P03N",10,0.8,"orig.ident",0.0118203309692671
"13","CNP0000460_P03N",10,0.8,"orig.ident",0.0132100396301189
"14","CNP0000460_P03N",1,0.8,"orig.ident",0.00185873605947955
"15","CNP0000460_P03N",14,0.8,"orig.ident",0.0311111111111111
"16","CNP0000460_P03N",10,0.8,"orig.ident",0.0238095238095238
"17","CNP0000460_P03N",1,0.8,"orig.ident",0.0048780487804878
"0","CNP0000460_P03T",193,0.8,"orig.ident",0.0380220646178093
"1","CNP0000460_P03T",109,0.8,"orig.ident",0.0228703315148972
"2","CNP0000460_P03T",189,0.8,"orig.ident",0.0426732896816437
"3","CNP0000460_P03T",155,0.8,"orig.ident",0.042257360959651
"4","CNP0000460_P03T",271,0.8,"orig.ident",0.0857594936708861
"5","CNP0000460_P03T",33,0.8,"orig.ident",0.0132423756019262
"6","CNP0000460_P03T",2,0.8,"orig.ident",0.000806451612903226
"7","CNP0000460_P03T",0,0.8,"orig.ident",0
"8","CNP0000460_P03T",94,0.8,"orig.ident",0.0661040787623066
"9","CNP0000460_P03T",4,0.8,"orig.ident",0.00382043935052531
