"cluster","group","n_cells","resolution","field","within_cluster_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag"
"2","CNP0000460",998,1.2,"dataset",0.316523945448779,0.180264915405165,1.75588214011228,FALSE
"3","CNP0000460",716,1.2,"dataset",0.290113452188006,0.180264915405165,1.60937280299911,FALSE
"4","CNP0000460",12,1.2,"dataset",0.00489596083231334,0.180264915405165,0.0271598098904002,FALSE
"5","CNP0000460",425,1.2,"dataset",0.180620484487888,0.180264915405165,1.00197248078986,FALSE
"6","CNP0000460",0,1.2,"dataset",0,0.180264915405165,0,FALSE
"7","CNP0000460",259,1.2,"dataset",0.121825023518344,0.180264915405165,0.675811059764622,FALSE
"8","CNP0000460",293,1.2,"dataset",0.159673024523161,0.180264915405165,0.885768726345215,FALSE
"9","CNP0000460",201,1.2,"dataset",0.133377571333776,0.180264915405165,0.739897561508269,FALSE
"10","CNP0000460",485,1.2,"dataset",0.338687150837989,0.180264915405165,1.87883010998981,FALSE
"11","CNP0000460",269,1.2,"dataset",0.207561728395062,0.180264915405165,1.15142609935241,FALSE
"12","CNP0000460",240,1.2,"dataset",0.221606648199446,0.180264915405165,1.22933876346022,FALSE
"13","CNP0000460",246,1.2,"dataset",0.24773413897281,0.180264915405165,1.37427817507362,FALSE
"14","CNP0000460",228,1.2,"dataset",0.269185360094451,0.180264915405165,1.49327648971198,FALSE
"15","CNP0000460",24,1.2,"dataset",0.0290205562273277,0.180264915405165,0.160988377367281,FALSE
"16","CNP0000460",133,1.2,"dataset",0.175693527080581,0.180264915405165,0.974640720773042,FALSE
"17","CNP0000460",24,1.2,"dataset",0.0426287744227353,0.180264915405165,0.236478486825474,FALSE
"18","CNP0000460",104,1.2,"dataset",0.231111111111111,0.180264915405165,1.28206373709307,FALSE
"19","CNP0000460",88,1.2,"dataset",0.204176334106729,0.180264915405165,1.13264599296996,FALSE
"20","CNP0000460",1,1.2,"dataset",0.0045662100456621,0.180264915405165,0.0253305532881928,FALSE
"21","CNP0000460",30,1.2,"dataset",0.13953488372093,0.180264915405165,0.774054581876405,FALSE
"0","GSE326225",29,1.2,"dataset",0.00568850529619459,0.0305543187889581,0.186176799930828,FALSE
"1","GSE326225",113,1.2,"dataset",0.0306898424769147,0.0305543187889581,1.00443550022806,FALSE
"2","GSE326225",80,1.2,"dataset",0.025372660957818,0.0305543187889581,0.830411606721444,FALSE
"3","GSE326225",20,1.2,"dataset",0.00810372771474878,0.0305543187889581,0.265223642219683,FALSE
"4","GSE326225",24,1.2,"dataset",0.00979192166462668,0.0305543187889581,0.320475862422609,FALSE
"5","GSE326225",173,1.2,"dataset",0.073523161920952,0.0305543187889581,2.40630996975531,FALSE
"6","GSE326225",37,1.2,"dataset",0.0172093023255814,0.0305543187889581,0.563236328207735,FALSE
"7","GSE326225",9,1.2,"dataset",0.00423330197554092,0.0305543187889581,0.138550036241383,FALSE
"8","GSE326225",107,1.2,"dataset",0.0583106267029973,0.0305543187889581,1.90842502841431,FALSE
"9","GSE326225",3,1.2,"dataset",0.0019907100199071,0.0305543187889581,0.0651531468810397,FALSE
"10","GSE326225",10,1.2,"dataset",0.00698324022346369,0.0305543187889581,0.228551658169755,FALSE
