"cluster","group","n_cells","resolution","field","within_cluster_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag"
"14","GSE326225",21,0.6,"dataset",0.0466666666666667,0.0305543187889581,1.52733454766242,FALSE
"15","GSE326225",37,0.6,"dataset",0.0911330049261084,0.0305543187889581,2.98265543262717,FALSE
"16","GSE326225",3,0.6,"dataset",0.0146341463414634,0.0305543187889581,0.478955084632814,FALSE
"0","HRA003620",3456,0.6,"dataset",0.577154308617234,0.39378339269813,1.46566442191145,FALSE
"1","HRA003620",1577,0.6,"dataset",0.316285599679101,0.39378339269813,0.803196898457225,FALSE
"2","HRA003620",980,0.6,"dataset",0.234955646128027,0.39378339269813,0.596662151032208,FALSE
"3","HRA003620",2653,0.6,"dataset",0.675063613231552,0.39378339269813,1.71430188715208,FALSE
"4","HRA003620",1234,0.6,"dataset",0.388050314465409,0.39378339269813,0.985441036013634,FALSE
"5","HRA003620",59,0.6,"dataset",0.0241111565181855,0.39378339269813,0.0612294905404223,FALSE
"6","HRA003620",1787,0.6,"dataset",0.741801577418016,0.39378339269813,1.88378075656094,FALSE
"7","HRA003620",0,0.6,"dataset",0,0.39378339269813,0,FALSE
"8","HRA003620",705,0.6,"dataset",0.501066098081023,0.39378339269813,1.2724409088149,FALSE
"9","HRA003620",374,0.6,"dataset",0.36702649656526,0.39378339269813,0.93205174055326,FALSE
"10","HRA003620",275,0.6,"dataset",0.278622087132725,0.39378339269813,0.707551644633003,FALSE
"11","HRA003620",246,0.6,"dataset",0.289752650176678,0.39378339269813,0.735817344127561,FALSE
"12","HRA003620",309,0.6,"dataset",0.408730158730159,0.39378339269813,1.03795682171769,FALSE
"13","HRA003620",154,0.6,"dataset",0.259259259259259,0.39378339269813,0.658380378824164,FALSE
"14","HRA003620",152,0.6,"dataset",0.337777777777778,0.39378339269813,0.857775579268053,FALSE
"15","HRA003620",74,0.6,"dataset",0.182266009852217,0.39378339269813,0.462858549222618,FALSE
"16","HRA003620",116,0.6,"dataset",0.565853658536585,0.39378339269813,1.43696679197023,FALSE
"0","InhouseData",623,0.6,"dataset",0.104041416165665,0.277242876224399,0.375271738565625,FALSE
"1","InhouseData",1485,0.6,"dataset",0.297833935018051,0.277242876224399,1.0742708309554,FALSE
"2","InhouseData",1630,0.6,"dataset",0.39079357468233,0.277242876224399,1.40957120343112,FALSE
"3","InhouseData",8,0.6,"dataset",0.00203562340966921,0.277242876224399,0.0073423831024664,FALSE
"4","InhouseData",388,0.6,"dataset",0.122012578616352,0.277242876224399,0.44009274567472,FALSE
"5","InhouseData",2193,0.6,"dataset",0.896199427870862,0.277242876224399,3.2325426718827,FALSE
"6","InhouseData",31,0.6,"dataset",0.0128684101286841,0.277242876224399,0.0464156565677398,FALSE
"7","InhouseData",2115,0.6,"dataset",0.982806691449814,0.277242876224399,3.54493036875846,FALSE
"8","InhouseData",41,0.6,"dataset",0.0291400142146411,0.277242876224399,0.105106448942823,FALSE
"9","InhouseData",366,0.6,"dataset",0.359175662414132,0.277242876224399,1.29552711076124,FALSE
"10","InhouseData",278,0.6,"dataset",0.281661600810537,0.277242876224399,1.01593809964142,FALSE
"11","InhouseData",133,0.6,"dataset",0.156654888103651,0.277242876224399,0.565045674886361,FALSE
"12","InhouseData",118,0.6,"dataset",0.156084656084656,0.277242876224399,0.562988878957965,FALSE
"13","InhouseData",282,0.6,"dataset",0.474747474747475,0.277242876224399,1.71238836219264,FALSE
"14","InhouseData",126,0.6,"dataset",0.28,0.277242876224399,1.00994479574425,FALSE
"15","InhouseData",137,0.6,"dataset",0.33743842364532,0.277242876224399,1.21712207087406,FALSE
"16","InhouseData",9,0.6,"dataset",0.0439024390243902,0.277242876224399,0.158353713618437,FALSE
"0","PRJNA662018",502,0.6,"dataset",0.0838343353373413,0.118154496883348,0.709531482497103,FALSE
"1","PRJNA662018",905,0.6,"dataset",0.181508223024469,0.118154496883348,1.53619394785853,FALSE
"2","PRJNA662018",566,0.6,"dataset",0.135698873171901,0.118154496883348,1.14848674194664,FALSE
"3","PRJNA662018",354,0.6,"dataset",0.0900763358778626,0.118154496883348,0.762360623199922,FALSE
"4","PRJNA662018",473,0.6,"dataset",0.14874213836478,0.118154496883348,1.25887835239678,FALSE
