"cluster","dataset","n_cells","cluster_dataset_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag","audit_threshold"
"1","InhouseData",17676,0.999886865029981,0.352436150257323,2.8370723726835,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"2","InhouseData",631,0.0361397479954181,0.352436150257323,0.102542681756771,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"3","InhouseData",18,0.00109031437397783,0.352436150257323,0.00309365078804136,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"4","InhouseData",11367,0.99771789695427,0.352436150257323,2.83091815702166,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"5","InhouseData",238,0.0232785602503912,0.352436150257323,0.0660504327759651,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"6","InhouseData",9259,0.998597929249353,0.352436150257323,2.83341515483088,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"7","InhouseData",196,0.026786934536012,0.352436150257323,0.0760050707524021,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"8","InhouseData",2765,0.427555280655636,0.352436150257323,1.21314252338606,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"9","InhouseData",1771,0.383333333333333,0.352436150257323,1.08766746275446,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"0","PRJNA662018",5552,0.233218516340418,0.142040626553156,1.64191416216501,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"1","PRJNA662018",0,0,0.142040626553156,0,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"2","PRJNA662018",4828,0.27651775486827,0.142040626553156,1.94675116252595,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"3","PRJNA662018",1950,0.118117390514265,0.142040626553156,0.831574693667391,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"4","PRJNA662018",2,0.000175546388133064,0.142040626553156,0.00123588857915499,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"5","PRJNA662018",2427,0.237382629107981,0.142040626553156,1.67123051248401,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"6","PRJNA662018",1,0.000107851596203624,0.142040626553156,0.000759301045206685,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"7","PRJNA662018",1366,0.186688533552002,0.142040626553156,1.31433194912117,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"8","PRJNA662018",954,0.147518169166538,0.142040626553156,1.03856321072571,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"9","PRJNA662018",639,0.138311688311688,0.142040626553156,0.973747382478123,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
