"cluster","group","n_cells","resolution","role","field","within_cluster_fraction"
"6","PRJNA662018_PRJNA662018_P4T4",0,0.4,"specimen_orig_ident","orig.ident",0
"7","PRJNA662018_PRJNA662018_P4T4",184,0.4,"specimen_orig_ident","orig.ident",0.025146918135848
"8","PRJNA662018_PRJNA662018_P4T4",121,0.4,"specimen_orig_ident","orig.ident",0.0187103757538271
"9","PRJNA662018_PRJNA662018_P4T4",135,0.4,"specimen_orig_ident","orig.ident",0.0292207792207792
"0","PRJNA662018_PRJNA662018_P5T5",74,0.4,"specimen_orig_ident","orig.ident",0.00310846005208771
"1","PRJNA662018_PRJNA662018_P5T5",0,0.4,"specimen_orig_ident","orig.ident",0
"2","PRJNA662018_PRJNA662018_P5T5",59,0.4,"specimen_orig_ident","orig.ident",0.00337915234822451
"3","PRJNA662018_PRJNA662018_P5T5",11,0.4,"specimen_orig_ident","orig.ident",0.000666303228542007
"4","PRJNA662018_PRJNA662018_P5T5",0,0.4,"specimen_orig_ident","orig.ident",0
"5","PRJNA662018_PRJNA662018_P5T5",2,0.4,"specimen_orig_ident","orig.ident",0.000195618153364632
"6","PRJNA662018_PRJNA662018_P5T5",0,0.4,"specimen_orig_ident","orig.ident",0
"7","PRJNA662018_PRJNA662018_P5T5",5,0.4,"specimen_orig_ident","orig.ident",0.000683340166735001
"8","PRJNA662018_PRJNA662018_P5T5",3,0.4,"specimen_orig_ident","orig.ident",0.000463893613731251
"9","PRJNA662018_PRJNA662018_P5T5",1,0.4,"specimen_orig_ident","orig.ident",0.000216450216450216
"0","PRJNA662018_PRJNA662018_P6N2",483,0.4,"specimen_orig_ident","orig.ident",0.0202890027724103
"1","PRJNA662018_PRJNA662018_P6N2",0,0.4,"specimen_orig_ident","orig.ident",0
"2","PRJNA662018_PRJNA662018_P6N2",537,0.4,"specimen_orig_ident","orig.ident",0.0307560137457045
"3","PRJNA662018_PRJNA662018_P6N2",36,0.4,"specimen_orig_ident","orig.ident",0.00218062874795566
"4","PRJNA662018_PRJNA662018_P6N2",0,0.4,"specimen_orig_ident","orig.ident",0
"5","PRJNA662018_PRJNA662018_P6N2",316,0.4,"specimen_orig_ident","orig.ident",0.0309076682316119
"6","PRJNA662018_PRJNA662018_P6N2",0,0.4,"specimen_orig_ident","orig.ident",0
"7","PRJNA662018_PRJNA662018_P6N2",136,0.4,"specimen_orig_ident","orig.ident",0.018586852535192
"8","PRJNA662018_PRJNA662018_P6N2",43,0.4,"specimen_orig_ident","orig.ident",0.0066491417968146
"9","PRJNA662018_PRJNA662018_P6N2",51,0.4,"specimen_orig_ident","orig.ident",0.011038961038961
"0","PRJNA662018_PRJNA662018_P6T6",12,0.4,"specimen_orig_ident","orig.ident",0.00050407460304125
"1","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_orig_ident","orig.ident",0
"2","PRJNA662018_PRJNA662018_P6T6",12,0.4,"specimen_orig_ident","orig.ident",0.000687285223367698
"3","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_orig_ident","orig.ident",0
"4","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_orig_ident","orig.ident",0
"5","PRJNA662018_PRJNA662018_P6T6",1,0.4,"specimen_orig_ident","orig.ident",9.78090766823161e-05
"6","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_orig_ident","orig.ident",0
"7","PRJNA662018_PRJNA662018_P6T6",1,0.4,"specimen_orig_ident","orig.ident",0.000136668033347
"8","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P6T6",3,0.4,"specimen_orig_ident","orig.ident",0.000649350649350649
"0","PRJNA662018_PRJNA662018_P7T7",313,0.4,"specimen_orig_ident","orig.ident",0.0131479458959926
"1","PRJNA662018_PRJNA662018_P7T7",0,0.4,"specimen_orig_ident","orig.ident",0
"2","PRJNA662018_PRJNA662018_P7T7",385,0.4,"specimen_orig_ident","orig.ident",0.0220504009163803
"3","PRJNA662018_PRJNA662018_P7T7",56,0.4,"specimen_orig_ident","orig.ident",0.00339208916348658
"4","PRJNA662018_PRJNA662018_P7T7",0,0.4,"specimen_orig_ident","orig.ident",0
"5","PRJNA662018_PRJNA662018_P7T7",251,0.4,"specimen_orig_ident","orig.ident",0.0245500782472613
"6","PRJNA662018_PRJNA662018_P7T7",0,0.4,"specimen_orig_ident","orig.ident",0
"7","PRJNA662018_PRJNA662018_P7T7",48,0.4,"specimen_orig_ident","orig.ident",0.00656006560065601
"8","PRJNA662018_PRJNA662018_P7T7",9,0.4,"specimen_orig_ident","orig.ident",0.00139168084119375
"9","PRJNA662018_PRJNA662018_P7T7",27,0.4,"specimen_orig_ident","orig.ident",0.00584415584415584
"0","PRJNA662018_PRJNA662018_P8T8",1,0.4,"specimen_orig_ident","orig.ident",4.20062169201042e-05
"1","PRJNA662018_PRJNA662018_P8T8",0,0.4,"specimen_orig_ident","orig.ident",0
"2","PRJNA662018_PRJNA662018_P8T8",3,0.4,"specimen_orig_ident","orig.ident",0.000171821305841924
"3","PRJNA662018_PRJNA662018_P8T8",0,0.4,"specimen_orig_ident","orig.ident",0
"4","PRJNA662018_PRJNA662018_P8T8",0,0.4,"specimen_orig_ident","orig.ident",0
"5","PRJNA662018_PRJNA662018_P8T8",9,0.4,"specimen_orig_ident","orig.ident",0.000880281690140845
"6","PRJNA662018_PRJNA662018_P8T8",0,0.4,"specimen_orig_ident","orig.ident",0
"7","PRJNA662018_PRJNA662018_P8T8",2,0.4,"specimen_orig_ident","orig.ident",0.000273336066694
"8","PRJNA662018_PRJNA662018_P8T8",6,0.4,"specimen_orig_ident","orig.ident",0.000927787227462502
"9","PRJNA662018_PRJNA662018_P8T8",0,0.4,"specimen_orig_ident","orig.ident",0
"0","T4091568",1,0.4,"specimen_orig_ident","orig.ident",4.20062169201042e-05
"1","T4091568",1124,0.4,"specimen_orig_ident","orig.ident",0.0635818531508089
"2","T4091568",31,0.4,"specimen_orig_ident","orig.ident",0.00177548682703322
"3","T4091568",0,0.4,"specimen_orig_ident","orig.ident",0
"4","T4091568",738,0.4,"specimen_orig_ident","orig.ident",0.0647766172211007
"5","T4091568",8,0.4,"specimen_orig_ident","orig.ident",0.000782472613458529
"6","T4091568",359,0.4,"specimen_orig_ident","orig.ident",0.038718723037101
"7","T4091568",5,0.4,"specimen_orig_ident","orig.ident",0.000683340166735001
"8","T4091568",79,0.4,"specimen_orig_ident","orig.ident",0.0122158651615896
"9","T4091568",105,0.4,"specimen_orig_ident","orig.ident",0.0227272727272727
"0","T4295396",0,0.4,"specimen_orig_ident","orig.ident",0
"1","T4295396",1705,0.4,"specimen_orig_ident","orig.ident",0.0964475619413961
"2","T4295396",21,0.4,"specimen_orig_ident","orig.ident",0.00120274914089347
"3","T4295396",1,0.4,"specimen_orig_ident","orig.ident",6.05730207765461e-05
"4","T4295396",1585,0.4,"specimen_orig_ident","orig.ident",0.139120512595453
"5","T4295396",7,0.4,"specimen_orig_ident","orig.ident",0.000684663536776213
"6","T4295396",785,0.4,"specimen_orig_ident","orig.ident",0.0846635030198447
"7","T4295396",46,0.4,"specimen_orig_ident","orig.ident",0.00628672953396201
"8","T4295396",299,0.4,"specimen_orig_ident","orig.ident",0.046234730168548
"9","T4295396",51,0.4,"specimen_orig_ident","orig.ident",0.011038961038961
"0","T4380845",0,0.4,"specimen_orig_ident","orig.ident",0
"1","T4380845",1117,0.4,"specimen_orig_ident","orig.ident",0.0631858807557416
"2","T4380845",11,0.4,"specimen_orig_ident","orig.ident",0.000630011454753723
"3","T4380845",1,0.4,"specimen_orig_ident","orig.ident",6.05730207765461e-05
"4","T4380845",446,0.4,"specimen_orig_ident","orig.ident",0.0391468445536733
"5","T4380845",5,0.4,"specimen_orig_ident","orig.ident",0.000489045383411581
"6","T4380845",302,0.4,"specimen_orig_ident","orig.ident",0.0325711820534944
"7","T4380845",7,0.4,"specimen_orig_ident","orig.ident",0.000956676233429001
"8","T4380845",64,0.4,"specimen_orig_ident","orig.ident",0.00989639709293335
"9","T4380845",92,0.4,"specimen_orig_ident","orig.ident",0.0199134199134199
"0","T4398343",0,0.4,"specimen_orig_ident","orig.ident",0
"1","T4398343",1435,0.4,"specimen_orig_ident","orig.ident",0.0811743409887996
"2","T4398343",49,0.4,"specimen_orig_ident","orig.ident",0.00280641466208477
"3","T4398343",0,0.4,"specimen_orig_ident","orig.ident",0
"4","T4398343",1584,0.4,"specimen_orig_ident","orig.ident",0.139032739401387
"5","T4398343",22,0.4,"specimen_orig_ident","orig.ident",0.00215179968701095
"6","T4398343",1667,0.4,"specimen_orig_ident","orig.ident",0.179788610871441
"7","T4398343",38,0.4,"specimen_orig_ident","orig.ident",0.00519338526718601
"8","T4398343",499,0.4,"specimen_orig_ident","orig.ident",0.0771609710839647
"9","T4398343",182,0.4,"specimen_orig_ident","orig.ident",0.0393939393939394
"0","T4450398",0,0.4,"specimen_orig_ident","orig.ident",0
"1","T4450398",3041,0.4,"specimen_orig_ident","orig.ident",0.172021721914244
"2","T4450398",120,0.4,"specimen_orig_ident","orig.ident",0.00687285223367698
"3","T4450398",0,0.4,"specimen_orig_ident","orig.ident",0
"4","T4450398",1532,0.4,"specimen_orig_ident","orig.ident",0.134468533309927
"5","T4450398",38,0.4,"specimen_orig_ident","orig.ident",0.00371674491392801
"6","T4450398",927,0.4,"specimen_orig_ident","orig.ident",0.0999784296807593
"7","T4450398",31,0.4,"specimen_orig_ident","orig.ident",0.004236709033757
"8","T4450398",220,0.4,"specimen_orig_ident","orig.ident",0.0340188650069584
"9","T4450398",62,0.4,"specimen_orig_ident","orig.ident",0.0134199134199134
"0","T4463209a",1,0.4,"specimen_orig_ident","orig.ident",4.20062169201042e-05
"1","T4463209a",1583,0.4,"specimen_orig_ident","orig.ident",0.0895463287702229
"2","T4463209a",26,0.4,"specimen_orig_ident","orig.ident",0.00148911798396334
"3","T4463209a",0,0.4,"specimen_orig_ident","orig.ident",0
"4","T4463209a",790,0.4,"specimen_orig_ident","orig.ident",0.0693408233125603
"5","T4463209a",35,0.4,"specimen_orig_ident","orig.ident",0.00342331768388106
"6","T4463209a",1562,0.4,"specimen_orig_ident","orig.ident",0.16846419327006
"7","T4463209a",31,0.4,"specimen_orig_ident","orig.ident",0.004236709033757
"8","T4463209a",356,0.4,"specimen_orig_ident","orig.ident",0.0550487088294418
"9","T4463209a",263,0.4,"specimen_orig_ident","orig.ident",0.0569264069264069
"0","T4463209b",1,0.4,"specimen_orig_ident","orig.ident",4.20062169201042e-05
"1","T4463209b",1123,0.4,"specimen_orig_ident","orig.ident",0.0635252856657993
"2","T4463209b",29,0.4,"specimen_orig_ident","orig.ident",0.00166093928980527
"3","T4463209b",0,0.4,"specimen_orig_ident","orig.ident",0
"4","T4463209b",774,0.4,"specimen_orig_ident","orig.ident",0.0679364522074958
"5","T4463209b",15,0.4,"specimen_orig_ident","orig.ident",0.00146713615023474
"6","T4463209b",481,0.4,"specimen_orig_ident","orig.ident",0.0518766177739431
"7","T4463209b",17,0.4,"specimen_orig_ident","orig.ident",0.002323356566899
"8","T4463209b",242,0.4,"specimen_orig_ident","orig.ident",0.0374207515076542
"9","T4463209b",150,0.4,"specimen_orig_ident","orig.ident",0.0324675324675325
"0","T4465219",40,0.4,"specimen_orig_ident","orig.ident",0.00168024867680417
"1","T4465219",278,0.4,"specimen_orig_ident","orig.ident",0.0157257608326734
"2","T4465219",144,0.4,"specimen_orig_ident","orig.ident",0.00824742268041237
"3","T4465219",14,0.4,"specimen_orig_ident","orig.ident",0.000848022290871646
"4","T4465219",187,0.4,"specimen_orig_ident","orig.ident",0.0164135872904415
"5","T4465219",7,0.4,"specimen_orig_ident","orig.ident",0.000684663536776213
"6","T4465219",129,0.4,"specimen_orig_ident","orig.ident",0.0139128559102675
"7","T4465219",5,0.4,"specimen_orig_ident","orig.ident",0.000683340166735001
"8","T4465219",411,0.4,"specimen_orig_ident","orig.ident",0.0635534250811814
"9","T4465219",157,0.4,"specimen_orig_ident","orig.ident",0.033982683982684
"0","T4465935",0,0.4,"specimen_orig_ident","orig.ident",0
"1","T4465935",638,0.4,"specimen_orig_ident","orig.ident",0.0360900554361353
"2","T4465935",52,0.4,"specimen_orig_ident","orig.ident",0.00297823596792669
"3","T4465935",1,0.4,"specimen_orig_ident","orig.ident",6.05730207765461e-05
"4","T4465935",1008,0.4,"specimen_orig_ident","orig.ident",0.0884753796190643
"5","T4465935",28,0.4,"specimen_orig_ident","orig.ident",0.00273865414710485
"6","T4465935",811,0.4,"specimen_orig_ident","orig.ident",0.0874676445211389
"7","T4465935",3,0.4,"specimen_orig_ident","orig.ident",0.000410004100041
"8","T4465935",77,0.4,"specimen_orig_ident","orig.ident",0.0119066027524354
"9","T4465935",116,0.4,"specimen_orig_ident","orig.ident",0.0251082251082251
"0","T4466585",0,0.4,"specimen_orig_ident","orig.ident",0
"1","T4466585",370,0.4,"specimen_orig_ident","orig.ident",0.0209299694535581
"2","T4466585",17,0.4,"specimen_orig_ident","orig.ident",0.000973654066437572
"3","T4466585",0,0.4,"specimen_orig_ident","orig.ident",0
"4","T4466585",489,0.4,"specimen_orig_ident","orig.ident",0.0429210918985342
"5","T4466585",6,0.4,"specimen_orig_ident","orig.ident",0.000586854460093897
"6","T4466585",223,0.4,"specimen_orig_ident","orig.ident",0.0240509059534081
"7","T4466585",0,0.4,"specimen_orig_ident","orig.ident",0
"8","T4466585",32,0.4,"specimen_orig_ident","orig.ident",0.00494819854646668
"9","T4466585",33,0.4,"specimen_orig_ident","orig.ident",0.00714285714285714
"0","T4469479",0,0.4,"specimen_orig_ident","orig.ident",0
"1","T4469479",1121,0.4,"specimen_orig_ident","orig.ident",0.0634121506957801
"2","T4469479",49,0.4,"specimen_orig_ident","orig.ident",0.00280641466208477
"3","T4469479",0,0.4,"specimen_orig_ident","orig.ident",0
"4","T4469479",659,0.4,"specimen_orig_ident","orig.ident",0.0578425348898446
"5","T4469479",26,0.4,"specimen_orig_ident","orig.ident",0.00254303599374022
"6","T4469479",679,0.4,"specimen_orig_ident","orig.ident",0.0732312338222606
"7","T4469479",3,0.4,"specimen_orig_ident","orig.ident",0.000410004100041
"8","T4469479",115,0.4,"specimen_orig_ident","orig.ident",0.0177825885263646
"9","T4469479",81,0.4,"specimen_orig_ident","orig.ident",0.0175324675324675
"0","T4471438",0,0.4,"specimen_orig_ident","orig.ident",0
"1","T4471438",3404,0.4,"specimen_orig_ident","orig.ident",0.192555718972734
"2","T4471438",67,0.4,"specimen_orig_ident","orig.ident",0.00383734249713631
"3","T4471438",0,0.4,"specimen_orig_ident","orig.ident",0
"4","T4471438",1097,0.4,"specimen_orig_ident","orig.ident",0.0962871938909857
"5","T4471438",25,0.4,"specimen_orig_ident","orig.ident",0.0024452269170579
"6","T4471438",947,0.4,"specimen_orig_ident","orig.ident",0.102135461604832
"7","T4471438",1,0.4,"specimen_orig_ident","orig.ident",0.000136668033347
"8","T4471438",108,0.4,"specimen_orig_ident","orig.ident",0.016700170094325
"9","T4471438",426,0.4,"specimen_orig_ident","orig.ident",0.0922077922077922
"0","T8009218",1,0.4,"specimen_orig_ident","orig.ident",4.20062169201042e-05
"1","T8009218",737,0.4,"specimen_orig_ident","orig.ident",0.0416902364520873
"2","T8009218",15,0.4,"specimen_orig_ident","orig.ident",0.000859106529209622
"3","T8009218",1,0.4,"specimen_orig_ident","orig.ident",6.05730207765461e-05
"4","T8009218",478,0.4,"specimen_orig_ident","orig.ident",0.0419555867638023
"5","T8009218",16,0.4,"specimen_orig_ident","orig.ident",0.00156494522691706
"6","T8009218",387,0.4,"specimen_orig_ident","orig.ident",0.0417385677308024
"7","T8009218",9,0.4,"specimen_orig_ident","orig.ident",0.001230012300123
"8","T8009218",263,0.4,"specimen_orig_ident","orig.ident",0.040668006803773
"9","T8009218",53,0.4,"specimen_orig_ident","orig.ident",0.0114718614718615
"0","PRJNA662018_PRJNA662018_P1N1",492,0.4,"specimen_sample_id","sample_id",0.0206670587246913
"1","PRJNA662018_PRJNA662018_P1N1",0,0.4,"specimen_sample_id","sample_id",0
"2","PRJNA662018_PRJNA662018_P1N1",518,0.4,"specimen_sample_id","sample_id",0.0296678121420389
"3","PRJNA662018_PRJNA662018_P1N1",64,0.4,"specimen_sample_id","sample_id",0.00387667332969895
"4","PRJNA662018_PRJNA662018_P1N1",0,0.4,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P1N1",192,0.4,"specimen_sample_id","sample_id",0.0187793427230047
"6","PRJNA662018_PRJNA662018_P1N1",0,0.4,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P1N1",137,0.4,"specimen_sample_id","sample_id",0.018723520568539
"8","PRJNA662018_PRJNA662018_P1N1",134,0.4,"specimen_sample_id","sample_id",0.0207205814133292
"9","PRJNA662018_PRJNA662018_P1N1",47,0.4,"specimen_sample_id","sample_id",0.0101731601731602
"0","PRJNA662018_PRJNA662018_P1T1",957,0.4,"specimen_sample_id","sample_id",0.0401999495925397
"1","PRJNA662018_PRJNA662018_P1T1",0,0.4,"specimen_sample_id","sample_id",0
"2","PRJNA662018_PRJNA662018_P1T1",902,0.4,"specimen_sample_id","sample_id",0.0516609392898053
"3","PRJNA662018_PRJNA662018_P1T1",241,0.4,"specimen_sample_id","sample_id",0.0145980980071476
"4","PRJNA662018_PRJNA662018_P1T1",0,0.4,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P1T1",232,0.4,"specimen_sample_id","sample_id",0.0226917057902973
"6","PRJNA662018_PRJNA662018_P1T1",0,0.4,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P1T1",225,0.4,"specimen_sample_id","sample_id",0.030750307503075
"8","PRJNA662018_PRJNA662018_P1T1",221,0.4,"specimen_sample_id","sample_id",0.0341734962115355
"9","PRJNA662018_PRJNA662018_P1T1",117,0.4,"specimen_sample_id","sample_id",0.0253246753246753
"0","PRJNA662018_PRJNA662018_P2T2",1219,0.4,"specimen_sample_id","sample_id",0.051205578425607
"1","PRJNA662018_PRJNA662018_P2T2",0,0.4,"specimen_sample_id","sample_id",0
"2","PRJNA662018_PRJNA662018_P2T2",837,0.4,"specimen_sample_id","sample_id",0.0479381443298969
"3","PRJNA662018_PRJNA662018_P2T2",532,0.4,"specimen_sample_id","sample_id",0.0322248470531225
"4","PRJNA662018_PRJNA662018_P2T2",2,0.4,"specimen_sample_id","sample_id",0.000175546388133064
"5","PRJNA662018_PRJNA662018_P2T2",565,0.4,"specimen_sample_id","sample_id",0.0552621283255086
"6","PRJNA662018_PRJNA662018_P2T2",0,0.4,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P2T2",298,0.4,"specimen_sample_id","sample_id",0.040727073937406
"8","PRJNA662018_PRJNA662018_P2T2",302,0.4,"specimen_sample_id","sample_id",0.0466986237822793
"9","PRJNA662018_PRJNA662018_P2T2",137,0.4,"specimen_sample_id","sample_id",0.0296536796536797
"0","PRJNA662018_PRJNA662018_P3N3",907,0.4,"specimen_sample_id","sample_id",0.0380996387465345
"1","PRJNA662018_PRJNA662018_P3N3",0,0.4,"specimen_sample_id","sample_id",0
"2","PRJNA662018_PRJNA662018_P3N3",796,0.4,"specimen_sample_id","sample_id",0.0455899198167239
"3","PRJNA662018_PRJNA662018_P3N3",69,0.4,"specimen_sample_id","sample_id",0.00417953843358168
"4","PRJNA662018_PRJNA662018_P3N3",0,0.4,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P3N3",91,0.4,"specimen_sample_id","sample_id",0.00890062597809077
"6","PRJNA662018_PRJNA662018_P3N3",0,0.4,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P3N3",133,0.4,"specimen_sample_id","sample_id",0.018176848435151
"8","PRJNA662018_PRJNA662018_P3N3",37,0.4,"specimen_sample_id","sample_id",0.0057213545693521
"9","PRJNA662018_PRJNA662018_P3N3",65,0.4,"specimen_sample_id","sample_id",0.0140692640692641
"0","PRJNA662018_PRJNA662018_P3T3",587,0.4,"specimen_sample_id","sample_id",0.0246576493321012
"1","PRJNA662018_PRJNA662018_P3T3",0,0.4,"specimen_sample_id","sample_id",0
"2","PRJNA662018_PRJNA662018_P3T3",384,0.4,"specimen_sample_id","sample_id",0.0219931271477663
"3","PRJNA662018_PRJNA662018_P3T3",127,0.4,"specimen_sample_id","sample_id",0.00769277363862136
"4","PRJNA662018_PRJNA662018_P3T3",0,0.4,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P3T3",398,0.4,"specimen_sample_id","sample_id",0.0389280125195618
"6","PRJNA662018_PRJNA662018_P3T3",1,0.4,"specimen_sample_id","sample_id",0.000107851596203624
"7","PRJNA662018_PRJNA662018_P3T3",197,0.4,"specimen_sample_id","sample_id",0.026923602569359
"8","PRJNA662018_PRJNA662018_P3T3",78,0.4,"specimen_sample_id","sample_id",0.0120612339570125
"9","PRJNA662018_PRJNA662018_P3T3",56,0.4,"specimen_sample_id","sample_id",0.0121212121212121
"0","PRJNA662018_PRJNA662018_P4T4",507,0.4,"specimen_sample_id","sample_id",0.0212971519784928
"1","PRJNA662018_PRJNA662018_P4T4",0,0.4,"specimen_sample_id","sample_id",0
"2","PRJNA662018_PRJNA662018_P4T4",395,0.4,"specimen_sample_id","sample_id",0.02262313860252
"3","PRJNA662018_PRJNA662018_P4T4",814,0.4,"specimen_sample_id","sample_id",0.0493064389121085
"4","PRJNA662018_PRJNA662018_P4T4",0,0.4,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P4T4",370,0.4,"specimen_sample_id","sample_id",0.036189358372457
"6","PRJNA662018_PRJNA662018_P4T4",0,0.4,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P4T4",184,0.4,"specimen_sample_id","sample_id",0.025146918135848
"8","PRJNA662018_PRJNA662018_P4T4",121,0.4,"specimen_sample_id","sample_id",0.0187103757538271
"9","PRJNA662018_PRJNA662018_P4T4",135,0.4,"specimen_sample_id","sample_id",0.0292207792207792
"0","PRJNA662018_PRJNA662018_P5T5",74,0.4,"specimen_sample_id","sample_id",0.00310846005208771
"1","PRJNA662018_PRJNA662018_P5T5",0,0.4,"specimen_sample_id","sample_id",0
"2","PRJNA662018_PRJNA662018_P5T5",59,0.4,"specimen_sample_id","sample_id",0.00337915234822451
"3","PRJNA662018_PRJNA662018_P5T5",11,0.4,"specimen_sample_id","sample_id",0.000666303228542007
"4","PRJNA662018_PRJNA662018_P5T5",0,0.4,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P5T5",2,0.4,"specimen_sample_id","sample_id",0.000195618153364632
"6","PRJNA662018_PRJNA662018_P5T5",0,0.4,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P5T5",5,0.4,"specimen_sample_id","sample_id",0.000683340166735001
"8","PRJNA662018_PRJNA662018_P5T5",3,0.4,"specimen_sample_id","sample_id",0.000463893613731251
"9","PRJNA662018_PRJNA662018_P5T5",1,0.4,"specimen_sample_id","sample_id",0.000216450216450216
"0","PRJNA662018_PRJNA662018_P6N2",483,0.4,"specimen_sample_id","sample_id",0.0202890027724103
"1","PRJNA662018_PRJNA662018_P6N2",0,0.4,"specimen_sample_id","sample_id",0
"2","PRJNA662018_PRJNA662018_P6N2",537,0.4,"specimen_sample_id","sample_id",0.0307560137457045
"3","PRJNA662018_PRJNA662018_P6N2",36,0.4,"specimen_sample_id","sample_id",0.00218062874795566
"4","PRJNA662018_PRJNA662018_P6N2",0,0.4,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P6N2",316,0.4,"specimen_sample_id","sample_id",0.0309076682316119
"6","PRJNA662018_PRJNA662018_P6N2",0,0.4,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P6N2",136,0.4,"specimen_sample_id","sample_id",0.018586852535192
"8","PRJNA662018_PRJNA662018_P6N2",43,0.4,"specimen_sample_id","sample_id",0.0066491417968146
"9","PRJNA662018_PRJNA662018_P6N2",51,0.4,"specimen_sample_id","sample_id",0.011038961038961
"0","PRJNA662018_PRJNA662018_P6T6",12,0.4,"specimen_sample_id","sample_id",0.00050407460304125
"1","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_sample_id","sample_id",0
"2","PRJNA662018_PRJNA662018_P6T6",12,0.4,"specimen_sample_id","sample_id",0.000687285223367698
"3","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_sample_id","sample_id",0
"4","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P6T6",1,0.4,"specimen_sample_id","sample_id",9.78090766823161e-05
"6","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P6T6",1,0.4,"specimen_sample_id","sample_id",0.000136668033347
"8","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_sample_id","sample_id",0
"9","PRJNA662018_PRJNA662018_P6T6",3,0.4,"specimen_sample_id","sample_id",0.000649350649350649
"0","PRJNA662018_PRJNA662018_P7T7",313,0.4,"specimen_sample_id","sample_id",0.0131479458959926
"1","PRJNA662018_PRJNA662018_P7T7",0,0.4,"specimen_sample_id","sample_id",0
"2","PRJNA662018_PRJNA662018_P7T7",385,0.4,"specimen_sample_id","sample_id",0.0220504009163803
"3","PRJNA662018_PRJNA662018_P7T7",56,0.4,"specimen_sample_id","sample_id",0.00339208916348658
"4","PRJNA662018_PRJNA662018_P7T7",0,0.4,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P7T7",251,0.4,"specimen_sample_id","sample_id",0.0245500782472613
"6","PRJNA662018_PRJNA662018_P7T7",0,0.4,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P7T7",48,0.4,"specimen_sample_id","sample_id",0.00656006560065601
"8","PRJNA662018_PRJNA662018_P7T7",9,0.4,"specimen_sample_id","sample_id",0.00139168084119375
"9","PRJNA662018_PRJNA662018_P7T7",27,0.4,"specimen_sample_id","sample_id",0.00584415584415584
"0","PRJNA662018_PRJNA662018_P8T8",1,0.4,"specimen_sample_id","sample_id",4.20062169201042e-05
"1","PRJNA662018_PRJNA662018_P8T8",0,0.4,"specimen_sample_id","sample_id",0
"2","PRJNA662018_PRJNA662018_P8T8",3,0.4,"specimen_sample_id","sample_id",0.000171821305841924
"3","PRJNA662018_PRJNA662018_P8T8",0,0.4,"specimen_sample_id","sample_id",0
"4","PRJNA662018_PRJNA662018_P8T8",0,0.4,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P8T8",9,0.4,"specimen_sample_id","sample_id",0.000880281690140845
"6","PRJNA662018_PRJNA662018_P8T8",0,0.4,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P8T8",2,0.4,"specimen_sample_id","sample_id",0.000273336066694
"8","PRJNA662018_PRJNA662018_P8T8",6,0.4,"specimen_sample_id","sample_id",0.000927787227462502
"9","PRJNA662018_PRJNA662018_P8T8",0,0.4,"specimen_sample_id","sample_id",0
"0",NA,18254,0.4,"specimen_sample_id","sample_id",0.766781483659582
"1",NA,17678,0.4,"specimen_sample_id","sample_id",1
"2",NA,12632,0.4,"specimen_sample_id","sample_id",0.72348224513173
"3",NA,14559,0.4,"specimen_sample_id","sample_id",0.881882609485735
"4",NA,11391,0.4,"specimen_sample_id","sample_id",0.999824453611867
"5",NA,7797,0.4,"specimen_sample_id","sample_id",0.762617370892019
"6",NA,9271,0.4,"specimen_sample_id","sample_id",0.999892148403796
"7",NA,5951,0.4,"specimen_sample_id","sample_id",0.813311466447998
