"cluster","dataset","n_cells","cluster_dataset_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag","audit_threshold"
"16","HRA003620",5,0.0175438596491228,0.29951113525258,0.0585749829779381,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"17","HRA003620",9,0.032258064516129,0.29951113525258,0.107702388056209,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"18","HRA003620",0,0,0.29951113525258,0,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"0","InhouseData",272,0.0520474550325297,0.148940793047257,0.349450637180478,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"1","InhouseData",66,0.013953488372093,0.148940793047257,0.0936847997557376,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"2","InhouseData",202,0.0704569236135333,0.148940793047257,0.47305323257664,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"3","InhouseData",551,0.19469964664311,0.148940793047257,1.3072284809262,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"4","InhouseData",558,0.20417124039517,0.148940793047257,1.37082149368165,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"5","InhouseData",116,0.0998278829604131,0.148940793047257,0.670252124471628,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"6","InhouseData",152,0.146576663452266,0.148940793047257,0.984127051114595,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"7","InhouseData",169,0.164237123420797,0.148940793047257,1.10270074477639,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"8","InhouseData",156,0.154302670623145,0.148940793047257,1.03600006060252,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"9","InhouseData",402,0.434125269978402,0.148940793047257,2.91475062738963,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"10","InhouseData",169,0.229619565217391,0.148940793047257,1.54168351409634,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"11","InhouseData",151,0.220116618075802,0.148940793047257,1.47787999225949,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"12","InhouseData",653,1,0.148940793047257,6.71407731582786,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"13","InhouseData",277,0.49113475177305,0.148940793047257,3.29751669589418,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"14","InhouseData",57,0.168639053254438,0.148940793047257,1.13225564201831,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"15","InhouseData",7,0.0221518987341772,0.148940793047257,0.148729560793655,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"16","InhouseData",70,0.245614035087719,0.148940793047257,1.6490716214314,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"17","InhouseData",69,0.247311827956989,0.148940793047257,1.66047073402194,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"18","InhouseData",16,0.0772946859903382,0.148940793047257,0.518962497841767,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"0","PRJNA662018",1720,0.329123612705702,0.419663226507333,0.78425649882371,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"1","PRJNA662018",339,0.0716701902748414,0.419663226507333,0.17078024889462,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"2","PRJNA662018",2399,0.836763167073596,0.419663226507333,1.99389204061933,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"3","PRJNA662018",1697,0.599646643109541,0.419663226507333,1.42887583479765,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"4","PRJNA662018",1739,0.636297109403586,0.419663226507333,1.5162088770541,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"5","PRJNA662018",933,0.802925989672978,0.419663226507333,1.91326268054356,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"6","PRJNA662018",271,0.261330761812922,0.419663226507333,0.622715418712903,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"7","PRJNA662018",473,0.459669582118562,0.419663226507333,1.09532966694314,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"8","PRJNA662018",131,0.129574678536103,0.419663226507333,0.308758714968891,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"9","PRJNA662018",405,0.437365010799136,0.419663226507333,1.04218092788145,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"10","PRJNA662018",330,0.448369565217391,0.419663226507333,1.06840327409425,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"11","PRJNA662018",148,0.215743440233236,0.419663226507333,0.514087074125534,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"12","PRJNA662018",0,0,0.419663226507333,0,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"13","PRJNA662018",189,0.335106382978723,0.419663226507333,0.79851262110255,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"14","PRJNA662018",147,0.43491124260355,0.419663226507333,1.03633393429088,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"15","PRJNA662018",164,0.518987341772152,0.419663226507333,1.23667576521166,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"16","PRJNA662018",189,0.663157894736842,0.419663226507333,1.58021445018189,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"17","PRJNA662018",130,0.46594982078853,0.419663226507333,1.11029461567653,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"18","PRJNA662018",185,0.893719806763285,0.419663226507333,2.12961191334611,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
