"cluster","group","n_cells","resolution","field","within_cluster_fraction"
"4","GSE326225_BC4",12,0.2,"orig.ident",0.00963081861958266
"5","GSE326225_BC4",6,0.2,"orig.ident",0.00575815738963532
"6","GSE326225_BC4",0,0.2,"orig.ident",0
"7","GSE326225_BC4",0,0.2,"orig.ident",0
"8","GSE326225_BC4",8,0.2,"orig.ident",0.0412371134020619
"9","GSE326225_BC4",1,0.2,"orig.ident",0.00662251655629139
"0","GSE326225_BC5",0,0.2,"orig.ident",0
"1","GSE326225_BC5",12,0.2,"orig.ident",0.00296296296296296
"2","GSE326225_BC5",0,0.2,"orig.ident",0
"3","GSE326225_BC5",0,0.2,"orig.ident",0
"4","GSE326225_BC5",0,0.2,"orig.ident",0
"5","GSE326225_BC5",9,0.2,"orig.ident",0.00863723608445298
"6","GSE326225_BC5",0,0.2,"orig.ident",0
"7","GSE326225_BC5",0,0.2,"orig.ident",0
"8","GSE326225_BC5",2,0.2,"orig.ident",0.0103092783505155
"9","GSE326225_BC5",0,0.2,"orig.ident",0
"0","GSE326225_BC6",1,0.2,"orig.ident",9.51203272139256e-05
"1","GSE326225_BC6",13,0.2,"orig.ident",0.00320987654320988
"2","GSE326225_BC6",17,0.2,"orig.ident",0.00435116457640133
"3","GSE326225_BC6",5,0.2,"orig.ident",0.00168406871000337
"4","GSE326225_BC6",1,0.2,"orig.ident",0.000802568218298555
"5","GSE326225_BC6",4,0.2,"orig.ident",0.00383877159309021
"6","GSE326225_BC6",0,0.2,"orig.ident",0
"7","GSE326225_BC6",0,0.2,"orig.ident",0
"8","GSE326225_BC6",0,0.2,"orig.ident",0
"9","GSE326225_BC6",2,0.2,"orig.ident",0.0132450331125828
"0","GSE326225_BC7",50,0.2,"orig.ident",0.00475601636069628
"1","GSE326225_BC7",103,0.2,"orig.ident",0.0254320987654321
"2","GSE326225_BC7",180,0.2,"orig.ident",0.046071154338367
"3","GSE326225_BC7",89,0.2,"orig.ident",0.02997642303806
"4","GSE326225_BC7",19,0.2,"orig.ident",0.0152487961476726
"5","GSE326225_BC7",21,0.2,"orig.ident",0.0201535508637236
"6","GSE326225_BC7",9,0.2,"orig.ident",0.015177065767285
"7","GSE326225_BC7",4,0.2,"orig.ident",0.0193236714975845
"8","GSE326225_BC7",0,0.2,"orig.ident",0
"9","GSE326225_BC7",20,0.2,"orig.ident",0.132450331125828
"0","HRA003620_BC-01",0,0.2,"orig.ident",0
"1","HRA003620_BC-01",0,0.2,"orig.ident",0
"2","HRA003620_BC-01",0,0.2,"orig.ident",0
"3","HRA003620_BC-01",0,0.2,"orig.ident",0
"4","HRA003620_BC-01",4,0.2,"orig.ident",0.00321027287319422
"5","HRA003620_BC-01",0,0.2,"orig.ident",0
"6","HRA003620_BC-01",0,0.2,"orig.ident",0
"7","HRA003620_BC-01",0,0.2,"orig.ident",0
"8","HRA003620_BC-01",0,0.2,"orig.ident",0
"9","HRA003620_BC-01",0,0.2,"orig.ident",0
"0","HRA003620_BC-04",17,0.2,"orig.ident",0.00161704556263674
"1","HRA003620_BC-04",3,0.2,"orig.ident",0.000740740740740741
"2","HRA003620_BC-04",4,0.2,"orig.ident",0.00102380342974149
"3","HRA003620_BC-04",1,0.2,"orig.ident",0.000336813742000674
"4","HRA003620_BC-04",0,0.2,"orig.ident",0
"5","HRA003620_BC-04",0,0.2,"orig.ident",0
"6","HRA003620_BC-04",0,0.2,"orig.ident",0
"7","HRA003620_BC-04",0,0.2,"orig.ident",0
"8","HRA003620_BC-04",0,0.2,"orig.ident",0
"9","HRA003620_BC-04",0,0.2,"orig.ident",0
"0","HRA003620_BC-11",0,0.2,"orig.ident",0
"1","HRA003620_BC-11",0,0.2,"orig.ident",0
"2","HRA003620_BC-11",1,0.2,"orig.ident",0.000255950857435372
"3","HRA003620_BC-11",0,0.2,"orig.ident",0
"4","HRA003620_BC-11",4,0.2,"orig.ident",0.00321027287319422
"5","HRA003620_BC-11",1,0.2,"orig.ident",0.000959692898272553
"6","HRA003620_BC-11",0,0.2,"orig.ident",0
"7","HRA003620_BC-11",0,0.2,"orig.ident",0
"8","HRA003620_BC-11",0,0.2,"orig.ident",0
"9","HRA003620_BC-11",0,0.2,"orig.ident",0
"0","HRA003620_BC-24",0,0.2,"orig.ident",0
"1","HRA003620_BC-24",0,0.2,"orig.ident",0
"2","HRA003620_BC-24",1,0.2,"orig.ident",0.000255950857435372
"3","HRA003620_BC-24",0,0.2,"orig.ident",0
"4","HRA003620_BC-24",0,0.2,"orig.ident",0
"5","HRA003620_BC-24",0,0.2,"orig.ident",0
"6","HRA003620_BC-24",0,0.2,"orig.ident",0
"7","HRA003620_BC-24",0,0.2,"orig.ident",0
"8","HRA003620_BC-24",0,0.2,"orig.ident",0
"9","HRA003620_BC-24",0,0.2,"orig.ident",0
"0","HRA003620_BC-27",30,0.2,"orig.ident",0.00285360981641777
"1","HRA003620_BC-27",0,0.2,"orig.ident",0
"2","HRA003620_BC-27",0,0.2,"orig.ident",0
"3","HRA003620_BC-27",3,0.2,"orig.ident",0.00101044122600202
"4","HRA003620_BC-27",0,0.2,"orig.ident",0
"5","HRA003620_BC-27",0,0.2,"orig.ident",0
"6","HRA003620_BC-27",0,0.2,"orig.ident",0
"7","HRA003620_BC-27",0,0.2,"orig.ident",0
"8","HRA003620_BC-27",0,0.2,"orig.ident",0
"9","HRA003620_BC-27",0,0.2,"orig.ident",0
"0","HRA003620_BC-30",0,0.2,"orig.ident",0
"1","HRA003620_BC-30",0,0.2,"orig.ident",0
"2","HRA003620_BC-30",5,0.2,"orig.ident",0.00127975428717686
"3","HRA003620_BC-30",0,0.2,"orig.ident",0
"4","HRA003620_BC-30",0,0.2,"orig.ident",0
"5","HRA003620_BC-30",0,0.2,"orig.ident",0
"6","HRA003620_BC-30",0,0.2,"orig.ident",0
"7","HRA003620_BC-30",0,0.2,"orig.ident",0
"8","HRA003620_BC-30",0,0.2,"orig.ident",0
"9","HRA003620_BC-30",0,0.2,"orig.ident",0
"0","HRA003620_NC-01",74,0.2,"orig.ident",0.0070389042138305
"1","HRA003620_NC-01",0,0.2,"orig.ident",0
"2","HRA003620_NC-01",0,0.2,"orig.ident",0
"3","HRA003620_NC-01",0,0.2,"orig.ident",0
"4","HRA003620_NC-01",0,0.2,"orig.ident",0
"5","HRA003620_NC-01",1,0.2,"orig.ident",0.000959692898272553
"6","HRA003620_NC-01",0,0.2,"orig.ident",0
"7","HRA003620_NC-01",0,0.2,"orig.ident",0
"8","HRA003620_NC-01",0,0.2,"orig.ident",0
"9","HRA003620_NC-01",1,0.2,"orig.ident",0.00662251655629139
"0","HRA003620_NC-04",2889,0.2,"orig.ident",0.274802625321031
"1","HRA003620_NC-04",1,0.2,"orig.ident",0.000246913580246914
"2","HRA003620_NC-04",0,0.2,"orig.ident",0
"3","HRA003620_NC-04",2,0.2,"orig.ident",0.000673627484001347
"4","HRA003620_NC-04",2,0.2,"orig.ident",0.00160513643659711
"5","HRA003620_NC-04",2,0.2,"orig.ident",0.00191938579654511
"6","HRA003620_NC-04",0,0.2,"orig.ident",0
"7","HRA003620_NC-04",0,0.2,"orig.ident",0
"8","HRA003620_NC-04",0,0.2,"orig.ident",0
"9","HRA003620_NC-04",4,0.2,"orig.ident",0.0264900662251656
"0","HRA003620_NC-05",575,0.2,"orig.ident",0.0546941881480072
"1","HRA003620_NC-05",0,0.2,"orig.ident",0
"2","HRA003620_NC-05",2,0.2,"orig.ident",0.000511901714870745
"3","HRA003620_NC-05",4,0.2,"orig.ident",0.00134725496800269
"4","HRA003620_NC-05",7,0.2,"orig.ident",0.00561797752808989
"5","HRA003620_NC-05",3,0.2,"orig.ident",0.00287907869481766
"6","HRA003620_NC-05",0,0.2,"orig.ident",0
"7","HRA003620_NC-05",0,0.2,"orig.ident",0
"8","HRA003620_NC-05",4,0.2,"orig.ident",0.0206185567010309
"9","HRA003620_NC-05",3,0.2,"orig.ident",0.0198675496688742
"0","HRA003620_NC-11",623,0.2,"orig.ident",0.0592599638542757
"1","HRA003620_NC-11",0,0.2,"orig.ident",0
"2","HRA003620_NC-11",3,0.2,"orig.ident",0.000767852572306117
"3","HRA003620_NC-11",1,0.2,"orig.ident",0.000336813742000674
"4","HRA003620_NC-11",9,0.2,"orig.ident",0.007223113964687
"5","HRA003620_NC-11",10,0.2,"orig.ident",0.00959692898272553
"6","HRA003620_NC-11",0,0.2,"orig.ident",0
"7","HRA003620_NC-11",0,0.2,"orig.ident",0
"8","HRA003620_NC-11",0,0.2,"orig.ident",0
"9","HRA003620_NC-11",7,0.2,"orig.ident",0.0463576158940397
"0","HRA003620_NC-24",626,0.2,"orig.ident",0.0595453248359174
"1","HRA003620_NC-24",1,0.2,"orig.ident",0.000246913580246914
"2","HRA003620_NC-24",0,0.2,"orig.ident",0
"3","HRA003620_NC-24",5,0.2,"orig.ident",0.00168406871000337
"4","HRA003620_NC-24",5,0.2,"orig.ident",0.00401284109149278
"5","HRA003620_NC-24",15,0.2,"orig.ident",0.0143953934740883
"6","HRA003620_NC-24",0,0.2,"orig.ident",0
"7","HRA003620_NC-24",0,0.2,"orig.ident",0
"8","HRA003620_NC-24",0,0.2,"orig.ident",0
"9","HRA003620_NC-24",5,0.2,"orig.ident",0.033112582781457
"0","HRA003620_NC-27",1203,0.2,"orig.ident",0.114429753638353
"1","HRA003620_NC-27",0,0.2,"orig.ident",0
"2","HRA003620_NC-27",2,0.2,"orig.ident",0.000511901714870745
"3","HRA003620_NC-27",45,0.2,"orig.ident",0.0151566183900303
"4","HRA003620_NC-27",0,0.2,"orig.ident",0
"5","HRA003620_NC-27",23,0.2,"orig.ident",0.0220729366602687
"6","HRA003620_NC-27",0,0.2,"orig.ident",0
"7","HRA003620_NC-27",0,0.2,"orig.ident",0
"8","HRA003620_NC-27",0,0.2,"orig.ident",0
"9","HRA003620_NC-27",8,0.2,"orig.ident",0.0529801324503311
"0","HRA003620_NC-30",1477,0.2,"orig.ident",0.140492723294968
"1","HRA003620_NC-30",1,0.2,"orig.ident",0.000246913580246914
"2","HRA003620_NC-30",5,0.2,"orig.ident",0.00127975428717686
"3","HRA003620_NC-30",26,0.2,"orig.ident",0.00875715729201751
"4","HRA003620_NC-30",6,0.2,"orig.ident",0.00481540930979133
"5","HRA003620_NC-30",18,0.2,"orig.ident",0.017274472168906
"6","HRA003620_NC-30",0,0.2,"orig.ident",0
"7","HRA003620_NC-30",0,0.2,"orig.ident",0
"8","HRA003620_NC-30",5,0.2,"orig.ident",0.0257731958762887
"9","HRA003620_NC-30",14,0.2,"orig.ident",0.0927152317880795
"0","PRJNA662018_PRJNA662018_P1N1",731,0.2,"orig.ident",0.0695329591933796
"1","PRJNA662018_PRJNA662018_P1N1",412,0.2,"orig.ident",0.101728395061728
"2","PRJNA662018_PRJNA662018_P1N1",129,0.2,"orig.ident",0.033017660609163
"3","PRJNA662018_PRJNA662018_P1N1",728,0.2,"orig.ident",0.24520040417649
"4","PRJNA662018_PRJNA662018_P1N1",10,0.2,"orig.ident",0.00802568218298555
"5","PRJNA662018_PRJNA662018_P1N1",60,0.2,"orig.ident",0.0575815738963532
"6","PRJNA662018_PRJNA662018_P1N1",0,0.2,"orig.ident",0
"7","PRJNA662018_PRJNA662018_P1N1",117,0.2,"orig.ident",0.565217391304348
"8","PRJNA662018_PRJNA662018_P1N1",4,0.2,"orig.ident",0.0206185567010309
"9","PRJNA662018_PRJNA662018_P1N1",9,0.2,"orig.ident",0.0596026490066225
"0","PRJNA662018_PRJNA662018_P1T1",53,0.2,"orig.ident",0.00504137734233806
"1","PRJNA662018_PRJNA662018_P1T1",113,0.2,"orig.ident",0.0279012345679012
"2","PRJNA662018_PRJNA662018_P1T1",257,0.2,"orig.ident",0.0657793703608907
"3","PRJNA662018_PRJNA662018_P1T1",112,0.2,"orig.ident",0.0377231391040754
"4","PRJNA662018_PRJNA662018_P1T1",3,0.2,"orig.ident",0.00240770465489567
"5","PRJNA662018_PRJNA662018_P1T1",42,0.2,"orig.ident",0.0403071017274472
"6","PRJNA662018_PRJNA662018_P1T1",0,0.2,"orig.ident",0
"7","PRJNA662018_PRJNA662018_P1T1",0,0.2,"orig.ident",0
"8","PRJNA662018_PRJNA662018_P1T1",10,0.2,"orig.ident",0.0515463917525773
"9","PRJNA662018_PRJNA662018_P1T1",3,0.2,"orig.ident",0.0198675496688742
"0","PRJNA662018_PRJNA662018_P2T2",295,0.2,"orig.ident",0.0280604965281081
"1","PRJNA662018_PRJNA662018_P2T2",282,0.2,"orig.ident",0.0696296296296296
"2","PRJNA662018_PRJNA662018_P2T2",297,0.2,"orig.ident",0.0760174046583056
"3","PRJNA662018_PRJNA662018_P2T2",163,0.2,"orig.ident",0.0549006399461098
"4","PRJNA662018_PRJNA662018_P2T2",328,0.2,"orig.ident",0.263242375601926
"5","PRJNA662018_PRJNA662018_P2T2",45,0.2,"orig.ident",0.0431861804222649
"6","PRJNA662018_PRJNA662018_P2T2",0,0.2,"orig.ident",0
"7","PRJNA662018_PRJNA662018_P2T2",3,0.2,"orig.ident",0.0144927536231884
"8","PRJNA662018_PRJNA662018_P2T2",12,0.2,"orig.ident",0.0618556701030928
"9","PRJNA662018_PRJNA662018_P2T2",3,0.2,"orig.ident",0.0198675496688742
"0","PRJNA662018_PRJNA662018_P3N3",160,0.2,"orig.ident",0.0152192523542281
"1","PRJNA662018_PRJNA662018_P3N3",76,0.2,"orig.ident",0.0187654320987654
"2","PRJNA662018_PRJNA662018_P3N3",652,0.2,"orig.ident",0.166879959047863
"3","PRJNA662018_PRJNA662018_P3N3",448,0.2,"orig.ident",0.150892556416302
"4","PRJNA662018_PRJNA662018_P3N3",1,0.2,"orig.ident",0.000802568218298555
"5","PRJNA662018_PRJNA662018_P3N3",61,0.2,"orig.ident",0.0585412667946257
"6","PRJNA662018_PRJNA662018_P3N3",0,0.2,"orig.ident",0
"7","PRJNA662018_PRJNA662018_P3N3",1,0.2,"orig.ident",0.00483091787439614
"8","PRJNA662018_PRJNA662018_P3N3",3,0.2,"orig.ident",0.0154639175257732
"9","PRJNA662018_PRJNA662018_P3N3",12,0.2,"orig.ident",0.0794701986754967
"0","PRJNA662018_PRJNA662018_P3T3",201,0.2,"orig.ident",0.019119185769999
"1","PRJNA662018_PRJNA662018_P3T3",370,0.2,"orig.ident",0.091358024691358
"2","PRJNA662018_PRJNA662018_P3T3",58,0.2,"orig.ident",0.0148451497312516
"3","PRJNA662018_PRJNA662018_P3T3",429,0.2,"orig.ident",0.144493095318289
"4","PRJNA662018_PRJNA662018_P3T3",82,0.2,"orig.ident",0.0658105939004815
"5","PRJNA662018_PRJNA662018_P3T3",60,0.2,"orig.ident",0.0575815738963532
"6","PRJNA662018_PRJNA662018_P3T3",0,0.2,"orig.ident",0
