"cluster","dataset","n_cells","cluster_dataset_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag","audit_threshold"
"10","GSE326225",0,0,0.0530508781459352,0,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"11","GSE326225",51,0.153153153153153,0.0530508781459352,2.88691080158657,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"12","GSE326225",45,0.18595041322314,0.0530508781459352,3.50513355710377,TRUE,"enrichment>=3 and n_cells<50; audit only, no gate"
"13","GSE326225",4,0.0193236714975845,0.0530508781459352,0.364247910174606,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"0","HRA003620",3239,0.542273564373012,0.29951113525258,1.8105288937445,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"1","HRA003620",4219,0.849748237663645,0.29951113525258,2.83711734773081,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"2","HRA003620",6,0.00152516522623284,0.29951113525258,0.00509218204841252,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"3","HRA003620",87,0.0275665399239544,0.29951113525258,0.0920384475879579,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"4","HRA003620",18,0.00635817732250088,0.29951113525258,0.0212285173208635,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"5","HRA003620",102,0.0781609195402299,0.29951113525258,0.260961648301711,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"6","HRA003620",88,0.0692368214004721,0.29951113525258,0.231166101193814,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"7","HRA003620",151,0.145612343297975,0.29951113525258,0.486166710213224,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"8","HRA003620",215,0.210166177908113,0.29951113525258,0.701697376729845,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"9","HRA003620",115,0.167638483965015,0.29951113525258,0.559707016647791,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"10","HRA003620",0,0,0.29951113525258,0,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"11","HRA003620",22,0.0660660660660661,0.29951113525258,0.220579665628632,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"12","HRA003620",9,0.0371900826446281,0.29951113525258,0.124169282097861,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"13","HRA003620",0,0,0.29951113525258,0,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"0","InhouseData",307,0.0513979574753055,0.148940793047257,0.345089860364834,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"1","InhouseData",66,0.0132930513595166,0.148940793047257,0.0892505745910652,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"2","InhouseData",676,0.171835282155567,0.148940793047257,1.15371536997957,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"3","InhouseData",274,0.0868187579214195,0.148940793047257,0.582907853148553,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"4","InhouseData",550,0.194277640409749,0.148940793047257,1.30439509844766,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"5","InhouseData",446,0.34176245210728,0.148940793047257,2.29461952709519,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"6","InhouseData",531,0.417781274586939,0.148940793047257,2.80501577868182,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"7","InhouseData",152,0.146576663452266,0.148940793047257,0.984127051114595,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"8","InhouseData",167,0.163245356793744,0.148940793047257,1.0960419469631,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"9","InhouseData",151,0.220116618075802,0.148940793047257,1.47787999225949,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"10","InhouseData",652,1,0.148940793047257,6.71407731582786,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"11","InhouseData",57,0.171171171171171,0.148940793047257,1.14925647748405,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"12","InhouseData",68,0.28099173553719,0.148940793047257,1.88660023750535,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"13","InhouseData",16,0.0772946859903382,0.148940793047257,0.518962497841767,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"0","PRJNA662018",1909,0.319604888665662,0.419663226507333,0.761574682932286,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"1","PRJNA662018",372,0.0749244712990937,0.419663226507333,0.178534754933512,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"2","PRJNA662018",2703,0.687086934417895,0.419663226507333,1.63723407489431,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"3","PRJNA662018",2590,0.820659062103929,0.419663226507333,1.95551816377599,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"4","PRJNA662018",1698,0.599788060755917,0.419663226507333,1.4292128136832,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"5","PRJNA662018",524,0.401532567049808,0.419663226507333,0.956797121328886,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"6","PRJNA662018",478,0.376081825334382,0.419663226507333,0.896151489050735,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"7","PRJNA662018",271,0.261330761812922,0.419663226507333,0.622715418712903,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"8","PRJNA662018",469,0.458455522971652,0.419663226507333,1.09243673024956,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"9","PRJNA662018",148,0.215743440233236,0.419663226507333,0.514087074125534,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"10","PRJNA662018",0,0,0.419663226507333,0,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"11","PRJNA662018",142,0.426426426426426,0.419663226507333,1.01611577925324,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"12","PRJNA662018",100,0.413223140495868,0.419663226507333,0.984654156941357,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"13","PRJNA662018",185,0.893719806763285,0.419663226507333,2.12961191334611,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
