"cluster","dataset","n_cells","cluster_dataset_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag","audit_threshold"
"0","CNP0000460",240,0.0574300071787509,0.0788339670468948,0.728493177878368,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"1","CNP0000460",323,0.101063829787234,0.0788339670468948,1.28198330710816,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"2","CNP0000460",100,0.0348553502962705,0.0788339670468948,0.442136195880344,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"3","CNP0000460",159,0.0561440677966102,0.0788339670468948,0.712181181535779,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"4","CNP0000460",354,0.125265392781316,0.0788339670468948,1.58897741003953,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"5","CNP0000460",259,0.0944221655122129,0.0788339670468948,1.1977345432337,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"6","CNP0000460",59,0.0510822510822511,0.0788339670468948,0.647972606171963,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"7","CNP0000460",40,0.0366300366300366,0.0788339670468948,0.464647892300625,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"8","CNP0000460",290,0.280193236714976,0.0788339670468948,3.55421967472855,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"9","CNP0000460",94,0.0920666013712047,0.0788339670468948,1.16785447720065,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"10","CNP0000460",19,0.0205183585313175,0.0788339670468948,0.260273068829735,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"11","CNP0000460",88,0.120383036935705,0.0788339670468948,1.52704527559921,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"12","CNP0000460",35,0.0509461426491994,0.0788339670468948,0.646246086016372,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"13","CNP0000460",0,0,0.0788339670468948,0,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"14","CNP0000460",30,0.0533807829181495,0.0788339670468948,0.677129223833118,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"15","CNP0000460",61,0.181008902077151,0.0788339670468948,2.2960775520719,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"16","CNP0000460",3,0.0104895104895105,0.0788339670468948,0.133058260067906,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"17","CNP0000460",21,0.0752688172043011,0.0788339670468948,0.95477647546935,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"18","CNP0000460",2,0.00966183574879227,0.0788339670468948,0.122559299128571,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"0","GSE326225",0,0,0.0530508781459352,0,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"1","GSE326225",28,0.00876095118898623,0.0530508781459352,0.165142434869525,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"2","GSE326225",84,0.0292784942488672,0.0530508781459352,0.55189462026107,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"3","GSE326225",25,0.00882768361581921,0.0530508781459352,0.166400329727541,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"4","GSE326225",210,0.0743099787685775,0.0530508781459352,1.40073041890394,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"5","GSE326225",174,0.0634341961356179,0.0530508781459352,1.19572377220825,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"6","GSE326225",51,0.0441558441558442,0.0530508781459352,0.832330127210673,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"7","GSE326225",75,0.0686813186813187,0.0530508781459352,1.29463113678131,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"8","GSE326225",173,0.167149758454106,0.0530508781459352,3.15074442301034,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"9","GSE326225",78,0.0763956904995103,0.0530508781459352,1.44004572910852,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"10","GSE326225",91,0.0982721382289417,0.0530508781459352,1.85241303562609,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"11","GSE326225",48,0.0656634746922025,0.0530508781459352,1.23774529257691,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"12","GSE326225",237,0.344978165938865,0.0530508781459352,6.50277955795341,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"13","GSE326225",0,0,0.0530508781459352,0,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"14","GSE326225",68,0.120996441281139,0.0530508781459352,2.28076227029259,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"15","GSE326225",51,0.1513353115727,0.0530508781459352,2.85264479800691,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"16","GSE326225",18,0.0629370629370629,0.0530508781459352,1.18635289625051,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"17","GSE326225",50,0.17921146953405,0.0530508781459352,3.37810561855481,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"18","GSE326225",4,0.0193236714975845,0.0530508781459352,0.364247910174606,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"0","HRA003620",3571,0.854510648480498,0.29951113525258,2.85301796128509,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
"1","HRA003620",1417,0.443366708385482,0.29951113525258,1.48030125160985,FALSE,"enrichment>=3 and n_cells<50; audit only, no gate"
