"cluster","group","n_cells","resolution","field","within_cluster_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag"
"10","CNP0000460",14,1.2,"dataset",0.0272904483430799,0.0414487447698745,0.658414349930206,FALSE
"11","CNP0000460",43,1.2,"dataset",0.0953436807095344,0.0414487447698745,2.30027908538334,FALSE
"12","CNP0000460",18,1.2,"dataset",0.0422535211267606,0.0414487447698745,1.01941618163238,FALSE
"13","CNP0000460",0,1.2,"dataset",0,0.0414487447698745,0,FALSE
"14","CNP0000460",15,1.2,"dataset",0.0445103857566766,0.0414487447698745,1.07386571062165,FALSE
"15","CNP0000460",9,1.2,"dataset",0.0424528301886792,0.0414487447698745,1.02422474852687,FALSE
"16","CNP0000460",4,1.2,"dataset",0.0238095238095238,0.0414487447698745,0.57443292774523,FALSE
"17","CNP0000460",26,1.2,"dataset",0.166666666666667,0.0414487447698745,4.02103049421661,TRUE
"18","CNP0000460",8,1.2,"dataset",0.0516129032258065,0.0414487447698745,1.24522234659611,FALSE
"19","CNP0000460",7,1.2,"dataset",0.0507246376811594,0.0414487447698745,1.22379188954419,FALSE
"20","CNP0000460",4,1.2,"dataset",0.032258064516129,0.0414487447698745,0.77826396662257,FALSE
"0","GSE326225",0,1.2,"dataset",0,0.0219011506276151,0,FALSE
"1","GSE326225",0,1.2,"dataset",0,0.0219011506276151,0,FALSE
"2","GSE326225",5,1.2,"dataset",0.00351123595505618,0.0219011506276151,0.160321985577729,FALSE
"3","GSE326225",46,1.2,"dataset",0.0382059800664452,0.0219011506276151,1.74447364506372,FALSE
"4","GSE326225",31,1.2,"dataset",0.0276538804638715,0.0219011506276151,1.26266792709068,FALSE
"5","GSE326225",29,1.2,"dataset",0.0276981852913085,0.0219011506276151,1.26469087228613,FALSE
"6","GSE326225",37,1.2,"dataset",0.035645472061657,0.0219011506276151,1.62756161389584,FALSE
"7","GSE326225",50,1.2,"dataset",0.0506585612968592,0.0219011506276151,2.31305478685599,FALSE
"8","GSE326225",0,1.2,"dataset",0,0.0219011506276151,0,FALSE
"9","GSE326225",43,1.2,"dataset",0.0583446404341927,0.0219011506276151,2.66399886591466,FALSE
"10","GSE326225",17,1.2,"dataset",0.0331384015594542,0.0219011506276151,1.51308952314451,FALSE
"11","GSE326225",0,1.2,"dataset",0,0.0219011506276151,0,FALSE
"12","GSE326225",5,1.2,"dataset",0.0117370892018779,0.0219011506276151,0.53591198934903,FALSE
"13","GSE326225",24,1.2,"dataset",0.0574162679425837,0.0219011506276151,2.62160965507391,FALSE
"14","GSE326225",15,1.2,"dataset",0.0445103857566766,0.0219011506276151,2.03233092696754,FALSE
"15","GSE326225",8,1.2,"dataset",0.0377358490566038,0.0219011506276151,1.72300760349197,FALSE
"16","GSE326225",10,1.2,"dataset",0.0595238095238095,0.0219011506276151,2.71783937455579,FALSE
"17","GSE326225",6,1.2,"dataset",0.0384615384615385,0.0219011506276151,1.75614236509759,FALSE
"18","GSE326225",1,1.2,"dataset",0.00645161290322581,0.0219011506276151,0.294578719306692,FALSE
"19","GSE326225",8,1.2,"dataset",0.0579710144927536,0.0219011506276151,2.64693921695868,FALSE
"20","GSE326225",0,1.2,"dataset",0,0.0219011506276151,0,FALSE
"0","HRA003620",163,1.2,"dataset",0.0841073271413829,0.0460251046025105,1.82742283516277,FALSE
"1","HRA003620",52,1.2,"dataset",0.0287451630735213,0.0460251046025105,0.624553997688326,FALSE
"2","HRA003620",145,1.2,"dataset",0.101825842696629,0.0460251046025105,2.21239785495403,FALSE
"3","HRA003620",3,1.2,"dataset",0.00249169435215947,0.0460251046025105,0.0541377227423739,FALSE
"4","HRA003620",4,1.2,"dataset",0.00356824264049955,0.0460251046025105,0.0775281810072176,FALSE
"5","HRA003620",36,1.2,"dataset",0.0343839541547278,0.0460251046025105,0.747069549361813,FALSE
"6","HRA003620",0,1.2,"dataset",0,0.0460251046025105,0,FALSE
"7","HRA003620",6,1.2,"dataset",0.0060790273556231,0.0460251046025105,0.132080685272175,FALSE
"8","HRA003620",9,1.2,"dataset",0.0100783874580067,0.0460251046025105,0.218975872951237,FALSE
"9","HRA003620",32,1.2,"dataset",0.0434192672998643,0.0460251046025105,0.943382262242506,FALSE
"10","HRA003620",65,1.2,"dataset",0.126705653021442,0.0460251046025105,2.75296827928407,FALSE
"11","HRA003620",106,1.2,"dataset",0.235033259423503,0.0460251046025105,5.1066317274743,FALSE
"12","HRA003620",0,1.2,"dataset",0,0.0460251046025105,0,FALSE
"13","HRA003620",0,1.2,"dataset",0,0.0460251046025105,0,FALSE
"14","HRA003620",42,1.2,"dataset",0.124629080118694,0.0460251046025105,2.707850013488,FALSE
"15","HRA003620",3,1.2,"dataset",0.0141509433962264,0.0460251046025105,0.30746140651801,FALSE
"16","HRA003620",20,1.2,"dataset",0.119047619047619,0.0460251046025105,2.58658008658009,FALSE
"17","HRA003620",3,1.2,"dataset",0.0192307692307692,0.0460251046025105,0.417832167832168,FALSE
"18","HRA003620",3,1.2,"dataset",0.0193548387096774,0.0460251046025105,0.420527859237537,FALSE
"19","HRA003620",11,1.2,"dataset",0.0797101449275362,0.0460251046025105,1.73188405797101,FALSE
"20","HRA003620",1,1.2,"dataset",0.00806451612903226,0.0460251046025105,0.175219941348974,FALSE
"0","InhouseData",0,1.2,"dataset",0,0.128661087866109,0,FALSE
"1","InhouseData",0,1.2,"dataset",0,0.128661087866109,0,FALSE
"2","InhouseData",0,1.2,"dataset",0,0.128661087866109,0,FALSE
"3","InhouseData",90,1.2,"dataset",0.0747508305647841,0.128661087866109,0.580990195284013,FALSE
"4","InhouseData",9,1.2,"dataset",0.008028545941124,0.128661087866109,0.0624007310545898,FALSE
