"cluster","group","n_cells","resolution","field","within_cluster_fraction"
"0","GSE326225_BC6",1,0.4,"orig.ident",0.000182681768359518
"1","GSE326225_BC6",42,0.4,"orig.ident",0.0156424581005587
"2","GSE326225_BC6",33,0.4,"orig.ident",0.022680412371134
"3","GSE326225_BC6",17,0.4,"orig.ident",0.0124908155767818
"4","GSE326225_BC6",18,0.4,"orig.ident",0.0145395799676898
"5","GSE326225_BC6",3,0.4,"orig.ident",0.0025273799494524
"6","GSE326225_BC6",13,0.4,"orig.ident",0.0133060388945752
"7","GSE326225_BC6",0,0.4,"orig.ident",0
"8","GSE326225_BC6",3,0.4,"orig.ident",0.014218009478673
"9","GSE326225_BC6",2,0.4,"orig.ident",0.0144927536231884
"10","GSE326225_BC6",0,0.4,"orig.ident",0
"0","GSE326225_BC7",4,0.4,"orig.ident",0.000730727073438071
"1","GSE326225_BC7",37,0.4,"orig.ident",0.013780260707635
"2","GSE326225_BC7",27,0.4,"orig.ident",0.0185567010309278
"3","GSE326225_BC7",27,0.4,"orig.ident",0.0198383541513593
"4","GSE326225_BC7",43,0.4,"orig.ident",0.0347334410339257
"5","GSE326225_BC7",3,0.4,"orig.ident",0.0025273799494524
"6","GSE326225_BC7",14,0.4,"orig.ident",0.0143295803480041
"7","GSE326225_BC7",0,0.4,"orig.ident",0
"8","GSE326225_BC7",0,0.4,"orig.ident",0
"9","GSE326225_BC7",6,0.4,"orig.ident",0.0434782608695652
"10","GSE326225_BC7",0,0.4,"orig.ident",0
"0","GSE326225_BC8",0,0.4,"orig.ident",0
"1","GSE326225_BC8",4,0.4,"orig.ident",0.00148975791433892
"2","GSE326225_BC8",0,0.4,"orig.ident",0
"3","GSE326225_BC8",0,0.4,"orig.ident",0
"4","GSE326225_BC8",0,0.4,"orig.ident",0
"5","GSE326225_BC8",0,0.4,"orig.ident",0
"6","GSE326225_BC8",0,0.4,"orig.ident",0
"7","GSE326225_BC8",0,0.4,"orig.ident",0
"8","GSE326225_BC8",0,0.4,"orig.ident",0
"9","GSE326225_BC8",0,0.4,"orig.ident",0
"10","GSE326225_BC8",0,0.4,"orig.ident",0
"0","HRA003620_BC-01",0,0.4,"orig.ident",0
"1","HRA003620_BC-01",0,0.4,"orig.ident",0
"2","HRA003620_BC-01",0,0.4,"orig.ident",0
"3","HRA003620_BC-01",0,0.4,"orig.ident",0
"4","HRA003620_BC-01",0,0.4,"orig.ident",0
"5","HRA003620_BC-01",0,0.4,"orig.ident",0
"6","HRA003620_BC-01",0,0.4,"orig.ident",0
"7","HRA003620_BC-01",5,0.4,"orig.ident",0.0110864745011086
"8","HRA003620_BC-01",0,0.4,"orig.ident",0
"9","HRA003620_BC-01",0,0.4,"orig.ident",0
"10","HRA003620_BC-01",0,0.4,"orig.ident",0
"0","HRA003620_BC-04",14,0.4,"orig.ident",0.00255754475703325
"1","HRA003620_BC-04",8,0.4,"orig.ident",0.00297951582867784
"2","HRA003620_BC-04",0,0.4,"orig.ident",0
"3","HRA003620_BC-04",0,0.4,"orig.ident",0
"4","HRA003620_BC-04",1,0.4,"orig.ident",0.000807754442649435
"5","HRA003620_BC-04",0,0.4,"orig.ident",0
"6","HRA003620_BC-04",7,0.4,"orig.ident",0.00716479017400205
"7","HRA003620_BC-04",3,0.4,"orig.ident",0.00665188470066519
"8","HRA003620_BC-04",1,0.4,"orig.ident",0.004739336492891
"9","HRA003620_BC-04",0,0.4,"orig.ident",0
"10","HRA003620_BC-04",1,0.4,"orig.ident",0.00840336134453781
"0","HRA003620_BC-05",1,0.4,"orig.ident",0.000182681768359518
"1","HRA003620_BC-05",0,0.4,"orig.ident",0
"2","HRA003620_BC-05",0,0.4,"orig.ident",0
"3","HRA003620_BC-05",0,0.4,"orig.ident",0
"4","HRA003620_BC-05",1,0.4,"orig.ident",0.000807754442649435
"5","HRA003620_BC-05",0,0.4,"orig.ident",0
"6","HRA003620_BC-05",0,0.4,"orig.ident",0
"7","HRA003620_BC-05",0,0.4,"orig.ident",0
"8","HRA003620_BC-05",0,0.4,"orig.ident",0
"9","HRA003620_BC-05",0,0.4,"orig.ident",0
"10","HRA003620_BC-05",0,0.4,"orig.ident",0
"0","HRA003620_BC-11",2,0.4,"orig.ident",0.000365363536719035
"1","HRA003620_BC-11",2,0.4,"orig.ident",0.00074487895716946
"2","HRA003620_BC-11",0,0.4,"orig.ident",0
"3","HRA003620_BC-11",0,0.4,"orig.ident",0
"4","HRA003620_BC-11",0,0.4,"orig.ident",0
"5","HRA003620_BC-11",0,0.4,"orig.ident",0
"6","HRA003620_BC-11",0,0.4,"orig.ident",0
