"cluster","group","n_cells","resolution","field","within_cluster_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag"
"16","CNP0000460",4,1.2,"dataset",0.00519480519480519,0.1457762172735,0.0356354780770508,FALSE
"17","CNP0000460",298,1.2,"dataset",0.584313725490196,0.1457762172735,4.00829254880396,FALSE
"singleton","CNP0000460",0,1.2,"dataset",0,0.1457762172735,0,FALSE
"0","GSE326225",481,1.2,"dataset",0.0430926357283641,0.0340451798053645,1.26574851343784,FALSE
"1","GSE326225",550,1.2,"dataset",0.0501870608632174,0.0340451798053645,1.47413117363855,FALSE
"2","GSE326225",31,1.2,"dataset",0.00318864431186999,0.0340451798053645,0.0936592002186327,FALSE
"3","GSE326225",3,1.2,"dataset",0.000319863524896044,0.0340451798053645,0.0093952661353148,FALSE
"4","GSE326225",3,1.2,"dataset",0.00032520325203252,0.0340451798053645,0.00955210851849512,FALSE
"5","GSE326225",610,1.2,"dataset",0.0668127053669222,0.0340451798053645,1.96247180214318,FALSE
"6","GSE326225",849,1.2,"dataset",0.0936775902019199,0.0340451798053645,2.75156691013155,FALSE
"7","GSE326225",285,1.2,"dataset",0.0322799864084268,0.0340451798053645,0.948151444432684,FALSE
"8","GSE326225",0,1.2,"dataset",0,0.0340451798053645,0,FALSE
"9","GSE326225",7,1.2,"dataset",0.000885291513848489,0.0340451798053645,0.0260034318781595,FALSE
"10","GSE326225",216,1.2,"dataset",0.0333024976873266,0.0340451798053645,0.978185395927299,FALSE
"11","GSE326225",113,1.2,"dataset",0.0186008230452675,0.0340451798053645,0.546357021804789,FALSE
"12","GSE326225",125,1.2,"dataset",0.021218808351723,0.0340451798053645,0.623254407027086,FALSE
"13","GSE326225",139,1.2,"dataset",0.0288501452885015,0.0340451798053645,0.847407634603109,FALSE
"14","GSE326225",0,1.2,"dataset",0,0.0340451798053645,0,FALSE
"15","GSE326225",86,1.2,"dataset",0.0295837633298934,0.0340451798053645,0.8689560019663,FALSE
"16","GSE326225",744,1.2,"dataset",0.966233766233766,0.0340451798053645,28.380927102095,FALSE
