"cluster","group","n_cells","resolution","field","within_cluster_fraction"
"5","CNP0000460_P06T",502,0.4,"orig.ident",0.0453027705080769
"6","CNP0000460_P06T",0,0.4,"orig.ident",0
"7","CNP0000460_P06T",0,0.4,"orig.ident",0
"8","CNP0000460_P06T",182,0.4,"orig.ident",0.0301174913122621
"9","CNP0000460_P06T",0,0.4,"orig.ident",0
"singleton","CNP0000460_P06T",0,0.4,"orig.ident",0
"0","CNP0000460_P07N",465,0.4,"orig.ident",0.0209723976186181
"1","CNP0000460_P07N",265,0.4,"orig.ident",0.0148243454911613
"2","CNP0000460_P07N",73,0.4,"orig.ident",0.00408894863608357
"3","CNP0000460_P07N",0,0.4,"orig.ident",0
"4","CNP0000460_P07N",138,0.4,"orig.ident",0.0122059083672386
"5","CNP0000460_P07N",91,0.4,"orig.ident",0.0082122552116235
"6","CNP0000460_P07N",0,0.4,"orig.ident",0
"7","CNP0000460_P07N",0,0.4,"orig.ident",0
"8","CNP0000460_P07N",41,0.4,"orig.ident",0.00678470958133377
"9","CNP0000460_P07N",0,0.4,"orig.ident",0
"singleton","CNP0000460_P07N",0,0.4,"orig.ident",0
"0","CNP0000460_P07T",150,0.4,"orig.ident",0.00676528955439293
"1","CNP0000460_P07T",95,0.4,"orig.ident",0.00531438800626538
"2","CNP0000460_P07T",16,0.4,"orig.ident",0.000896207920237495
"3","CNP0000460_P07T",0,0.4,"orig.ident",0
"4","CNP0000460_P07T",86,0.4,"orig.ident",0.00760658057668495
"5","CNP0000460_P07T",259,0.4,"orig.ident",0.0233733417561592
"6","CNP0000460_P07T",0,0.4,"orig.ident",0
"7","CNP0000460_P07T",0,0.4,"orig.ident",0
"8","CNP0000460_P07T",24,0.4,"orig.ident",0.0039715373159027
"9","CNP0000460_P07T",0,0.4,"orig.ident",0
"singleton","CNP0000460_P07T",0,0.4,"orig.ident",0
"0","GSE326225_BC1",7,0.4,"orig.ident",0.000315713512538337
"1","GSE326225_BC1",0,0.4,"orig.ident",0
"2","GSE326225_BC1",7,0.4,"orig.ident",0.000392090965103904
"3","GSE326225_BC1",0,0.4,"orig.ident",0
"4","GSE326225_BC1",6,0.4,"orig.ident",0.00053069166814081
"5","GSE326225_BC1",4,0.4,"orig.ident",0.000360978251060374
"6","GSE326225_BC1",0,0.4,"orig.ident",0
"7","GSE326225_BC1",0,0.4,"orig.ident",0
"8","GSE326225_BC1",0,0.4,"orig.ident",0
"9","GSE326225_BC1",0,0.4,"orig.ident",0
"singleton","GSE326225_BC1",0,0.4,"orig.ident",0
