"cluster","group","proportion_within_cluster"
"5","GSE326225_BC8",0.134314627414903
"6","GSE326225_BC8",0.0043010752688172
"7","GSE326225_BC8",0.00305343511450382
"8","GSE326225_BC8",0.0348101265822785
"0","HRA003620_BC-01",0.000362844702467344
"1","HRA003620_BC-01",0.00328947368421053
"10","HRA003620_BC-01",0.00647249190938511
"11","HRA003620_BC-01",0.0128205128205128
"2","HRA003620_BC-01",0.00829694323144105
"3","HRA003620_BC-01",0.0374251497005988
"4","HRA003620_BC-01",0.0215827338129496
"5","HRA003620_BC-01",0.015639374425023
"6","HRA003620_BC-01",0.0311827956989247
"7","HRA003620_BC-01",0.0442748091603053
"8","HRA003620_BC-01",0.0189873417721519
"9","HRA003620_BC-01",0.0179282868525896
"2","HRA003620_BC-04",0.000436681222707424
"4","HRA003620_BC-04",0.00065402223675605
"1","HRA003620_BC-05",0.00123355263157895
"10","HRA003620_BC-05",0.00647249190938511
"11","HRA003620_BC-05",0.00641025641025641
"2","HRA003620_BC-05",0.00655021834061135
"3","HRA003620_BC-05",0.0124750499001996
"4","HRA003620_BC-05",0.0065402223675605
"5","HRA003620_BC-05",0.00275988960441582
"6","HRA003620_BC-05",0.010752688172043
"7","HRA003620_BC-05",0.00916030534351145
"8","HRA003620_BC-05",0.00632911392405063
"1","HRA003620_BC-11",0.000822368421052632
"11","HRA003620_BC-11",0.00641025641025641
"3","HRA003620_BC-11",0.0114770459081836
"4","HRA003620_BC-11",0.0052321778940484
"5","HRA003620_BC-11",0.00367985280588776
"6","HRA003620_BC-11",0.010752688172043
"7","HRA003620_BC-11",0.00610687022900763
"8","HRA003620_BC-11",0.00632911392405063
"9","HRA003620_BC-11",0.00199203187250996
"2","HRA003620_BC-24",0.000873362445414847
"3","HRA003620_BC-24",0.000998003992015968
"4","HRA003620_BC-24",0.0013080444735121
"1","HRA003620_BC-27",0.00123355263157895
"10","HRA003620_BC-27",0.0711974110032362
"11","HRA003620_BC-27",0.00641025641025641
"2","HRA003620_BC-27",0.00960698689956332
"3","HRA003620_BC-27",0.0364271457085828
"4","HRA003620_BC-27",0.0104643557880968
"5","HRA003620_BC-27",0.0137994480220791
"6","HRA003620_BC-27",0.0268817204301075
"7","HRA003620_BC-27",0.0366412213740458
"8","HRA003620_BC-27",0.0174050632911392
"9","HRA003620_BC-27",0.0438247011952191
"0","HRA003620_BC-30",0.000362844702467344
"1","HRA003620_BC-30",0.00575657894736842
"10","HRA003620_BC-30",0.00323624595469256
"11","HRA003620_BC-30",0.0128205128205128
"2","HRA003620_BC-30",0.00262008733624454
"3","HRA003620_BC-30",0.0194610778443114
"4","HRA003620_BC-30",0.0078482668410726
"5","HRA003620_BC-30",0.0331186752529899
"6","HRA003620_BC-30",0.0290322580645161
"7","HRA003620_BC-30",0.0488549618320611
"8","HRA003620_BC-30",0.0237341772151899
"9","HRA003620_BC-30",0.00199203187250996
"1","HRA003620_NC-01",0.00123355263157895
"10","HRA003620_NC-01",0.00323624595469256
"11","HRA003620_NC-01",0.00641025641025641
"2","HRA003620_NC-01",0.0187772925764192
"3","HRA003620_NC-01",0.0154690618762475
"4","HRA003620_NC-01",0.0163505559189012
"5","HRA003620_NC-01",0.00827966881324747
"6","HRA003620_NC-01",0.0247311827956989
"7","HRA003620_NC-01",0.0244274809160305
"8","HRA003620_NC-01",0.0205696202531646
"9","HRA003620_NC-01",0.00199203187250996
"2","HRA003620_NC-04",0.00131004366812227
"4","HRA003620_NC-04",0.0013080444735121
"7","HRA003620_NC-04",0.00305343511450382
"1","HRA003620_NC-05",0.00945723684210526
"10","HRA003620_NC-05",0.129449838187702
"11","HRA003620_NC-05",0.0192307692307692
"2","HRA003620_NC-05",0.0938864628820961
"3","HRA003620_NC-05",0.0349301397205589
"4","HRA003620_NC-05",0.05297580117724
"5","HRA003620_NC-05",0.0229990800367985
