"cluster","group","proportion_within_cluster"
"7","CNP0000460_P04T",0.00204750204750205
"8","CNP0000460_P04T",0.0215701823949247
"9","CNP0000460_P04T",0.00509031198686371
"0","CNP0000460_P05N",0.00346020761245675
"1","CNP0000460_P05N",0.00155601659751037
"10","CNP0000460_P05N",0.00142424781912053
"11","CNP0000460_P05N",0.00676389769604735
"12","CNP0000460_P05N",0.00149925037481259
"13","CNP0000460_P05N",0.00142348754448399
"14","CNP0000460_P05N",0.0212765957446809
"2","CNP0000460_P05N",0.0013958357566593
"20","CNP0000460_P05N",0.000650195058517555
"4","CNP0000460_P05N",0.0125646711012565
"5","CNP0000460_P05N",0.00150357098108007
"6","CNP0000460_P05N",0.00118984664198837
"7","CNP0000460_P05N",0.00846300846300846
"8","CNP0000460_P05N",0.00063441712926249
"9","CNP0000460_P05N",0.000821018062397373
"0","CNP0000460_P05T",0.0170398903179474
"1","CNP0000460_P05T",0.0045643153526971
"10","CNP0000460_P05T",0.00267046466085099
"11","CNP0000460_P05T",0.00612978228704291
"12","CNP0000460_P05T",0.00556864424930392
"13","CNP0000460_P05T",0.00189798339264531
"16","CNP0000460_P05T",0.00045045045045045
"2","CNP0000460_P05T",0.00686285913690822
"20","CNP0000460_P05T",0.00325097529258778
"3","CNP0000460_P05T",0.00258489014216896
"4","CNP0000460_P05T",0.0118255728011826
"5","CNP0000460_P05T",0.00288184438040346
"6","CNP0000460_P05T",0.00251189846641988
"7","CNP0000460_P05T",0.00887250887250887
"8","CNP0000460_P05T",0.0049167327517843
"9","CNP0000460_P05T",0.00574712643678161
"0","CNP0000460_P06T",0.0339492067637266
"1","CNP0000460_P06T",0.00985477178423236
"10","CNP0000460_P06T",0.0235000890154887
"11","CNP0000460_P06T",0.00465017966603255
"12","CNP0000460_P06T",0.00642535874919683
"13","CNP0000460_P06T",0.00640569395017794
"14","CNP0000460_P06T",0.000512689054088695
"15","CNP0000460_P06T",0.000431406384814495
"16","CNP0000460_P06T",0.0567567567567568
"2","CNP0000460_P06T",0.00732813772246132
"20","CNP0000460_P06T",0.0104031209362809
"21","CNP0000460_P06T",0.000808407437348424
"22","CNP0000460_P06T",0.00248756218905473
"25","CNP0000460_P06T",0.00238663484486874
"3","CNP0000460_P06T",0.052637762895077
"4","CNP0000460_P06T",0.00332594235033259
"5","CNP0000460_P06T",0.0202982082445809
"6","CNP0000460_P06T",0.00462718138551031
"7","CNP0000460_P06T",0.00873600873600874
"8","CNP0000460_P06T",0.0288659793814433
"9","CNP0000460_P06T",0.0696223316912972
"0","CNP0000460_P07N",0.00594111118365215
"1","CNP0000460_P07N",0.0183609958506224
"10","CNP0000460_P07N",0.0119280754851344
"11","CNP0000460_P07N",0.0221940393151554
"12","CNP0000460_P07N",0.0297708288712786
"13","CNP0000460_P07N",0.0033214709371293
"14","CNP0000460_P07N",0.018456805947193
"2","CNP0000460_P07N",0.000581598231941375
"4","CNP0000460_P07N",0.00923872875092387
"5","CNP0000460_P07N",0.000501190327026688
"6","CNP0000460_P07N",0.0301427815970386
"7","CNP0000460_P07N",0.0103740103740104
"8","CNP0000460_P07N",0.00126883425852498
"9","CNP0000460_P07N",0.00197044334975369
"0","CNP0000460_P07T",0.0184109159757133
"1","CNP0000460_P07T",0.00975103734439834
"10","CNP0000460_P07T",0.0105038276660139
"11","CNP0000460_P07T",0.00739801310505179
"12","CNP0000460_P07T",0.00985221674876847
"13","CNP0000460_P07T",0.00260972716488731
"15","CNP0000460_P07T",0.000431406384814495
"19","CNP0000460_P07T",0.00121138703815869
"2","CNP0000460_P07T",0.0009305571711062
"20","CNP0000460_P07T",0.00260078023407022
"4","CNP0000460_P07T",0.00147819660014782
"5","CNP0000460_P07T",0.00112767823581005
"6","CNP0000460_P07T",0.00343733474352195
"7","CNP0000460_P07T",0.00423150423150423
"8","CNP0000460_P07T",0.00063441712926249
"9","CNP0000460_P07T",0.000985221674876847
"0","GSE326225_BC1",0.000261147744336358
"1","GSE326225_BC1",0.00020746887966805
"10","GSE326225_BC1",0.00142424781912053
"12","GSE326225_BC1",0.000214178624973228
"13","GSE326225_BC1",0.000474495848161329
"6","GSE326225_BC1",0.000528820729772607
"8","GSE326225_BC1",0.000158604282315623
"9","GSE326225_BC1",0.000328407224958949
"0","GSE326225_BC2",0.000130573872168179
"1","GSE326225_BC2",0.000933609958506224
"10","GSE326225_BC2",0.00195834075129072
"11","GSE326225_BC2",0.00021137180300148
"12","GSE326225_BC2",0.000642535874919683
"4","GSE326225_BC2",0.000246366100024637
"6","GSE326225_BC2",0.000132205182443152
"9","GSE326225_BC2",0.000492610837438424
"0","GSE326225_BC3",0.00176274727427042
"1","GSE326225_BC3",0.000726141078838174
"11","GSE326225_BC3",0.000845487212005918
"12","GSE326225_BC3",0.00192760762475905
"13","GSE326225_BC3",0.00189798339264531
"19","GSE326225_BC3",0.00181708055723804
"20","GSE326225_BC3",0.0546163849154746
"25","GSE326225_BC3",0.00238663484486874
"4","GSE326225_BC3",0.000492732200049273
"5","GSE326225_BC3",0.000626487908783361
"6","GSE326225_BC3",0.000132205182443152
"7","GSE326225_BC3",0.000682500682500683
"0","GSE326225_BC4",0.0228504276294314
"1","GSE326225_BC4",0.0149377593360996
"10","GSE326225_BC4",0.0372084742745238
"11","GSE326225_BC4",0.0093003593320651
"12","GSE326225_BC4",0.00107089312486614
"13","GSE326225_BC4",0.00925266903914591
"14","GSE326225_BC4",0.0146116380415278
"15","GSE326225_BC4",0.0176876617773943
"16","GSE326225_BC4",0.0153153153153153
"18","GSE326225_BC4",0.0011983223487118
"19","GSE326225_BC4",0.00181708055723804
"2","GSE326225_BC4",0.0335000581598232
"20","GSE326225_BC4",0.00130039011703511
"21","GSE326225_BC4",0.00161681487469685
"23","GSE326225_BC4",0.00115074798619102
"25","GSE326225_BC4",0.00238663484486874
"3","GSE326225_BC4",0.0412407472682411
"4","GSE326225_BC4",0.00554323725055432
"5","GSE326225_BC4",0.00150357098108007
"6","GSE326225_BC4",0.0539397144368059
"7","GSE326225_BC4",0.00163800163800164
"8","GSE326225_BC4",0.0177636796193497
"9","GSE326225_BC4",0.104761904761905
"10","GSE326225_BC5",0.000178030977390066
"12","GSE326225_BC5",0.000214178624973228
"6","GSE326225_BC5",0.000132205182443152
"0","GSE326225_BC6",0.00868316249918391
"1","GSE326225_BC6",0.0105809128630705
"10","GSE326225_BC6",0.00178030977390066
"11","GSE326225_BC6",0.0082435003170577
"12","GSE326225_BC6",0.00299850074962519
"13","GSE326225_BC6",0.00189798339264531
"14","GSE326225_BC6",0.000256344527044348
"15","GSE326225_BC6",0.000862812769628991
"2","GSE326225_BC6",0.00023263929277655
"21","GSE326225_BC6",0.00161681487469685
"3","GSE326225_BC6",0.00469980025848901
"4","GSE326225_BC6",0.00332594235033259
"5","GSE326225_BC6",0.00325773712567347
"6","GSE326225_BC6",0.000528820729772607
"7","GSE326225_BC6",0.00368550368550369
"8","GSE326225_BC6",0.00856463124504362
"9","GSE326225_BC6",0.00344827586206897
"0","GSE326225_BC7",6.52869360840896e-05
"1","GSE326225_BC7",0.00020746887966805
"10","GSE326225_BC7",0.000534092932170198
"11","GSE326225_BC7",0.00169097442401184
"12","GSE326225_BC7",0.000214178624973228
"19","GSE326225_BC7",0.00363416111447608
"20","GSE326225_BC7",0.000650195058517555
"4","GSE326225_BC7",0.000492732200049273
"5","GSE326225_BC7",0.0279413607317379
"7","GSE326225_BC7",0.000682500682500683
"8","GSE326225_BC7",0.000158604282315623
"0","GSE326225_BC8",0.00274205131553176
"1","GSE326225_BC8",0.00715767634854772
"10","GSE326225_BC8",0.00320455759302119
"11","GSE326225_BC8",0.0103572183470725
"12","GSE326225_BC8",0.0119940029985007
"13","GSE326225_BC8",0.000474495848161329
"14","GSE326225_BC8",0.000256344527044348
"4","GSE326225_BC8",0.00591278640059128
"5","GSE326225_BC8",0.000375892745270016
"6","GSE326225_BC8",0.000264410364886304
"7","GSE326225_BC8",0.0236145236145236
"0","HRA003620_BC-01",0.0671149702944441
"1","HRA003620_BC-01",0.0353734439834025
"10","HRA003620_BC-01",0.0197614384902973
"11","HRA003620_BC-01",0.0393151553582752
"12","HRA003620_BC-01",0.00642535874919683
"13","HRA003620_BC-01",0.00260972716488731
"14","HRA003620_BC-01",0.000512689054088695
"15","HRA003620_BC-01",0.0090595340811044
"16","HRA003620_BC-01",0.0027027027027027
"2","HRA003620_BC-01",0.0981737815517041
"20","HRA003620_BC-01",0.000650195058517555
"21","HRA003620_BC-01",0.000808407437348424
"24","HRA003620_BC-01",0.00377358490566038
"27","HRA003620_BC-01",0.0115606936416185
"3","HRA003620_BC-01",0.176125014686876
"4","HRA003620_BC-01",0.00110864745011086
"5","HRA003620_BC-01",0.131061270517479
"6","HRA003620_BC-01",0.00277630883130619
"7","HRA003620_BC-01",0.0118755118755119
"8","HRA003620_BC-01",0.0783505154639175
