"cluster","group","n_cells","resolution","field","within_cluster_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag"
"4","PRJNA662018",560,1.2,"dataset",0.363164721141375,0.338831967213115,1.07181363118833,FALSE
"5","PRJNA662018",566,1.2,"dataset",0.386348122866894,0.338831967213115,1.14023516153036,FALSE
"6","PRJNA662018",386,1.2,"dataset",0.352189781021898,0.338831967213115,1.0394231214919,FALSE
"7","PRJNA662018",54,1.2,"dataset",0.0594713656387665,0.338831967213115,0.175518756768782,FALSE
"8","PRJNA662018",223,1.2,"dataset",0.254857142857143,0.338831967213115,0.752163808371852,FALSE
"9","PRJNA662018",118,1.2,"dataset",0.152258064516129,0.338831967213115,0.449361569300701,FALSE
"10","PRJNA662018",371,1.2,"dataset",0.487516425755585,0.338831967213115,1.43881473098715,FALSE
"11","PRJNA662018",351,1.2,"dataset",0.501428571428571,0.338831967213115,1.47987386064193,FALSE
"12","PRJNA662018",157,1.2,"dataset",0.239329268292683,0.338831967213115,0.706336153171027,FALSE
"13","PRJNA662018",0,1.2,"dataset",0,0.338831967213115,0,FALSE
"14","PRJNA662018",382,1.2,"dataset",0.754940711462451,0.338831967213115,2.22806814147975,FALSE
"15","PRJNA662018",292,1.2,"dataset",0.60082304526749,0.338831967213115,1.77321830112207,FALSE
"16","PRJNA662018",77,1.2,"dataset",0.165236051502146,0.338831967213115,0.487663702044434,FALSE
"17","PRJNA662018",93,1.2,"dataset",0.333333333333333,0.338831967213115,0.983771797197863,FALSE
"18","PRJNA662018",127,1.2,"dataset",0.529166666666667,0.338831967213115,1.56173772805161,FALSE
"19","PRJNA662018",128,1.2,"dataset",0.627450980392157,0.338831967213115,1.85180573590186,FALSE
"20","PRJNA662018",65,1.2,"dataset",0.419354838709677,0.338831967213115,1.23764839002312,FALSE
