"cluster","group","n_cells","resolution","field","within_cluster_fraction"
"1","CNP0000460_P01N",5,0.4,"orig.ident",0.00118595825426945
"2","CNP0000460_P01N",51,0.4,"orig.ident",0.0208163265306122
"3","CNP0000460_P01N",0,0.4,"orig.ident",0
"4","CNP0000460_P01N",16,0.4,"orig.ident",0.0116279069767442
"5","CNP0000460_P01N",6,0.4,"orig.ident",0.00517241379310345
"6","CNP0000460_P01N",1,0.4,"orig.ident",0.00087719298245614
"7","CNP0000460_P01N",3,0.4,"orig.ident",0.00436681222707424
"8","CNP0000460_P01N",0,0.4,"orig.ident",0
"9","CNP0000460_P01N",14,0.4,"orig.ident",0.0299145299145299
"10","CNP0000460_P01N",5,0.4,"orig.ident",0.0121065375302663
"11","CNP0000460_P01N",0,0.4,"orig.ident",0
"12","CNP0000460_P01N",0,0.4,"orig.ident",0
"0","CNP0000460_P01T",0,0.4,"orig.ident",0
"1","CNP0000460_P01T",0,0.4,"orig.ident",0
"2","CNP0000460_P01T",3,0.4,"orig.ident",0.00122448979591837
"3","CNP0000460_P01T",4,0.4,"orig.ident",0.00211640211640212
"4","CNP0000460_P01T",4,0.4,"orig.ident",0.00290697674418605
"5","CNP0000460_P01T",0,0.4,"orig.ident",0
"6","CNP0000460_P01T",6,0.4,"orig.ident",0.00526315789473684
"7","CNP0000460_P01T",0,0.4,"orig.ident",0
"8","CNP0000460_P01T",0,0.4,"orig.ident",0
"9","CNP0000460_P01T",0,0.4,"orig.ident",0
"10","CNP0000460_P01T",0,0.4,"orig.ident",0
"11","CNP0000460_P01T",2,0.4,"orig.ident",0.00840336134453781
"12","CNP0000460_P01T",1,0.4,"orig.ident",0.00495049504950495
"0","CNP0000460_P02N",11,0.4,"orig.ident",0.00233347475604582
"1","CNP0000460_P02N",1,0.4,"orig.ident",0.00023719165085389
"2","CNP0000460_P02N",9,0.4,"orig.ident",0.0036734693877551
"3","CNP0000460_P02N",0,0.4,"orig.ident",0
"4","CNP0000460_P02N",11,0.4,"orig.ident",0.00799418604651163
"5","CNP0000460_P02N",0,0.4,"orig.ident",0
"6","CNP0000460_P02N",0,0.4,"orig.ident",0
"7","CNP0000460_P02N",1,0.4,"orig.ident",0.00145560407569141
"8","CNP0000460_P02N",0,0.4,"orig.ident",0
"9","CNP0000460_P02N",2,0.4,"orig.ident",0.00427350427350427
"10","CNP0000460_P02N",1,0.4,"orig.ident",0.00242130750605327
"11","CNP0000460_P02N",0,0.4,"orig.ident",0
"12","CNP0000460_P02N",0,0.4,"orig.ident",0
"0","CNP0000460_P02T",0,0.4,"orig.ident",0
"1","CNP0000460_P02T",0,0.4,"orig.ident",0
"2","CNP0000460_P02T",29,0.4,"orig.ident",0.0118367346938776
"3","CNP0000460_P02T",7,0.4,"orig.ident",0.0037037037037037
"4","CNP0000460_P02T",14,0.4,"orig.ident",0.0101744186046512
"5","CNP0000460_P02T",9,0.4,"orig.ident",0.00775862068965517
"6","CNP0000460_P02T",9,0.4,"orig.ident",0.00789473684210526
"7","CNP0000460_P02T",0,0.4,"orig.ident",0
"8","CNP0000460_P02T",0,0.4,"orig.ident",0
"9","CNP0000460_P02T",4,0.4,"orig.ident",0.00854700854700855
"10","CNP0000460_P02T",5,0.4,"orig.ident",0.0121065375302663
"11","CNP0000460_P02T",0,0.4,"orig.ident",0
"12","CNP0000460_P02T",2,0.4,"orig.ident",0.0099009900990099
"0","CNP0000460_P03N",20,0.4,"orig.ident",0.00424268137462877
"1","CNP0000460_P03N",10,0.4,"orig.ident",0.0023719165085389
"2","CNP0000460_P03N",34,0.4,"orig.ident",0.0138775510204082
"3","CNP0000460_P03N",0,0.4,"orig.ident",0
"4","CNP0000460_P03N",7,0.4,"orig.ident",0.00508720930232558
"5","CNP0000460_P03N",2,0.4,"orig.ident",0.00172413793103448
"6","CNP0000460_P03N",1,0.4,"orig.ident",0.00087719298245614
"7","CNP0000460_P03N",3,0.4,"orig.ident",0.00436681222707424
"8","CNP0000460_P03N",0,0.4,"orig.ident",0
"9","CNP0000460_P03N",12,0.4,"orig.ident",0.0256410256410256
"10","CNP0000460_P03N",7,0.4,"orig.ident",0.0169491525423729
"11","CNP0000460_P03N",0,0.4,"orig.ident",0
"12","CNP0000460_P03N",1,0.4,"orig.ident",0.00495049504950495
"0","CNP0000460_P03T",2,0.4,"orig.ident",0.000424268137462877
"1","CNP0000460_P03T",0,0.4,"orig.ident",0
"2","CNP0000460_P03T",3,0.4,"orig.ident",0.00122448979591837
"3","CNP0000460_P03T",0,0.4,"orig.ident",0
"4","CNP0000460_P03T",1,0.4,"orig.ident",0.000726744186046512
"5","CNP0000460_P03T",0,0.4,"orig.ident",0
"6","CNP0000460_P03T",0,0.4,"orig.ident",0
"7","CNP0000460_P03T",0,0.4,"orig.ident",0
"8","CNP0000460_P03T",0,0.4,"orig.ident",0
"9","CNP0000460_P03T",1,0.4,"orig.ident",0.00213675213675214
"10","CNP0000460_P03T",0,0.4,"orig.ident",0
"11","CNP0000460_P03T",0,0.4,"orig.ident",0
"12","CNP0000460_P03T",0,0.4,"orig.ident",0
"0","CNP0000460_P04T",0,0.4,"orig.ident",0
"1","CNP0000460_P04T",0,0.4,"orig.ident",0
"2","CNP0000460_P04T",6,0.4,"orig.ident",0.00244897959183673
"3","CNP0000460_P04T",4,0.4,"orig.ident",0.00211640211640212
"4","CNP0000460_P04T",3,0.4,"orig.ident",0.00218023255813953
"5","CNP0000460_P04T",4,0.4,"orig.ident",0.00344827586206897
"6","CNP0000460_P04T",2,0.4,"orig.ident",0.00175438596491228
"7","CNP0000460_P04T",0,0.4,"orig.ident",0
"8","CNP0000460_P04T",0,0.4,"orig.ident",0
"9","CNP0000460_P04T",0,0.4,"orig.ident",0
"10","CNP0000460_P04T",1,0.4,"orig.ident",0.00242130750605327
"11","CNP0000460_P04T",0,0.4,"orig.ident",0
"12","CNP0000460_P04T",1,0.4,"orig.ident",0.00495049504950495
"0","CNP0000460_P05N",118,0.4,"orig.ident",0.0250318201103097
"1","CNP0000460_P05N",123,0.4,"orig.ident",0.0291745730550285
"2","CNP0000460_P05N",4,0.4,"orig.ident",0.00163265306122449
"3","CNP0000460_P05N",0,0.4,"orig.ident",0
"4","CNP0000460_P05N",45,0.4,"orig.ident",0.032703488372093
"5","CNP0000460_P05N",0,0.4,"orig.ident",0
"6","CNP0000460_P05N",0,0.4,"orig.ident",0
"7","CNP0000460_P05N",9,0.4,"orig.ident",0.0131004366812227
"8","CNP0000460_P05N",0,0.4,"orig.ident",0
"9","CNP0000460_P05N",26,0.4,"orig.ident",0.0555555555555556
"10","CNP0000460_P05N",8,0.4,"orig.ident",0.0193704600484262
"11","CNP0000460_P05N",7,0.4,"orig.ident",0.0294117647058824
"12","CNP0000460_P05N",1,0.4,"orig.ident",0.00495049504950495
"0","CNP0000460_P05T",4,0.4,"orig.ident",0.000848536274925753
"1","CNP0000460_P05T",0,0.4,"orig.ident",0
"2","CNP0000460_P05T",73,0.4,"orig.ident",0.0297959183673469
"3","CNP0000460_P05T",25,0.4,"orig.ident",0.0132275132275132
"4","CNP0000460_P05T",8,0.4,"orig.ident",0.00581395348837209
"5","CNP0000460_P05T",12,0.4,"orig.ident",0.0103448275862069
"6","CNP0000460_P05T",6,0.4,"orig.ident",0.00526315789473684
"7","CNP0000460_P05T",1,0.4,"orig.ident",0.00145560407569141
"8","CNP0000460_P05T",0,0.4,"orig.ident",0
"9","CNP0000460_P05T",4,0.4,"orig.ident",0.00854700854700855
"10","CNP0000460_P05T",8,0.4,"orig.ident",0.0193704600484262
"11","CNP0000460_P05T",3,0.4,"orig.ident",0.0126050420168067
"12","CNP0000460_P05T",5,0.4,"orig.ident",0.0247524752475248
"0","CNP0000460_P06T",3,0.4,"orig.ident",0.000636402206194315
"1","CNP0000460_P06T",8,0.4,"orig.ident",0.00189753320683112
"2","CNP0000460_P06T",19,0.4,"orig.ident",0.00775510204081633
"3","CNP0000460_P06T",16,0.4,"orig.ident",0.00846560846560847
"4","CNP0000460_P06T",9,0.4,"orig.ident",0.0065406976744186
"5","CNP0000460_P06T",7,0.4,"orig.ident",0.00603448275862069
"6","CNP0000460_P06T",2,0.4,"orig.ident",0.00175438596491228
"7","CNP0000460_P06T",0,0.4,"orig.ident",0
"8","CNP0000460_P06T",0,0.4,"orig.ident",0
"9","CNP0000460_P06T",1,0.4,"orig.ident",0.00213675213675214
"10","CNP0000460_P06T",2,0.4,"orig.ident",0.00484261501210654
"11","CNP0000460_P06T",1,0.4,"orig.ident",0.00420168067226891
"12","CNP0000460_P06T",2,0.4,"orig.ident",0.0099009900990099
"0","CNP0000460_P07N",124,0.4,"orig.ident",0.0263046245226983
"1","CNP0000460_P07N",94,0.4,"orig.ident",0.0222960151802657
"2","CNP0000460_P07N",47,0.4,"orig.ident",0.0191836734693878
"3","CNP0000460_P07N",0,0.4,"orig.ident",0
"4","CNP0000460_P07N",12,0.4,"orig.ident",0.00872093023255814
"5","CNP0000460_P07N",1,0.4,"orig.ident",0.000862068965517241
"6","CNP0000460_P07N",0,0.4,"orig.ident",0
"7","CNP0000460_P07N",10,0.4,"orig.ident",0.0145560407569141
"8","CNP0000460_P07N",0,0.4,"orig.ident",0
"9","CNP0000460_P07N",13,0.4,"orig.ident",0.0277777777777778
"10","CNP0000460_P07N",3,0.4,"orig.ident",0.00726392251815981
"11","CNP0000460_P07N",1,0.4,"orig.ident",0.00420168067226891
"12","CNP0000460_P07N",0,0.4,"orig.ident",0
"0","CNP0000460_P07T",5,0.4,"orig.ident",0.00106067034365719
"1","CNP0000460_P07T",6,0.4,"orig.ident",0.00142314990512334
"2","CNP0000460_P07T",51,0.4,"orig.ident",0.0208163265306122
"3","CNP0000460_P07T",54,0.4,"orig.ident",0.0285714285714286
"4","CNP0000460_P07T",19,0.4,"orig.ident",0.0138081395348837
"5","CNP0000460_P07T",11,0.4,"orig.ident",0.00948275862068966
"6","CNP0000460_P07T",9,0.4,"orig.ident",0.00789473684210526
"7","CNP0000460_P07T",0,0.4,"orig.ident",0
"8","CNP0000460_P07T",0,0.4,"orig.ident",0
"9","CNP0000460_P07T",3,0.4,"orig.ident",0.00641025641025641
"10","CNP0000460_P07T",7,0.4,"orig.ident",0.0169491525423729
"11","CNP0000460_P07T",6,0.4,"orig.ident",0.0252100840336134
"12","CNP0000460_P07T",9,0.4,"orig.ident",0.0445544554455446
"0","GSE326225_BC1",0,0.4,"orig.ident",0
"1","GSE326225_BC1",0,0.4,"orig.ident",0
"2","GSE326225_BC1",2,0.4,"orig.ident",0.000816326530612245
"3","GSE326225_BC1",24,0.4,"orig.ident",0.0126984126984127
"4","GSE326225_BC1",55,0.4,"orig.ident",0.0399709302325581
"5","GSE326225_BC1",17,0.4,"orig.ident",0.0146551724137931
"6","GSE326225_BC1",47,0.4,"orig.ident",0.0412280701754386
"7","GSE326225_BC1",0,0.4,"orig.ident",0
"8","GSE326225_BC1",0,0.4,"orig.ident",0
"9","GSE326225_BC1",0,0.4,"orig.ident",0
"10","GSE326225_BC1",5,0.4,"orig.ident",0.0121065375302663
"11","GSE326225_BC1",17,0.4,"orig.ident",0.0714285714285714
"12","GSE326225_BC1",5,0.4,"orig.ident",0.0247524752475248
"0","GSE326225_BC2",0,0.4,"orig.ident",0
"1","GSE326225_BC2",0,0.4,"orig.ident",0
"2","GSE326225_BC2",6,0.4,"orig.ident",0.00244897959183673
"3","GSE326225_BC2",3,0.4,"orig.ident",0.00158730158730159
"4","GSE326225_BC2",3,0.4,"orig.ident",0.00218023255813953
"5","GSE326225_BC2",3,0.4,"orig.ident",0.00258620689655172
"6","GSE326225_BC2",0,0.4,"orig.ident",0
"7","GSE326225_BC2",0,0.4,"orig.ident",0
"8","GSE326225_BC2",0,0.4,"orig.ident",0
"9","GSE326225_BC2",0,0.4,"orig.ident",0
"10","GSE326225_BC2",2,0.4,"orig.ident",0.00484261501210654
"11","GSE326225_BC2",0,0.4,"orig.ident",0
"12","GSE326225_BC2",1,0.4,"orig.ident",0.00495049504950495
"0","GSE326225_BC3",0,0.4,"orig.ident",0
"1","GSE326225_BC3",0,0.4,"orig.ident",0
"2","GSE326225_BC3",32,0.4,"orig.ident",0.0130612244897959
"3","GSE326225_BC3",7,0.4,"orig.ident",0.0037037037037037
"4","GSE326225_BC3",10,0.4,"orig.ident",0.00726744186046512
"5","GSE326225_BC3",23,0.4,"orig.ident",0.0198275862068966
"6","GSE326225_BC3",15,0.4,"orig.ident",0.0131578947368421
"7","GSE326225_BC3",0,0.4,"orig.ident",0
"8","GSE326225_BC3",0,0.4,"orig.ident",0
"9","GSE326225_BC3",0,0.4,"orig.ident",0
"10","GSE326225_BC3",9,0.4,"orig.ident",0.0217917675544794
"11","GSE326225_BC3",10,0.4,"orig.ident",0.0420168067226891
"12","GSE326225_BC3",3,0.4,"orig.ident",0.0148514851485149
"0","GSE326225_BC4",0,0.4,"orig.ident",0
"1","GSE326225_BC4",0,0.4,"orig.ident",0
"2","GSE326225_BC4",1,0.4,"orig.ident",0.000408163265306122
"3","GSE326225_BC4",2,0.4,"orig.ident",0.00105820105820106
"4","GSE326225_BC4",8,0.4,"orig.ident",0.00581395348837209
"5","GSE326225_BC4",1,0.4,"orig.ident",0.000862068965517241
"6","GSE326225_BC4",9,0.4,"orig.ident",0.00789473684210526
"7","GSE326225_BC4",0,0.4,"orig.ident",0
"8","GSE326225_BC4",0,0.4,"orig.ident",0
"9","GSE326225_BC4",0,0.4,"orig.ident",0
"10","GSE326225_BC4",2,0.4,"orig.ident",0.00484261501210654
"11","GSE326225_BC4",7,0.4,"orig.ident",0.0294117647058824
"12","GSE326225_BC4",0,0.4,"orig.ident",0
"0","GSE326225_BC5",0,0.4,"orig.ident",0
"1","GSE326225_BC5",0,0.4,"orig.ident",0
"2","GSE326225_BC5",0,0.4,"orig.ident",0
"3","GSE326225_BC5",3,0.4,"orig.ident",0.00158730158730159
"4","GSE326225_BC5",5,0.4,"orig.ident",0.00363372093023256
"5","GSE326225_BC5",1,0.4,"orig.ident",0.000862068965517241
"6","GSE326225_BC5",0,0.4,"orig.ident",0
"7","GSE326225_BC5",0,0.4,"orig.ident",0
"8","GSE326225_BC5",0,0.4,"orig.ident",0
"9","GSE326225_BC5",0,0.4,"orig.ident",0
"10","GSE326225_BC5",0,0.4,"orig.ident",0
"11","GSE326225_BC5",3,0.4,"orig.ident",0.0126050420168067
"12","GSE326225_BC5",1,0.4,"orig.ident",0.00495049504950495
"0","GSE326225_BC6",1,0.4,"orig.ident",0.000212134068731438
"1","GSE326225_BC6",0,0.4,"orig.ident",0
"2","GSE326225_BC6",11,0.4,"orig.ident",0.00448979591836735
"3","GSE326225_BC6",5,0.4,"orig.ident",0.00264550264550265
"4","GSE326225_BC6",2,0.4,"orig.ident",0.00145348837209302
"5","GSE326225_BC6",4,0.4,"orig.ident",0.00344827586206897
"6","GSE326225_BC6",2,0.4,"orig.ident",0.00175438596491228
"7","GSE326225_BC6",0,0.4,"orig.ident",0
"8","GSE326225_BC6",0,0.4,"orig.ident",0
"9","GSE326225_BC6",0,0.4,"orig.ident",0
"10","GSE326225_BC6",3,0.4,"orig.ident",0.00726392251815981
"11","GSE326225_BC6",0,0.4,"orig.ident",0
"12","GSE326225_BC6",1,0.4,"orig.ident",0.00495049504950495
"0","GSE326225_BC7",45,0.4,"orig.ident",0.00954603309291472
"1","GSE326225_BC7",0,0.4,"orig.ident",0
"2","GSE326225_BC7",71,0.4,"orig.ident",0.0289795918367347
"3","GSE326225_BC7",44,0.4,"orig.ident",0.0232804232804233
"4","GSE326225_BC7",30,0.4,"orig.ident",0.0218023255813953
"5","GSE326225_BC7",72,0.4,"orig.ident",0.0620689655172414
"6","GSE326225_BC7",27,0.4,"orig.ident",0.0236842105263158
"7","GSE326225_BC7",0,0.4,"orig.ident",0
"8","GSE326225_BC7",10,0.4,"orig.ident",0.0176678445229682
"9","GSE326225_BC7",1,0.4,"orig.ident",0.00213675213675214
"10","GSE326225_BC7",43,0.4,"orig.ident",0.104116222760291
"11","GSE326225_BC7",0,0.4,"orig.ident",0
"12","GSE326225_BC7",4,0.4,"orig.ident",0.0198019801980198
"0","HRA003620_BC-01",0,0.4,"orig.ident",0
"1","HRA003620_BC-01",0,0.4,"orig.ident",0
"2","HRA003620_BC-01",0,0.4,"orig.ident",0
"3","HRA003620_BC-01",0,0.4,"orig.ident",0
"4","HRA003620_BC-01",1,0.4,"orig.ident",0.000726744186046512
"5","HRA003620_BC-01",0,0.4,"orig.ident",0
"6","HRA003620_BC-01",3,0.4,"orig.ident",0.00263157894736842
"7","HRA003620_BC-01",0,0.4,"orig.ident",0
"8","HRA003620_BC-01",0,0.4,"orig.ident",0
"9","HRA003620_BC-01",0,0.4,"orig.ident",0
"10","HRA003620_BC-01",0,0.4,"orig.ident",0
"11","HRA003620_BC-01",0,0.4,"orig.ident",0
"12","HRA003620_BC-01",0,0.4,"orig.ident",0
"0","HRA003620_BC-04",8,0.4,"orig.ident",0.00169707254985151
"1","HRA003620_BC-04",7,0.4,"orig.ident",0.00166034155597723
"2","HRA003620_BC-04",2,0.4,"orig.ident",0.000816326530612245
"3","HRA003620_BC-04",0,0.4,"orig.ident",0
"4","HRA003620_BC-04",0,0.4,"orig.ident",0
"5","HRA003620_BC-04",2,0.4,"orig.ident",0.00172413793103448
"6","HRA003620_BC-04",0,0.4,"orig.ident",0
"7","HRA003620_BC-04",2,0.4,"orig.ident",0.00291120815138282
"8","HRA003620_BC-04",0,0.4,"orig.ident",0
"9","HRA003620_BC-04",0,0.4,"orig.ident",0
"10","HRA003620_BC-04",0,0.4,"orig.ident",0
"11","HRA003620_BC-04",0,0.4,"orig.ident",0
"12","HRA003620_BC-04",0,0.4,"orig.ident",0
"0","HRA003620_BC-11",0,0.4,"orig.ident",0
"1","HRA003620_BC-11",0,0.4,"orig.ident",0
"2","HRA003620_BC-11",1,0.4,"orig.ident",0.000408163265306122
"3","HRA003620_BC-11",0,0.4,"orig.ident",0
"4","HRA003620_BC-11",0,0.4,"orig.ident",0
"5","HRA003620_BC-11",0,0.4,"orig.ident",0
"6","HRA003620_BC-11",4,0.4,"orig.ident",0.00350877192982456
"7","HRA003620_BC-11",0,0.4,"orig.ident",0
"8","HRA003620_BC-11",0,0.4,"orig.ident",0
"9","HRA003620_BC-11",0,0.4,"orig.ident",0
"10","HRA003620_BC-11",0,0.4,"orig.ident",0
"11","HRA003620_BC-11",0,0.4,"orig.ident",0
"12","HRA003620_BC-11",1,0.4,"orig.ident",0.00495049504950495
"0","HRA003620_BC-24",0,0.4,"orig.ident",0
"1","HRA003620_BC-24",0,0.4,"orig.ident",0
"2","HRA003620_BC-24",1,0.4,"orig.ident",0.000408163265306122
"3","HRA003620_BC-24",0,0.4,"orig.ident",0
"4","HRA003620_BC-24",0,0.4,"orig.ident",0
"5","HRA003620_BC-24",0,0.4,"orig.ident",0
"6","HRA003620_BC-24",0,0.4,"orig.ident",0
"7","HRA003620_BC-24",0,0.4,"orig.ident",0
"8","HRA003620_BC-24",0,0.4,"orig.ident",0
"9","HRA003620_BC-24",0,0.4,"orig.ident",0
"10","HRA003620_BC-24",0,0.4,"orig.ident",0
"11","HRA003620_BC-24",0,0.4,"orig.ident",0
"12","HRA003620_BC-24",0,0.4,"orig.ident",0
"0","HRA003620_BC-27",11,0.4,"orig.ident",0.00233347475604582
"1","HRA003620_BC-27",15,0.4,"orig.ident",0.00355787476280835
"2","HRA003620_BC-27",0,0.4,"orig.ident",0
"3","HRA003620_BC-27",0,0.4,"orig.ident",0
"4","HRA003620_BC-27",1,0.4,"orig.ident",0.000726744186046512
"5","HRA003620_BC-27",0,0.4,"orig.ident",0
"6","HRA003620_BC-27",0,0.4,"orig.ident",0
"7","HRA003620_BC-27",2,0.4,"orig.ident",0.00291120815138282
"8","HRA003620_BC-27",0,0.4,"orig.ident",0
"9","HRA003620_BC-27",1,0.4,"orig.ident",0.00213675213675214
"10","HRA003620_BC-27",0,0.4,"orig.ident",0
"11","HRA003620_BC-27",0,0.4,"orig.ident",0
"12","HRA003620_BC-27",0,0.4,"orig.ident",0
"0","HRA003620_BC-30",0,0.4,"orig.ident",0
"1","HRA003620_BC-30",0,0.4,"orig.ident",0
"2","HRA003620_BC-30",2,0.4,"orig.ident",0.000816326530612245
"3","HRA003620_BC-30",0,0.4,"orig.ident",0
"4","HRA003620_BC-30",0,0.4,"orig.ident",0
"5","HRA003620_BC-30",1,0.4,"orig.ident",0.000862068965517241
"6","HRA003620_BC-30",1,0.4,"orig.ident",0.00087719298245614
"7","HRA003620_BC-30",0,0.4,"orig.ident",0
"8","HRA003620_BC-30",0,0.4,"orig.ident",0
"9","HRA003620_BC-30",0,0.4,"orig.ident",0
"10","HRA003620_BC-30",1,0.4,"orig.ident",0.00242130750605327
"11","HRA003620_BC-30",0,0.4,"orig.ident",0
"12","HRA003620_BC-30",0,0.4,"orig.ident",0
"0","HRA003620_NC-01",21,0.4,"orig.ident",0.0044548154433602
"1","HRA003620_NC-01",52,0.4,"orig.ident",0.0123339658444023
"2","HRA003620_NC-01",0,0.4,"orig.ident",0
"3","HRA003620_NC-01",0,0.4,"orig.ident",0
"4","HRA003620_NC-01",1,0.4,"orig.ident",0.000726744186046512
"5","HRA003620_NC-01",0,0.4,"orig.ident",0
"6","HRA003620_NC-01",0,0.4,"orig.ident",0
"7","HRA003620_NC-01",2,0.4,"orig.ident",0.00291120815138282
"8","HRA003620_NC-01",0,0.4,"orig.ident",0
"9","HRA003620_NC-01",0,0.4,"orig.ident",0
"10","HRA003620_NC-01",0,0.4,"orig.ident",0
"11","HRA003620_NC-01",0,0.4,"orig.ident",0
"12","HRA003620_NC-01",0,0.4,"orig.ident",0
"0","HRA003620_NC-04",1006,0.4,"orig.ident",0.213406873143827
"1","HRA003620_NC-04",1554,0.4,"orig.ident",0.368595825426945
"2","HRA003620_NC-04",1,0.4,"orig.ident",0.000408163265306122
"3","HRA003620_NC-04",1,0.4,"orig.ident",0.000529100529100529
"4","HRA003620_NC-04",68,0.4,"orig.ident",0.0494186046511628
"5","HRA003620_NC-04",0,0.4,"orig.ident",0
"6","HRA003620_NC-04",0,0.4,"orig.ident",0
"7","HRA003620_NC-04",264,0.4,"orig.ident",0.384279475982533
"8","HRA003620_NC-04",0,0.4,"orig.ident",0
"9","HRA003620_NC-04",4,0.4,"orig.ident",0.00854700854700855
"10","HRA003620_NC-04",0,0.4,"orig.ident",0
"11","HRA003620_NC-04",0,0.4,"orig.ident",0
"12","HRA003620_NC-04",0,0.4,"orig.ident",0
"0","HRA003620_NC-05",273,0.4,"orig.ident",0.0579126007636826
"1","HRA003620_NC-05",264,0.4,"orig.ident",0.0626185958254269
"2","HRA003620_NC-05",1,0.4,"orig.ident",0.000408163265306122
"3","HRA003620_NC-05",0,0.4,"orig.ident",0
"4","HRA003620_NC-05",15,0.4,"orig.ident",0.0109011627906977
"5","HRA003620_NC-05",0,0.4,"orig.ident",0
"6","HRA003620_NC-05",2,0.4,"orig.ident",0.00175438596491228
"7","HRA003620_NC-05",29,0.4,"orig.ident",0.0422125181950509
"8","HRA003620_NC-05",0,0.4,"orig.ident",0
"9","HRA003620_NC-05",5,0.4,"orig.ident",0.0106837606837607
"10","HRA003620_NC-05",1,0.4,"orig.ident",0.00242130750605327
"11","HRA003620_NC-05",4,0.4,"orig.ident",0.0168067226890756
"12","HRA003620_NC-05",0,0.4,"orig.ident",0
"0","HRA003620_NC-11",333,0.4,"orig.ident",0.0706406448875689
"1","HRA003620_NC-11",221,0.4,"orig.ident",0.0524193548387097
"2","HRA003620_NC-11",2,0.4,"orig.ident",0.000816326530612245
"3","HRA003620_NC-11",0,0.4,"orig.ident",0
"4","HRA003620_NC-11",47,0.4,"orig.ident",0.034156976744186
"5","HRA003620_NC-11",0,0.4,"orig.ident",0
"6","HRA003620_NC-11",1,0.4,"orig.ident",0.00087719298245614
