"cluster","group","proportion_within_cluster"
"10","CNP0000460_P04T",0.0294599018003273
"11","CNP0000460_P04T",0.0206692913385827
"12","CNP0000460_P04T",0.0349434737923947
"13","CNP0000460_P04T",0.0414634146341463
"14","CNP0000460_P04T",0.00378787878787879
"15","CNP0000460_P04T",0.00668449197860963
"16","CNP0000460_P04T",0.0175438596491228
"17","CNP0000460_P04T",0.0130718954248366
"18","CNP0000460_P04T",0.0065359477124183
"2","CNP0000460_P04T",0.00663821716453295
"3","CNP0000460_P04T",0.0245979186376537
"5","CNP0000460_P04T",0.0114386273647162
"7","CNP0000460_P04T",0.00787918581746553
"8","CNP0000460_P04T",0.0181184668989547
"9","CNP0000460_P04T",0.0170278637770898
"0","CNP0000460_P05N",0.0120458135860979
"1","CNP0000460_P05N",0.00670859538784067
"10","CNP0000460_P05N",0.0016366612111293
"11","CNP0000460_P05N",0.0078740157480315
"12","CNP0000460_P05N",0.0143884892086331
"13","CNP0000460_P05N",0.00121951219512195
"14","CNP0000460_P05N",0.00631313131313131
"15","CNP0000460_P05N",0.00668449197860963
"16","CNP0000460_P05N",0.00404858299595142
"18","CNP0000460_P05N",0.0435729847494553
"2","CNP0000460_P05N",0.0130393551446183
"3","CNP0000460_P05N",0.0242825607064018
"5","CNP0000460_P05N",0.00483941926968764
"7","CNP0000460_P05N",0.00853578463558766
"8","CNP0000460_P05N",0.00418118466898955
"9","CNP0000460_P05N",0.021671826625387
"0","CNP0000460_P05T",0.00414691943127962
"1","CNP0000460_P05T",0.00335429769392034
"10","CNP0000460_P05T",0.00327332242225859
"11","CNP0000460_P05T",0.00492125984251968
"12","CNP0000460_P05T",0.00616649537512847
"13","CNP0000460_P05T",0.00609756097560976
"16","CNP0000460_P05T",0.00539811066126856
"18","CNP0000460_P05T",0.0065359477124183
"2","CNP0000460_P05T",0.0042674253200569
"3","CNP0000460_P05T",0.00788394828129928
"5","CNP0000460_P05T",0.00131984161900572
"7","CNP0000460_P05T",0.000656598818122127
"8","CNP0000460_P05T",0.00348432055749129
"9","CNP0000460_P05T",0.0108359133126935
"0","CNP0000460_P06T",0.00947867298578199
"1","CNP0000460_P06T",0.0383647798742138
"10","CNP0000460_P06T",0.0212765957446809
"11","CNP0000460_P06T",0.0590551181102362
"12","CNP0000460_P06T",0.0554984583761562
"13","CNP0000460_P06T",0.0914634146341463
"14","CNP0000460_P06T",0.00505050505050505
"15","CNP0000460_P06T",0.0053475935828877
"16","CNP0000460_P06T",0.039136302294197
"17","CNP0000460_P06T",0.0174291938997821
"18","CNP0000460_P06T",0.0152505446623094
"2","CNP0000460_P06T",0.00521574205784732
"3","CNP0000460_P06T",0.0245979186376537
"5","CNP0000460_P06T",0.0360756709194897
"7","CNP0000460_P06T",0.0137885751805647
"8","CNP0000460_P06T",0.024390243902439
"9","CNP0000460_P06T",0.031733746130031
"0","CNP0000460_P07N",0.0505529225908373
"1","CNP0000460_P07N",0.0138364779874214
"10","CNP0000460_P07N",0.0114566284779051
"11","CNP0000460_P07N",0.00492125984251968
"12","CNP0000460_P07N",0.0123329907502569
"13","CNP0000460_P07N",0.00121951219512195
"14","CNP0000460_P07N",0.0113636363636364
